gene_id,proposed,cluster,cluster_training_support,cluster_training_probability,evidence_status,nested_cv_precision,nested_cv_recall,nested_cv_f1
TGME49_233270,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_275850,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_273110,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_273740,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_312930,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_243140,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_294850,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_266330,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_278878,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_311300,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_243120,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_309352,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_243100,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_301140,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_217710,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_255710,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_321470,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_224760,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_219348,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_278410,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_315380,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_306070,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_224790,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_320250,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_224750,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_319360,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_315260,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_224770,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_304480,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_267160,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_320240,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_246110,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_321490,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_202210,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
TGME49_278380,PM - peripheral 1,17,17,0.9444444444444444,inferred_from_held_out_structure,0.9714285714285713,0.3422222222222222,0.48007756948933417
