label,cluster,n_label,n_in_cluster,precision,recall,f1,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,target
C,1,88,74,0.26811594202898553,0.8409090909090909,0.40659340659340665,expression_summary+interactions,median,rank,15,0.25,60,cellcycle_phase
M,1,82,75,0.2717391304347826,0.9146341463414634,0.41899441340782123,expression_summary+interactions,median,rank,15,0.25,60,cellcycle_phase
G1b,1,32,27,0.09782608695652174,0.84375,0.17532467532467533,expression_summary+interactions,median,rank,15,0.25,60,cellcycle_phase
G1a,1,18,15,0.05434782608695652,0.8333333333333334,0.1020408163265306,expression_summary+interactions,median,rank,15,0.25,60,cellcycle_phase
S,1,96,68,0.30493273542600896,0.7083333333333334,0.42633228840125387,expression_summary+interactions,median,rank,50,0.0,25,cellcycle_phase
C,1,88,57,0.2556053811659193,0.6477272727272727,0.3665594855305466,expression_summary+interactions,median,rank,50,0.0,25,cellcycle_phase
M,1,82,64,0.28699551569506726,0.7804878048780488,0.41967213114754104,expression_summary+interactions,median,rank,50,0.0,25,cellcycle_phase
G1b,2,32,7,0.12727272727272726,0.21875,0.16091954022988506,expression_summary+interactions,median,rank,50,0.0,25,cellcycle_phase
G1a,3,18,2,0.13333333333333333,0.1111111111111111,0.1212121212121212,expression_summary+interactions,median,rank,50,0.0,25,cellcycle_phase
S,2,96,68,0.30493273542600896,0.7083333333333334,0.42633228840125387,expression_summary+interactions,median,rank,50,0.0,60,cellcycle_phase
C,2,88,57,0.2556053811659193,0.6477272727272727,0.3665594855305466,expression_summary+interactions,median,rank,50,0.0,60,cellcycle_phase
M,2,82,64,0.28699551569506726,0.7804878048780488,0.41967213114754104,expression_summary+interactions,median,rank,50,0.0,60,cellcycle_phase
G1b,3,32,7,0.12727272727272726,0.21875,0.16091954022988506,expression_summary+interactions,median,rank,50,0.0,60,cellcycle_phase
G1a,2,18,14,0.06278026905829596,0.7777777777777778,0.11618257261410789,expression_summary+interactions,median,rank,50,0.0,60,cellcycle_phase
S,1,96,86,0.30935251798561153,0.8958333333333334,0.4598930481283423,expression_summary+interactions,median,rank,50,0.25,25,cellcycle_phase
C,1,88,75,0.2697841726618705,0.8522727272727273,0.4098360655737705,expression_summary+interactions,median,rank,50,0.25,25,cellcycle_phase
M,1,82,75,0.2697841726618705,0.9146341463414634,0.41666666666666663,expression_summary+interactions,median,rank,50,0.25,25,cellcycle_phase
G1b,1,32,27,0.09712230215827339,0.84375,0.17419354838709677,expression_summary+interactions,median,rank,50,0.25,25,cellcycle_phase
G1a,1,18,15,0.0539568345323741,0.8333333333333334,0.10135135135135134,expression_summary+interactions,median,rank,50,0.25,25,cellcycle_phase
S,0,96,94,0.3102310231023102,0.9791666666666666,0.4711779448621554,expression_summary+interactions,median,rank,50,0.25,60,cellcycle_phase
C,0,88,81,0.26732673267326734,0.9204545454545454,0.4143222506393862,expression_summary+interactions,median,rank,50,0.25,60,cellcycle_phase
M,0,82,81,0.26732673267326734,0.9878048780487805,0.4207792207792208,expression_summary+interactions,median,rank,50,0.25,60,cellcycle_phase
G1b,0,32,30,0.09900990099009901,0.9375,0.1791044776119403,expression_summary+interactions,median,rank,50,0.25,60,cellcycle_phase
G1a,0,18,17,0.056105610561056105,0.9444444444444444,0.1059190031152648,expression_summary+interactions,median,rank,50,0.25,60,cellcycle_phase
S,16,52,8,0.6666666666666666,0.15384615384615385,0.25,expression_raw+fitness_screens,median,rank,15,0.0,25,cellcycle_phase
M,1,42,10,0.37037037037037035,0.23809523809523808,0.2898550724637681,expression_raw+fitness_screens,median,rank,15,0.0,25,cellcycle_phase
C,1,46,10,0.37037037037037035,0.21739130434782608,0.27397260273972607,expression_raw+fitness_screens,median,rank,15,0.0,25,cellcycle_phase
G1b,24,19,4,1.0,0.21052631578947367,0.34782608695652173,expression_raw+fitness_screens,median,rank,15,0.0,25,cellcycle_phase
S,1,82,78,0.32098765432098764,0.9512195121951219,0.4799999999999999,expression_raw+fitness_screens,median,rank,15,0.0,60,cellcycle_phase
M,1,71,59,0.24279835390946503,0.8309859154929577,0.375796178343949,expression_raw+fitness_screens,median,rank,15,0.0,60,cellcycle_phase
C,1,72,62,0.2551440329218107,0.8611111111111112,0.3936507936507937,expression_raw+fitness_screens,median,rank,15,0.0,60,cellcycle_phase
G1b,1,31,31,0.12757201646090535,1.0,0.22627737226277372,expression_raw+fitness_screens,median,rank,15,0.0,60,cellcycle_phase
G1a,0,17,4,0.13333333333333333,0.23529411764705882,0.1702127659574468,expression_raw+fitness_screens,median,rank,15,0.0,60,cellcycle_phase
M,2,42,36,0.23529411764705882,0.8571428571428571,0.36923076923076925,expression_raw+fitness_screens,median,rank,15,0.25,25,cellcycle_phase
C,2,47,38,0.24836601307189543,0.8085106382978723,0.38,expression_raw+fitness_screens,median,rank,15,0.25,25,cellcycle_phase
S,2,56,51,0.3333333333333333,0.9107142857142857,0.48803827751196166,expression_raw+fitness_screens,median,rank,15,0.25,25,cellcycle_phase
G1b,2,19,19,0.12418300653594772,1.0,0.22093023255813954,expression_raw+fitness_screens,median,rank,15,0.25,25,cellcycle_phase
C,0,39,37,0.23717948717948717,0.9487179487179487,0.37948717948717947,expression_raw+fitness_screens,median,rank,15,0.25,60,cellcycle_phase
M,0,44,40,0.2564102564102564,0.9090909090909091,0.3999999999999999,expression_raw+fitness_screens,median,rank,15,0.25,60,cellcycle_phase
S,0,52,51,0.3269230769230769,0.9807692307692307,0.4903846153846154,expression_raw+fitness_screens,median,rank,15,0.25,60,cellcycle_phase
G1b,0,18,18,0.11538461538461539,1.0,0.20689655172413793,expression_raw+fitness_screens,median,rank,15,0.25,60,cellcycle_phase
S,17,59,14,0.6086956521739131,0.23728813559322035,0.3414634146341463,expression_raw+fitness_screens,median,rank,50,0.0,25,cellcycle_phase
M,2,39,5,0.5555555555555556,0.1282051282051282,0.20833333333333334,expression_raw+fitness_screens,median,rank,50,0.0,25,cellcycle_phase
C,3,41,10,0.43478260869565216,0.24390243902439024,0.3125,expression_raw+fitness_screens,median,rank,50,0.0,25,cellcycle_phase
G1b,16,17,5,0.45454545454545453,0.29411764705882354,0.35714285714285715,expression_raw+fitness_screens,median,rank,50,0.0,25,cellcycle_phase
M,6,33,8,0.42105263157894735,0.24242424242424243,0.3076923076923077,expression_raw+fitness_screens,median,rank,50,0.0,60,cellcycle_phase
S,7,53,17,0.4358974358974359,0.32075471698113206,0.3695652173913044,expression_raw+fitness_screens,median,rank,50,0.0,60,cellcycle_phase
C,0,31,9,0.45,0.2903225806451613,0.3529411764705882,expression_raw+fitness_screens,median,rank,50,0.0,60,cellcycle_phase
G1b,7,16,9,0.23076923076923078,0.5625,0.32727272727272727,expression_raw+fitness_screens,median,rank,50,0.0,60,cellcycle_phase
M,0,22,6,0.5,0.2727272727272727,0.3529411764705882,expression_raw+fitness_screens,median,rank,50,0.25,25,cellcycle_phase
S,5,32,9,0.6428571428571429,0.28125,0.391304347826087,expression_raw+fitness_screens,median,rank,50,0.25,25,cellcycle_phase
C,2,20,7,0.4375,0.35,0.38888888888888884,expression_raw+fitness_screens,median,rank,50,0.25,25,cellcycle_phase
C,0,42,39,0.23076923076923078,0.9285714285714286,0.3696682464454976,expression_raw+fitness_screens,median,rank,50,0.25,60,cellcycle_phase
M,0,49,44,0.2603550295857988,0.8979591836734694,0.4036697247706421,expression_raw+fitness_screens,median,rank,50,0.25,60,cellcycle_phase
S,0,55,54,0.31952662721893493,0.9818181818181818,0.48214285714285715,expression_raw+fitness_screens,median,rank,50,0.25,60,cellcycle_phase
G1b,0,20,20,0.11834319526627218,1.0,0.21164021164021163,expression_raw+fitness_screens,median,rank,50,0.25,60,cellcycle_phase
S,3,94,37,0.2781954887218045,0.39361702127659576,0.3259911894273128,expression_raw+published_screens,median,rank,15,0.0,25,cellcycle_phase
C,0,88,38,0.3247863247863248,0.4318181818181818,0.37073170731707317,expression_raw+published_screens,median,rank,15,0.0,25,cellcycle_phase
M,3,82,46,0.3458646616541353,0.5609756097560976,0.42790697674418604,expression_raw+published_screens,median,rank,15,0.0,25,cellcycle_phase
G1b,0,31,23,0.19658119658119658,0.7419354838709677,0.3108108108108108,expression_raw+published_screens,median,rank,15,0.0,25,cellcycle_phase
G1a,4,17,2,0.3333333333333333,0.11764705882352941,0.1739130434782609,expression_raw+published_screens,median,rank,15,0.0,25,cellcycle_phase
S,0,96,65,0.32663316582914576,0.6770833333333334,0.4406779661016949,expression_raw+published_screens,median,rank,15,0.0,60,cellcycle_phase
C,1,88,38,0.3247863247863248,0.4318181818181818,0.37073170731707317,expression_raw+published_screens,median,rank,15,0.0,60,cellcycle_phase
M,0,82,62,0.31155778894472363,0.7560975609756098,0.4412811387900356,expression_raw+published_screens,median,rank,15,0.0,60,cellcycle_phase
G1b,1,32,23,0.19658119658119658,0.71875,0.3087248322147651,expression_raw+published_screens,median,rank,15,0.0,60,cellcycle_phase
G1a,0,18,13,0.06532663316582915,0.7222222222222222,0.11981566820276499,expression_raw+published_screens,median,rank,15,0.0,60,cellcycle_phase
C,4,75,32,0.31683168316831684,0.4266666666666667,0.36363636363636365,expression_raw+published_screens,median,rank,15,0.25,25,cellcycle_phase
S,3,76,43,0.3049645390070922,0.5657894736842105,0.39631336405529954,expression_raw+published_screens,median,rank,15,0.25,25,cellcycle_phase
M,3,68,43,0.3049645390070922,0.6323529411764706,0.41148325358851673,expression_raw+published_screens,median,rank,15,0.25,25,cellcycle_phase
G1b,4,28,20,0.19801980198019803,0.7142857142857143,0.31007751937984496,expression_raw+published_screens,median,rank,15,0.25,25,cellcycle_phase
G1a,2,17,2,1.0,0.11764705882352941,0.21052631578947367,expression_raw+published_screens,median,rank,15,0.25,25,cellcycle_phase
C,0,64,32,0.32989690721649484,0.5,0.3975155279503106,expression_raw+published_screens,median,rank,15,0.25,60,cellcycle_phase
S,2,70,30,0.30612244897959184,0.42857142857142855,0.35714285714285715,expression_raw+published_screens,median,rank,15,0.25,60,cellcycle_phase
M,2,56,32,0.32653061224489793,0.5714285714285714,0.41558441558441556,expression_raw+published_screens,median,rank,15,0.25,60,cellcycle_phase
G1b,0,24,19,0.1958762886597938,0.7916666666666666,0.3140495867768595,expression_raw+published_screens,median,rank,15,0.25,60,cellcycle_phase
C,0,84,38,0.3220338983050847,0.4523809523809524,0.37623762376237624,expression_raw+published_screens,median,rank,50,0.0,25,cellcycle_phase
S,2,86,36,0.2903225806451613,0.4186046511627907,0.34285714285714286,expression_raw+published_screens,median,rank,50,0.0,25,cellcycle_phase
M,2,77,42,0.3387096774193548,0.5454545454545454,0.417910447761194,expression_raw+published_screens,median,rank,50,0.0,25,cellcycle_phase
G1b,0,30,23,0.19491525423728814,0.7666666666666667,0.3108108108108108,expression_raw+published_screens,median,rank,50,0.0,25,cellcycle_phase
G1a,7,15,1,0.5,0.06666666666666667,0.11764705882352941,expression_raw+published_screens,median,rank,50,0.0,25,cellcycle_phase
C,0,82,37,0.3162393162393162,0.45121951219512196,0.3718592964824121,expression_raw+published_screens,median,rank,50,0.0,60,cellcycle_phase
S,3,87,36,0.3,0.41379310344827586,0.34782608695652173,expression_raw+published_screens,median,rank,50,0.0,60,cellcycle_phase
M,3,71,37,0.30833333333333335,0.5211267605633803,0.387434554973822,expression_raw+published_screens,median,rank,50,0.0,60,cellcycle_phase
G1b,0,31,23,0.19658119658119658,0.7419354838709677,0.3108108108108108,expression_raw+published_screens,median,rank,50,0.0,60,cellcycle_phase
G1a,3,16,8,0.06666666666666667,0.5,0.11764705882352941,expression_raw+published_screens,median,rank,50,0.0,60,cellcycle_phase
S,5,73,31,0.29245283018867924,0.4246575342465753,0.34636871508379885,expression_raw+published_screens,median,rank,50,0.25,25,cellcycle_phase
M,5,63,34,0.32075471698113206,0.5396825396825397,0.40236686390532544,expression_raw+published_screens,median,rank,50,0.25,25,cellcycle_phase
C,4,73,34,0.3434343434343434,0.4657534246575342,0.3953488372093023,expression_raw+published_screens,median,rank,50,0.25,25,cellcycle_phase
G1b,4,26,21,0.21212121212121213,0.8076923076923077,0.33599999999999997,expression_raw+published_screens,median,rank,50,0.25,25,cellcycle_phase
S,3,66,30,0.3125,0.45454545454545453,0.3703703703703703,expression_raw+published_screens,median,rank,50,0.25,60,cellcycle_phase
M,3,52,33,0.34375,0.6346153846153846,0.4459459459459459,expression_raw+published_screens,median,rank,50,0.25,60,cellcycle_phase
C,2,53,25,0.3333333333333333,0.4716981132075472,0.39062499999999994,expression_raw+published_screens,median,rank,50,0.25,60,cellcycle_phase
G1b,2,19,14,0.18666666666666668,0.7368421052631579,0.2978723404255319,expression_raw+published_screens,median,rank,50,0.25,60,cellcycle_phase
S,1,90,26,0.48148148148148145,0.28888888888888886,0.36111111111111105,expression_raw+protein_features,median,rank,15,0.0,25,cellcycle_phase
C,1,80,14,0.25925925925925924,0.175,0.208955223880597,expression_raw+protein_features,median,rank,15,0.0,25,cellcycle_phase
M,3,73,26,0.4406779661016949,0.3561643835616438,0.3939393939393939,expression_raw+protein_features,median,rank,15,0.0,25,cellcycle_phase
G1b,14,29,8,0.34782608695652173,0.27586206896551724,0.3076923076923077,expression_raw+protein_features,median,rank,15,0.0,25,cellcycle_phase
G1a,6,16,2,0.2222222222222222,0.125,0.16,expression_raw+protein_features,median,rank,15,0.0,25,cellcycle_phase
S,0,96,33,0.4520547945205479,0.34375,0.3905325443786982,expression_raw+protein_features,median,rank,15,0.0,60,cellcycle_phase
C,2,88,40,0.39603960396039606,0.45454545454545453,0.4232804232804233,expression_raw+protein_features,median,rank,15,0.0,60,cellcycle_phase
M,4,82,26,0.4406779661016949,0.3170731707317073,0.3687943262411348,expression_raw+protein_features,median,rank,15,0.0,60,cellcycle_phase
G1b,2,32,18,0.1782178217821782,0.5625,0.2706766917293233,expression_raw+protein_features,median,rank,15,0.0,60,cellcycle_phase
G1a,3,18,4,0.10256410256410256,0.2222222222222222,0.14035087719298245,expression_raw+protein_features,median,rank,15,0.0,60,cellcycle_phase
S,0,90,67,0.40119760479041916,0.7444444444444445,0.5214007782101168,expression_raw+protein_features,median,rank,15,0.25,25,cellcycle_phase
C,0,66,34,0.20359281437125748,0.5151515151515151,0.2918454935622317,expression_raw+protein_features,median,rank,15,0.25,25,cellcycle_phase
M,0,67,47,0.281437125748503,0.7014925373134329,0.4017094017094017,expression_raw+protein_features,median,rank,15,0.25,25,cellcycle_phase
G1b,11,25,6,0.3,0.24,0.2666666666666666,expression_raw+protein_features,median,rank,15,0.25,25,cellcycle_phase
G1a,3,15,2,0.2222222222222222,0.13333333333333333,0.16666666666666669,expression_raw+protein_features,median,rank,15,0.25,25,cellcycle_phase
S,0,95,67,0.40119760479041916,0.7052631578947368,0.5114503816793894,expression_raw+protein_features,median,rank,15,0.25,60,cellcycle_phase
C,1,86,52,0.3586206896551724,0.6046511627906976,0.4502164502164502,expression_raw+protein_features,median,rank,15,0.25,60,cellcycle_phase
M,0,82,47,0.281437125748503,0.573170731707317,0.3775100401606426,expression_raw+protein_features,median,rank,15,0.25,60,cellcycle_phase
G1b,1,32,20,0.13793103448275862,0.625,0.22598870056497175,expression_raw+protein_features,median,rank,15,0.25,60,cellcycle_phase
G1a,1,17,10,0.06896551724137931,0.5882352941176471,0.12345679012345678,expression_raw+protein_features,median,rank,15,0.25,60,cellcycle_phase
S,0,92,33,0.4520547945205479,0.358695652173913,0.4,expression_raw+protein_features,median,rank,50,0.0,25,cellcycle_phase
C,9,79,15,0.4166666666666667,0.189873417721519,0.26086956521739135,expression_raw+protein_features,median,rank,50,0.0,25,cellcycle_phase
M,1,71,33,0.35106382978723405,0.4647887323943662,0.4,expression_raw+protein_features,median,rank,50,0.0,25,cellcycle_phase
G1b,9,31,9,0.25,0.2903225806451613,0.2686567164179105,expression_raw+protein_features,median,rank,50,0.0,25,cellcycle_phase
G1a,7,17,3,0.13636363636363635,0.17647058823529413,0.15384615384615383,expression_raw+protein_features,median,rank,50,0.0,25,cellcycle_phase
S,1,96,33,0.4520547945205479,0.34375,0.3905325443786982,expression_raw+protein_features,median,rank,50,0.0,60,cellcycle_phase
C,0,88,53,0.35570469798657717,0.6022727272727273,0.4472573839662447,expression_raw+protein_features,median,rank,50,0.0,60,cellcycle_phase
M,2,82,33,0.35106382978723405,0.4024390243902439,0.37500000000000006,expression_raw+protein_features,median,rank,50,0.0,60,cellcycle_phase
G1b,0,32,20,0.1342281879194631,0.625,0.22099447513812154,expression_raw+protein_features,median,rank,50,0.0,60,cellcycle_phase
G1a,0,18,11,0.0738255033557047,0.6111111111111112,0.1317365269461078,expression_raw+protein_features,median,rank,50,0.0,60,cellcycle_phase
S,0,96,67,0.40119760479041916,0.6979166666666666,0.5095057034220533,expression_raw+protein_features,median,rank,50,0.25,25,cellcycle_phase
C,1,88,53,0.35570469798657717,0.6022727272727273,0.4472573839662447,expression_raw+protein_features,median,rank,50,0.25,25,cellcycle_phase
M,0,82,46,0.2754491017964072,0.5609756097560976,0.3694779116465864,expression_raw+protein_features,median,rank,50,0.25,25,cellcycle_phase
G1b,1,32,20,0.1342281879194631,0.625,0.22099447513812154,expression_raw+protein_features,median,rank,50,0.25,25,cellcycle_phase
G1a,1,18,11,0.0738255033557047,0.6111111111111112,0.1317365269461078,expression_raw+protein_features,median,rank,50,0.25,25,cellcycle_phase
S,0,96,67,0.40119760479041916,0.6979166666666666,0.5095057034220533,expression_raw+protein_features,median,rank,50,0.25,60,cellcycle_phase
C,1,88,53,0.35570469798657717,0.6022727272727273,0.4472573839662447,expression_raw+protein_features,median,rank,50,0.25,60,cellcycle_phase
M,0,82,46,0.2754491017964072,0.5609756097560976,0.3694779116465864,expression_raw+protein_features,median,rank,50,0.25,60,cellcycle_phase
G1b,1,32,20,0.1342281879194631,0.625,0.22099447513812154,expression_raw+protein_features,median,rank,50,0.25,60,cellcycle_phase
G1a,1,18,11,0.0738255033557047,0.6111111111111112,0.1317365269461078,expression_raw+protein_features,median,rank,50,0.25,60,cellcycle_phase
S,5,96,47,0.4017094017094017,0.4895833333333333,0.4413145539906103,expression_raw+interactions,median,rank,15,0.0,25,cellcycle_phase
C,7,87,18,0.29508196721311475,0.20689655172413793,0.24324324324324326,expression_raw+interactions,median,rank,15,0.0,25,cellcycle_phase
M,5,81,34,0.2905982905982906,0.41975308641975306,0.3434343434343435,expression_raw+interactions,median,rank,15,0.0,25,cellcycle_phase
G1b,7,32,9,0.14754098360655737,0.28125,0.1935483870967742,expression_raw+interactions,median,rank,15,0.0,25,cellcycle_phase
G1a,7,18,6,0.09836065573770492,0.3333333333333333,0.15189873417721517,expression_raw+interactions,median,rank,15,0.0,25,cellcycle_phase
S,3,94,47,0.3884297520661157,0.5,0.43720930232558136,expression_raw+interactions,median,rank,15,0.0,60,cellcycle_phase
C,3,84,27,0.2231404958677686,0.32142857142857145,0.2634146341463415,expression_raw+interactions,median,rank,15,0.0,60,cellcycle_phase
M,3,80,34,0.2809917355371901,0.425,0.3383084577114428,expression_raw+interactions,median,rank,15,0.0,60,cellcycle_phase
G1b,6,31,6,0.21428571428571427,0.1935483870967742,0.20338983050847456,expression_raw+interactions,median,rank,15,0.0,60,cellcycle_phase
G1a,7,16,4,0.16666666666666666,0.25,0.2,expression_raw+interactions,median,rank,15,0.0,60,cellcycle_phase
S,4,90,46,0.4144144144144144,0.5111111111111111,0.4577114427860697,expression_raw+interactions,median,rank,15,0.25,25,cellcycle_phase
C,2,79,17,0.32075471698113206,0.21518987341772153,0.25757575757575757,expression_raw+interactions,median,rank,15,0.25,25,cellcycle_phase
M,4,73,32,0.2882882882882883,0.4383561643835616,0.3478260869565218,expression_raw+interactions,median,rank,15,0.25,25,cellcycle_phase
G1b,6,27,5,0.21739130434782608,0.18518518518518517,0.19999999999999998,expression_raw+interactions,median,rank,15,0.25,25,cellcycle_phase
S,0,96,93,0.30491803278688523,0.96875,0.46384039900249374,expression_raw+interactions,median,rank,15,0.25,60,cellcycle_phase
C,0,88,83,0.2721311475409836,0.9431818181818182,0.4223918575063613,expression_raw+interactions,median,rank,15,0.25,60,cellcycle_phase
M,0,82,82,0.26885245901639343,1.0,0.4237726098191214,expression_raw+interactions,median,rank,15,0.25,60,cellcycle_phase
G1b,0,32,30,0.09836065573770492,0.9375,0.1780415430267062,expression_raw+interactions,median,rank,15,0.25,60,cellcycle_phase
G1a,0,18,17,0.05573770491803279,0.9444444444444444,0.10526315789473684,expression_raw+interactions,median,rank,15,0.25,60,cellcycle_phase
S,3,96,47,0.3821138211382114,0.4895833333333333,0.4292237442922375,expression_raw+interactions,median,rank,50,0.0,25,cellcycle_phase
C,3,88,28,0.22764227642276422,0.3181818181818182,0.26540284360189575,expression_raw+interactions,median,rank,50,0.0,25,cellcycle_phase
M,3,82,36,0.2926829268292683,0.43902439024390244,0.35121951219512193,expression_raw+interactions,median,rank,50,0.0,25,cellcycle_phase
G1b,4,32,10,0.15625,0.3125,0.20833333333333334,expression_raw+interactions,median,rank,50,0.0,25,cellcycle_phase
G1a,4,17,6,0.09375,0.35294117647058826,0.14814814814814814,expression_raw+interactions,median,rank,50,0.0,25,cellcycle_phase
S,3,96,47,0.3821138211382114,0.4895833333333333,0.4292237442922375,expression_raw+interactions,median,rank,50,0.0,60,cellcycle_phase
C,3,88,28,0.22764227642276422,0.3181818181818182,0.26540284360189575,expression_raw+interactions,median,rank,50,0.0,60,cellcycle_phase
M,3,82,36,0.2926829268292683,0.43902439024390244,0.35121951219512193,expression_raw+interactions,median,rank,50,0.0,60,cellcycle_phase
G1b,5,32,10,0.15625,0.3125,0.20833333333333334,expression_raw+interactions,median,rank,50,0.0,60,cellcycle_phase
G1a,5,18,6,0.09375,0.3333333333333333,0.14634146341463417,expression_raw+interactions,median,rank,50,0.0,60,cellcycle_phase
S,0,96,94,0.30718954248366015,0.9791666666666666,0.46766169154228854,expression_raw+interactions,median,rank,50,0.25,25,cellcycle_phase
C,0,88,83,0.27124183006535946,0.9431818181818182,0.42131979695431465,expression_raw+interactions,median,rank,50,0.25,25,cellcycle_phase
M,0,82,82,0.2679738562091503,1.0,0.422680412371134,expression_raw+interactions,median,rank,50,0.25,25,cellcycle_phase
G1b,0,32,30,0.09803921568627451,0.9375,0.17751479289940825,expression_raw+interactions,median,rank,50,0.25,25,cellcycle_phase
G1a,0,18,17,0.05555555555555555,0.9444444444444444,0.10493827160493827,expression_raw+interactions,median,rank,50,0.25,25,cellcycle_phase
S,0,96,94,0.30718954248366015,0.9791666666666666,0.46766169154228854,expression_raw+interactions,median,rank,50,0.25,60,cellcycle_phase
C,0,88,83,0.27124183006535946,0.9431818181818182,0.42131979695431465,expression_raw+interactions,median,rank,50,0.25,60,cellcycle_phase
M,0,82,82,0.2679738562091503,1.0,0.422680412371134,expression_raw+interactions,median,rank,50,0.25,60,cellcycle_phase
G1b,0,32,30,0.09803921568627451,0.9375,0.17751479289940825,expression_raw+interactions,median,rank,50,0.25,60,cellcycle_phase
G1a,0,18,17,0.05555555555555555,0.9444444444444444,0.10493827160493827,expression_raw+interactions,median,rank,50,0.25,60,cellcycle_phase
S,0,96,96,0.3057324840764331,1.0,0.4682926829268293,fitness_screens+published_screens,median,rank,15,0.0,25,cellcycle_phase
C,0,88,88,0.2802547770700637,1.0,0.43781094527363185,fitness_screens+published_screens,median,rank,15,0.0,25,cellcycle_phase
M,0,82,82,0.2611464968152866,1.0,0.41414141414141414,fitness_screens+published_screens,median,rank,15,0.0,25,cellcycle_phase
G1b,0,32,31,0.09872611464968153,0.96875,0.1791907514450867,fitness_screens+published_screens,median,rank,15,0.0,25,cellcycle_phase
G1a,0,18,17,0.054140127388535034,0.9444444444444444,0.10240963855421688,fitness_screens+published_screens,median,rank,15,0.0,25,cellcycle_phase
S,0,96,96,0.3057324840764331,1.0,0.4682926829268293,fitness_screens+published_screens,median,rank,15,0.0,60,cellcycle_phase
C,0,88,88,0.2802547770700637,1.0,0.43781094527363185,fitness_screens+published_screens,median,rank,15,0.0,60,cellcycle_phase
M,0,82,82,0.2611464968152866,1.0,0.41414141414141414,fitness_screens+published_screens,median,rank,15,0.0,60,cellcycle_phase
G1b,0,32,31,0.09872611464968153,0.96875,0.1791907514450867,fitness_screens+published_screens,median,rank,15,0.0,60,cellcycle_phase
G1a,0,18,17,0.054140127388535034,0.9444444444444444,0.10240963855421688,fitness_screens+published_screens,median,rank,15,0.0,60,cellcycle_phase
S,0,96,96,0.3057324840764331,1.0,0.4682926829268293,fitness_screens+published_screens,median,rank,15,0.25,25,cellcycle_phase
C,0,88,88,0.2802547770700637,1.0,0.43781094527363185,fitness_screens+published_screens,median,rank,15,0.25,25,cellcycle_phase
M,0,82,82,0.2611464968152866,1.0,0.41414141414141414,fitness_screens+published_screens,median,rank,15,0.25,25,cellcycle_phase
G1b,0,32,31,0.09872611464968153,0.96875,0.1791907514450867,fitness_screens+published_screens,median,rank,15,0.25,25,cellcycle_phase
G1a,0,18,17,0.054140127388535034,0.9444444444444444,0.10240963855421688,fitness_screens+published_screens,median,rank,15,0.25,25,cellcycle_phase
S,0,96,96,0.3057324840764331,1.0,0.4682926829268293,fitness_screens+published_screens,median,rank,15,0.25,60,cellcycle_phase
C,0,88,88,0.2802547770700637,1.0,0.43781094527363185,fitness_screens+published_screens,median,rank,15,0.25,60,cellcycle_phase
M,0,82,82,0.2611464968152866,1.0,0.41414141414141414,fitness_screens+published_screens,median,rank,15,0.25,60,cellcycle_phase
G1b,0,32,31,0.09872611464968153,0.96875,0.1791907514450867,fitness_screens+published_screens,median,rank,15,0.25,60,cellcycle_phase
G1a,0,18,17,0.054140127388535034,0.9444444444444444,0.10240963855421688,fitness_screens+published_screens,median,rank,15,0.25,60,cellcycle_phase
S,0,96,96,0.30670926517571884,1.0,0.46943765281173594,fitness_screens+published_screens,median,rank,50,0.0,25,cellcycle_phase
C,0,88,88,0.28115015974440893,1.0,0.4389027431421446,fitness_screens+published_screens,median,rank,50,0.0,25,cellcycle_phase
M,0,82,81,0.25878594249201275,0.9878048780487805,0.410126582278481,fitness_screens+published_screens,median,rank,50,0.0,25,cellcycle_phase
G1b,0,32,31,0.09904153354632587,0.96875,0.1797101449275362,fitness_screens+published_screens,median,rank,50,0.0,25,cellcycle_phase
G1a,0,18,17,0.054313099041533544,0.9444444444444444,0.10271903323262839,fitness_screens+published_screens,median,rank,50,0.0,25,cellcycle_phase
S,0,96,96,0.30670926517571884,1.0,0.46943765281173594,fitness_screens+published_screens,median,rank,50,0.0,60,cellcycle_phase
C,0,88,88,0.28115015974440893,1.0,0.4389027431421446,fitness_screens+published_screens,median,rank,50,0.0,60,cellcycle_phase
M,0,82,81,0.25878594249201275,0.9878048780487805,0.410126582278481,fitness_screens+published_screens,median,rank,50,0.0,60,cellcycle_phase
G1b,0,32,31,0.09904153354632587,0.96875,0.1797101449275362,fitness_screens+published_screens,median,rank,50,0.0,60,cellcycle_phase
G1a,0,18,17,0.054313099041533544,0.9444444444444444,0.10271903323262839,fitness_screens+published_screens,median,rank,50,0.0,60,cellcycle_phase
S,0,96,96,0.30670926517571884,1.0,0.46943765281173594,fitness_screens+published_screens,median,rank,50,0.25,25,cellcycle_phase
C,0,88,88,0.28115015974440893,1.0,0.4389027431421446,fitness_screens+published_screens,median,rank,50,0.25,25,cellcycle_phase
M,0,82,81,0.25878594249201275,0.9878048780487805,0.410126582278481,fitness_screens+published_screens,median,rank,50,0.25,25,cellcycle_phase
G1b,0,32,31,0.09904153354632587,0.96875,0.1797101449275362,fitness_screens+published_screens,median,rank,50,0.25,25,cellcycle_phase
G1a,0,18,17,0.054313099041533544,0.9444444444444444,0.10271903323262839,fitness_screens+published_screens,median,rank,50,0.25,25,cellcycle_phase
S,0,96,96,0.30670926517571884,1.0,0.46943765281173594,fitness_screens+published_screens,median,rank,50,0.25,60,cellcycle_phase
