target,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,seed,n_genes,n_features,n_clusters,noise_frac,n_excluded,excluded,mean_f1,best_f1,best_label,n_labels_scored,n_labels_recovered
compartment,published_screens+protein_features+interactions,median,rank,15,0.25,25,42,3000,29,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10898305510794988,0.22520420070011668,nucleus - chromatin,17,0
compartment,published_screens+protein_features+interactions,median,rank,15,0.25,60,42,3000,29,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10898305510794988,0.22520420070011668,nucleus - chromatin,17,0
compartment,fitness_screens+protein_features+interactions,median,rank,15,0.25,60,42,3000,25,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10889358127731252,0.2234891676168757,nucleus - chromatin,17,0
compartment,fitness_screens+protein_features+interactions,median,rank,15,0.0,60,42,3000,25,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10889358127731252,0.2234891676168757,nucleus - chromatin,17,0
compartment,fitness_screens+protein_features+interactions,median,rank,15,0.25,25,42,3000,25,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10889358127731252,0.2234891676168757,nucleus - chromatin,17,0
compartment,fitness_screens+published_screens+protein_features,median,rank,50,0.25,25,42,3000,33,2,0.013,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1088135973490663,0.22453703703703703,nucleus - chromatin,17,0
compartment,expression_raw+published_screens+protein_features,median,rank,15,0.0,60,42,3000,43,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10880191176652898,0.22676797194623025,nucleus - chromatin,17,0
compartment,expression_raw+published_screens+protein_features,median,rank,15,0.0,25,42,3000,43,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10880191176652898,0.22676797194623025,nucleus - chromatin,17,0
compartment,fitness_screens+protein_features+interactions,median,rank,50,0.0,60,42,3000,25,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1086851888020808,0.22492753623188405,nucleus - chromatin,17,0
compartment,fitness_screens+protein_features+interactions,median,rank,50,0.0,25,42,3000,25,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1086851888020808,0.22492753623188405,nucleus - chromatin,17,0
compartment,expression_summary+protein_features+interactions,median,rank,50,0.25,25,42,3000,21,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10863466364001671,0.2248107163657542,nucleus - chromatin,17,0
compartment,expression_summary+protein_features+interactions,median,rank,50,0.25,60,42,3000,21,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10863466364001671,0.2248107163657542,nucleus - chromatin,17,0
compartment,expression_summary+protein_features+interactions,median,rank,50,0.0,60,42,3000,21,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10857329867186864,0.2248107163657542,nucleus - chromatin,17,0
compartment,fitness_screens+published_screens+protein_features,median,rank,15,0.0,60,42,3000,33,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10837243566859761,0.22439585730724973,nucleus - chromatin,17,0
compartment,expression_summary,median,rank,15,0.0,60,42,3000,4,3,0.045,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10836722263810916,0.18774080560420317,nucleus - chromatin,17,0
compartment,expression_raw+protein_features+interactions,median,rank,50,0.25,60,42,3000,35,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1083436396056403,0.22234891676168755,nucleus - chromatin,17,0
compartment,expression_raw+protein_features+interactions,median,rank,50,0.25,25,42,3000,35,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1083436396056403,0.22234891676168755,nucleus - chromatin,17,0
compartment,expression_raw+protein_features+interactions,median,rank,50,0.0,60,42,3000,35,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.1083436396056403,0.22234891676168755,nucleus - chromatin,17,0
compartment,fitness_screens+published_screens+protein_features,median,rank,50,0.0,60,42,3000,33,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10826995483111025,0.22362385321100917,nucleus - chromatin,17,0
compartment,fitness_screens+published_screens+protein_features,median,rank,50,0.0,25,42,3000,33,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10826995483111025,0.22362385321100917,nucleus - chromatin,17,0
compartment,expression_raw+published_screens+protein_features,median,rank,50,0.0,25,42,3000,43,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10817482642499646,0.22325043377674958,nucleus - chromatin,17,0
compartment,expression_raw+published_screens+protein_features,median,rank,50,0.0,60,42,3000,43,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10817482642499646,0.22325043377674958,nucleus - chromatin,17,0
compartment,expression_summary+published_screens+protein_features,median,rank,50,0.0,25,42,3000,29,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.108153606581657,0.22388920946335836,nucleus - chromatin,17,0
compartment,expression_summary+published_screens+protein_features,median,rank,50,0.0,60,42,3000,29,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.108153606581657,0.22388920946335836,nucleus - chromatin,17,0
compartment,expression_summary+published_screens+protein_features,median,rank,50,0.25,60,42,3000,29,2,0.0006666666666666666,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10814639422247257,0.22363112391930837,nucleus - chromatin,17,0
compartment,expression_summary+published_screens+protein_features,median,rank,50,0.25,25,42,3000,29,2,0.0003333333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10810579473315077,0.22350230414746544,nucleus - chromatin,17,0
compartment,expression_summary+published_screens+protein_features,median,rank,15,0.0,25,42,3000,29,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10796716696483125,0.223121387283237,nucleus - chromatin,17,0
compartment,expression_summary+published_screens+protein_features,median,rank,15,0.0,60,42,3000,29,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10796716696483125,0.223121387283237,nucleus - chromatin,17,0
compartment,expression_summary+published_screens+protein_features,median,rank,15,0.25,25,42,3000,29,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10786065752513309,0.2219666474985624,nucleus - chromatin,17,0
compartment,expression_summary+published_screens+protein_features,median,rank,15,0.25,60,42,3000,29,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10786065752513309,0.2219666474985624,nucleus - chromatin,17,0
compartment,expression_raw+fitness_screens,median,rank,15,0.25,60,42,3000,26,2,0.41733333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.107574938349907,0.18383167220376523,nucleus - chromatin,10,0
compartment,expression_summary,median,rank,15,0.0,25,42,3000,4,5,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10640984583226289,0.18381344307270236,nucleus - chromatin,17,0
compartment,expression_summary+expression_raw+published_screens,median,rank,50,0.25,60,42,3000,34,2,0.196,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10590066313398222,0.1844698462751281,nucleus - chromatin,14,0
compartment,expression_raw,median,rank,15,0.25,60,42,3000,18,2,0.07466666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10334117328198816,0.18730703259005146,nucleus - chromatin,16,0
compartment,expression_raw+fitness_screens,median,rank,50,0.25,60,42,3000,26,2,0.3863333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10313349122237317,0.18172157279489906,nucleus - chromatin,11,0
compartment,expression_summary,median,rank,50,0.0,60,42,3000,4,2,0.06133333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10295783756476824,0.18847083189506386,nucleus - chromatin,17,0
compartment,expression_raw,median,rank,50,0.25,60,42,3000,18,2,0.07733333333333334,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10234062944194279,0.18661116892126256,nucleus - chromatin,17,0
compartment,expression_raw,median,rank,15,0.25,25,42,3000,18,4,0.029666666666666668,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.10046302816069858,0.18163606010016695,nucleus - chromatin,16,0
compartment,expression_summary+fitness_screens,median,rank,50,0.0,60,42,3000,12,2,0.166,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09962052800826396,0.17187500000000003,nucleus - chromatin,15,0
compartment,expression_summary+fitness_screens,median,rank,50,0.25,60,42,3000,12,2,0.47633333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09804624946575274,0.16209628275441806,nucleus - chromatin,12,0
compartment,expression_raw,median,rank,15,0.0,25,42,3000,18,4,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09793626798904846,0.17907510659232537,nucleus - chromatin,17,0
compartment,fitness_screens,median,rank,50,0.25,25,42,3000,8,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.0977964039323274,0.179124135660191,nucleus - chromatin,17,0
compartment,fitness_screens,median,rank,50,0.0,25,42,3000,8,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.0977964039323274,0.179124135660191,nucleus - chromatin,17,0
compartment,fitness_screens,median,rank,50,0.0,60,42,3000,8,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.0977964039323274,0.179124135660191,nucleus - chromatin,17,0
compartment,fitness_screens,median,rank,50,0.25,60,42,3000,8,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.0977964039323274,0.179124135660191,nucleus - chromatin,17,0
compartment,fitness_screens,median,rank,15,0.25,60,42,3000,8,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09773037706120759,0.17900625205659756,nucleus - chromatin,17,0
compartment,fitness_screens,median,rank,15,0.0,25,42,3000,8,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09773037706120759,0.17900625205659756,nucleus - chromatin,17,0
compartment,fitness_screens,median,rank,15,0.0,60,42,3000,8,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09773037706120759,0.17900625205659756,nucleus - chromatin,17,0
compartment,fitness_screens,median,rank,15,0.25,25,42,3000,8,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09773037706120759,0.17900625205659756,nucleus - chromatin,17,0
compartment,expression_raw,median,rank,50,0.25,25,42,3000,18,3,0.021333333333333333,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09739915446909934,0.17790811339198437,nucleus - chromatin,17,0
compartment,expression_summary+fitness_screens+published_screens,median,rank,15,0.25,25,42,3000,24,4,0.12666666666666668,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09720636953255098,0.16728076639646278,nucleus - chromatin,15,0
compartment,published_screens,median,rank,15,0.25,25,42,3000,12,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09669263347658627,0.17714099641810482,nucleus - chromatin,17,0
compartment,published_screens,median,rank,15,0.25,60,42,3000,12,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09669263347658627,0.17714099641810482,nucleus - chromatin,17,0
compartment,published_screens,median,rank,15,0.0,60,42,3000,12,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09669078549177389,0.17719869706840388,nucleus - chromatin,17,0
compartment,published_screens,median,rank,15,0.0,25,42,3000,12,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09669078549177389,0.17719869706840388,nucleus - chromatin,17,0
compartment,published_screens,median,rank,50,0.25,60,42,3000,12,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09662996077258526,0.17700849118223386,nucleus - chromatin,17,0
compartment,published_screens,median,rank,50,0.25,25,42,3000,12,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09662996077258526,0.17700849118223386,nucleus - chromatin,17,0
compartment,published_screens,median,rank,50,0.0,60,42,3000,12,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09659883621124932,0.17695070192621615,nucleus - chromatin,17,0
compartment,published_screens,median,rank,50,0.0,25,42,3000,12,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09659883621124932,0.17695070192621615,nucleus - chromatin,17,0
compartment,expression_raw,median,rank,15,0.0,60,42,3000,18,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09640283200912514,0.17618586640851888,nucleus - chromatin,17,0
compartment,expression_raw,median,rank,50,0.0,25,42,3000,18,3,0.005,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09640283200912514,0.17618586640851888,nucleus - chromatin,17,0
compartment,expression_raw,median,rank,50,0.0,60,42,3000,18,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09640283200912514,0.17618586640851888,nucleus - chromatin,17,0
compartment,expression_summary+expression_raw+fitness_screens,median,rank,15,0.25,25,42,3000,30,2,0.07366666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09636701238638401,0.1735900033772374,nucleus - chromatin,16,0
compartment,fitness_screens+published_screens,median,rank,15,0.25,60,42,3000,20,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09634161090600772,0.1766990291262136,nucleus - chromatin,17,0
compartment,fitness_screens+published_screens,median,rank,15,0.25,25,42,3000,20,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09634161090600772,0.1766990291262136,nucleus - chromatin,17,0
compartment,fitness_screens+published_screens,median,rank,15,0.0,60,42,3000,20,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09634161090600772,0.1766990291262136,nucleus - chromatin,17,0
compartment,fitness_screens+published_screens,median,rank,15,0.0,25,42,3000,20,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09634161090600772,0.1766990291262136,nucleus - chromatin,17,0
compartment,fitness_screens+published_screens,median,rank,50,0.0,25,42,3000,20,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09631777447787691,0.17687074829931973,nucleus - chromatin,17,0
compartment,fitness_screens+published_screens,median,rank,50,0.0,60,42,3000,20,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09631777447787691,0.17687074829931973,nucleus - chromatin,17,0
compartment,fitness_screens+published_screens,median,rank,50,0.25,25,42,3000,20,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09624782938627009,0.17633711507293356,nucleus - chromatin,17,0
compartment,fitness_screens+published_screens,median,rank,50,0.25,60,42,3000,20,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09624782938627009,0.17633711507293356,nucleus - chromatin,17,0
compartment,expression_summary+expression_raw,median,rank,50,0.0,25,42,3000,22,3,0.0006666666666666666,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09592672046224161,0.17533718689788055,nucleus - chromatin,17,0
compartment,expression_summary+expression_raw,median,rank,50,0.0,60,42,3000,22,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09592672046224161,0.17533718689788055,nucleus - chromatin,17,0
compartment,published_screens+interactions,median,rank,15,0.25,60,42,3000,16,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09515885877750212,0.1674656439757111,nucleus - chromatin,17,0
compartment,published_screens+interactions,median,rank,15,0.25,25,42,3000,16,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09515885877750212,0.1674656439757111,nucleus - chromatin,17,0
compartment,expression_raw+fitness_screens+published_screens,median,rank,15,0.25,25,42,3000,38,3,0.08866666666666667,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09486581002594507,0.17202072538860105,nucleus - chromatin,17,0
compartment,expression_summary+expression_raw,median,rank,50,0.25,25,42,3000,22,2,0.019,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09462643302786589,0.17045454545454544,nucleus - chromatin,16,0
compartment,expression_summary+fitness_screens+published_screens,median,rank,15,0.0,25,42,3000,24,3,0.0033333333333333335,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09396319889863551,0.17166298516882295,nucleus - chromatin,17,0
compartment,expression_summary,median,rank,50,0.0,25,42,3000,4,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.0923392856964299,0.16893564356435642,nucleus - chromatin,17,0
compartment,expression_summary,median,rank,15,0.25,25,42,3000,4,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.0923392856964299,0.16893564356435642,nucleus - chromatin,17,0
compartment,expression_summary,median,rank,50,0.25,25,42,3000,4,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09228079413351163,0.1688311688311688,nucleus - chromatin,17,0
compartment,expression_summary+fitness_screens,median,rank,15,0.0,25,42,3000,12,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09201849706180817,0.16836262719703976,nucleus - chromatin,17,0
compartment,expression_summary+fitness_screens,median,rank,15,0.25,25,42,3000,12,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09198944501249882,0.1683107274969174,nucleus - chromatin,17,0
compartment,expression_summary+published_screens,median,rank,15,0.0,25,42,3000,16,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09196041131313491,0.1682588597842835,nucleus - chromatin,17,0
compartment,expression_summary+published_screens,median,rank,15,0.25,25,42,3000,16,2,0.0,5,compartment;compartment_best;lopit_map;lopit_mcmc;lopit_unified,0.09196041131313491,0.1682588597842835,nucleus - chromatin,17,0
