label,cluster,n_label,n_in_cluster,precision,recall,f1,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,target
apicoplast,0,61,61,0.023088569265707796,1.0,0.04513503514613392,expression_raw,median,rank,15,0.25,60,compartment
dense granules,0,63,63,0.02384557153671461,1.0,0.04658040665434381,expression_raw,median,rank,15,0.25,60,compartment
nucleus - non-chromatin,0,170,170,0.0643451930355791,1.0,0.1209103840682788,expression_raw,median,rank,15,0.25,60,compartment
rhoptries 1,0,27,27,0.010219530658591975,1.0,0.020232296740352193,expression_raw,median,rank,15,0.25,60,compartment
ER,0,91,91,0.034443603330809994,1.0,0.06659348701061105,expression_raw,median,rank,15,0.25,60,compartment
apical 1,0,20,20,0.00757002271006813,1.0,0.015026296018031555,expression_raw,median,rank,15,0.25,60,compartment
PM - integral,0,53,53,0.020060560181680544,1.0,0.039332096474953615,expression_raw,median,rank,15,0.25,60,compartment
nucleolus,0,16,16,0.006056018168054504,1.0,0.012039127163280663,expression_raw,median,rank,15,0.25,60,compartment
PM - peripheral 2,0,16,16,0.006056018168054504,1.0,0.012039127163280663,expression_raw,median,rank,15,0.25,60,compartment
mitochondrion - soluble,0,101,101,0.038228614685844056,1.0,0.07364199781261392,expression_raw,median,rank,15,0.25,60,compartment
mitochondrion - membranes,0,66,66,0.02498107494322483,1.0,0.04874446085672083,expression_raw,median,rank,15,0.25,60,compartment
IMC,0,42,42,0.015897047691143074,1.0,0.03129657228017884,expression_raw,median,rank,15,0.25,60,compartment
Golgi,0,62,62,0.021939136588818117,1.0,0.04293628808864266,expression_raw,median,rank,50,0.0,25,compartment
cytosol,0,215,215,0.07607926397735315,1.0,0.14140085498191385,expression_raw,median,rank,50,0.0,25,compartment
micronemes,0,20,20,0.007077140835102618,1.0,0.014054813773717496,expression_raw,median,rank,50,0.0,25,compartment
nucleus - chromatin,0,273,273,0.09660297239915075,1.0,0.17618586640851888,expression_raw,median,rank,50,0.0,25,compartment
apicoplast,0,61,61,0.021585279547062988,1.0,0.04225839972289574,expression_raw,median,rank,50,0.0,25,compartment
dense granules,0,68,68,0.024062278839348902,1.0,0.0469937802349689,expression_raw,median,rank,50,0.0,25,compartment
nucleus - non-chromatin,0,172,172,0.06086341118188252,1.0,0.11474316210807206,expression_raw,median,rank,50,0.0,25,compartment
rhoptries 1,0,27,27,0.009554140127388535,1.0,0.018927444794952678,expression_raw,median,rank,50,0.0,25,compartment
ER,0,92,92,0.03255484784147204,1.0,0.06305688827964358,expression_raw,median,rank,50,0.0,25,compartment
apical 1,0,21,21,0.0074309978768577496,1.0,0.014752370916754477,expression_raw,median,rank,50,0.0,25,compartment
PM - integral,0,53,53,0.01875442321302194,1.0,0.036818339701285174,expression_raw,median,rank,50,0.0,25,compartment
nucleolus,0,16,16,0.005661712668082095,1.0,0.011259676284306828,expression_raw,median,rank,50,0.0,25,compartment
PM - peripheral 2,0,16,16,0.005661712668082095,1.0,0.011259676284306828,expression_raw,median,rank,50,0.0,25,compartment
mitochondrion - soluble,0,101,101,0.03573956121726822,1.0,0.06901264092927913,expression_raw,median,rank,50,0.0,25,compartment
mitochondrion - membranes,0,67,67,0.023708421797593773,1.0,0.04631870031109575,expression_raw,median,rank,50,0.0,25,compartment
IMC,0,42,42,0.014861995753715499,1.0,0.029288702928870293,expression_raw,median,rank,50,0.0,25,compartment
PM - peripheral 1,0,15,15,0.005307855626326964,1.0,0.010559662090813092,expression_raw,median,rank,50,0.0,25,compartment
Golgi,0,62,62,0.021939136588818117,1.0,0.04293628808864266,expression_raw,median,rank,50,0.0,60,compartment
cytosol,0,215,215,0.07607926397735315,1.0,0.14140085498191385,expression_raw,median,rank,50,0.0,60,compartment
micronemes,0,20,20,0.007077140835102618,1.0,0.014054813773717496,expression_raw,median,rank,50,0.0,60,compartment
nucleus - chromatin,0,273,273,0.09660297239915075,1.0,0.17618586640851888,expression_raw,median,rank,50,0.0,60,compartment
apicoplast,0,61,61,0.021585279547062988,1.0,0.04225839972289574,expression_raw,median,rank,50,0.0,60,compartment
dense granules,0,68,68,0.024062278839348902,1.0,0.0469937802349689,expression_raw,median,rank,50,0.0,60,compartment
nucleus - non-chromatin,0,172,172,0.06086341118188252,1.0,0.11474316210807206,expression_raw,median,rank,50,0.0,60,compartment
rhoptries 1,0,27,27,0.009554140127388535,1.0,0.018927444794952678,expression_raw,median,rank,50,0.0,60,compartment
ER,0,92,92,0.03255484784147204,1.0,0.06305688827964358,expression_raw,median,rank,50,0.0,60,compartment
apical 1,0,21,21,0.0074309978768577496,1.0,0.014752370916754477,expression_raw,median,rank,50,0.0,60,compartment
PM - integral,0,53,53,0.01875442321302194,1.0,0.036818339701285174,expression_raw,median,rank,50,0.0,60,compartment
nucleolus,0,16,16,0.005661712668082095,1.0,0.011259676284306828,expression_raw,median,rank,50,0.0,60,compartment
PM - peripheral 2,0,16,16,0.005661712668082095,1.0,0.011259676284306828,expression_raw,median,rank,50,0.0,60,compartment
mitochondrion - soluble,0,101,101,0.03573956121726822,1.0,0.06901264092927913,expression_raw,median,rank,50,0.0,60,compartment
mitochondrion - membranes,0,67,67,0.023708421797593773,1.0,0.04631870031109575,expression_raw,median,rank,50,0.0,60,compartment
IMC,0,42,42,0.014861995753715499,1.0,0.029288702928870293,expression_raw,median,rank,50,0.0,60,compartment
PM - peripheral 1,0,15,15,0.005307855626326964,1.0,0.010559662090813092,expression_raw,median,rank,50,0.0,60,compartment
Golgi,0,62,62,0.022174535050071532,1.0,0.043386983904828556,expression_raw,median,rank,50,0.25,25,compartment
cytosol,0,215,215,0.07689556509298999,1.0,0.14280969777482566,expression_raw,median,rank,50,0.25,25,compartment
micronemes,0,20,20,0.00715307582260372,1.0,0.014204545454545454,expression_raw,median,rank,50,0.25,25,compartment
