gene_id,proposed,cluster,cluster_training_support,cluster_training_probability,evidence_status,nested_cv_precision,nested_cv_recall,nested_cv_f1
TGME49_232030,C,28,34,0.6938775510204082,inferred_from_held_out_structure,0.5895370370370371,0.24245283018867925,0.33446014169403215
TGME49_237880,M,11,50,0.704225352112676,inferred_from_held_out_structure,0.6200464396284829,0.2310823311748381,0.33623501498501496
TGME49_316540,C,28,34,0.6938775510204082,inferred_from_held_out_structure,0.5895370370370371,0.24245283018867925,0.33446014169403215
TGME49_229420,C,32,14,0.7,inferred_from_held_out_structure,0.5895370370370371,0.24245283018867925,0.33446014169403215
TGME49_314250,C,32,14,0.7,inferred_from_held_out_structure,0.5895370370370371,0.24245283018867925,0.33446014169403215
TGME49_215930,S,33,5,0.625,inferred_from_held_out_structure,0.25757575757575757,0.046453900709219856,0.07687135042104616
TGME49_251810,C,26,23,0.696969696969697,inferred_from_held_out_structure,0.5895370370370371,0.24245283018867925,0.33446014169403215
TGME49_235880,C,28,34,0.6938775510204082,inferred_from_held_out_structure,0.5895370370370371,0.24245283018867925,0.33446014169403215
TGME49_259630,C,28,34,0.6938775510204082,inferred_from_held_out_structure,0.5895370370370371,0.24245283018867925,0.33446014169403215
TGME49_232630,C,28,34,0.6938775510204082,inferred_from_held_out_structure,0.5895370370370371,0.24245283018867925,0.33446014169403215
TGME49_205170,C,28,34,0.6938775510204082,inferred_from_held_out_structure,0.5895370370370371,0.24245283018867925,0.33446014169403215
TGME49_295630,C,28,34,0.6938775510204082,inferred_from_held_out_structure,0.5895370370370371,0.24245283018867925,0.33446014169403215
TGME49_254520,C,28,34,0.6938775510204082,inferred_from_held_out_structure,0.5895370370370371,0.24245283018867925,0.33446014169403215
TGME49_257160,C,28,34,0.6938775510204082,inferred_from_held_out_structure,0.5895370370370371,0.24245283018867925,0.33446014169403215
TGME49_258730,C,28,34,0.6938775510204082,inferred_from_held_out_structure,0.5895370370370371,0.24245283018867925,0.33446014169403215
TGME49_255660,C,28,34,0.6938775510204082,inferred_from_held_out_structure,0.5895370370370371,0.24245283018867925,0.33446014169403215
TGME49_216180,C,28,34,0.6938775510204082,inferred_from_held_out_structure,0.5895370370370371,0.24245283018867925,0.33446014169403215
