structure_id,embedding_id,feature_set,n_slots,n_features,n_neighbors,min_dist,embedding_seconds,algorithm,min_cluster_size,min_samples,selection_method,n_clusters,noise_fraction
e001__hdb_mcs20_ms0_eom,e001,all_independent,49,187,15,0.0,6.04634690284729,hdbscan,20.0,,eom,10,0.01253071253071253
e001__hdb_mcs20_ms0_leaf,e001,all_independent,49,187,15,0.0,6.04634690284729,hdbscan,20.0,,leaf,61,0.5477886977886978
e001__hdb_mcs20_ms10_eom,e001,all_independent,49,187,15,0.0,6.04634690284729,hdbscan,20.0,10.0,eom,38,0.1699017199017199
e001__hdb_mcs20_ms10_leaf,e001,all_independent,49,187,15,0.0,6.04634690284729,hdbscan,20.0,10.0,leaf,77,0.4958230958230958
e001__hdb_mcs50_ms0_eom,e001,all_independent,49,187,15,0.0,6.04634690284729,hdbscan,50.0,,eom,4,0.0035626535626535625
e001__hdb_mcs50_ms0_leaf,e001,all_independent,49,187,15,0.0,6.04634690284729,hdbscan,50.0,,leaf,30,0.5011056511056511
e001__hdb_mcs50_ms10_eom,e001,all_independent,49,187,15,0.0,6.04634690284729,hdbscan,50.0,10.0,eom,18,0.12039312039312039
e001__hdb_mcs50_ms10_leaf,e001,all_independent,49,187,15,0.0,6.04634690284729,hdbscan,50.0,10.0,leaf,39,0.4275184275184275
e001__hdb_mcs100_ms0_eom,e001,all_independent,49,187,15,0.0,6.04634690284729,hdbscan,100.0,,eom,4,0.0035626535626535625
e001__hdb_mcs100_ms0_leaf,e001,all_independent,49,187,15,0.0,6.04634690284729,hdbscan,100.0,,leaf,16,0.4941031941031941
e001__hdb_mcs100_ms10_eom,e001,all_independent,49,187,15,0.0,6.04634690284729,hdbscan,100.0,10.0,eom,15,0.11916461916461916
e001__hdb_mcs100_ms10_leaf,e001,all_independent,49,187,15,0.0,6.04634690284729,hdbscan,100.0,10.0,leaf,23,0.3514742014742015
e001__hdb_mcs200_ms0_eom,e001,all_independent,49,187,15,0.0,6.04634690284729,hdbscan,200.0,,eom,4,0.005528255528255528
e001__hdb_mcs200_ms0_leaf,e001,all_independent,49,187,15,0.0,6.04634690284729,hdbscan,200.0,,leaf,6,0.2807125307125307
e001__hdb_mcs200_ms10_eom,e001,all_independent,49,187,15,0.0,6.04634690284729,hdbscan,200.0,10.0,eom,4,0.0035626535626535625
e001__hdb_mcs200_ms10_leaf,e001,all_independent,49,187,15,0.0,6.04634690284729,hdbscan,200.0,10.0,leaf,13,0.2955773955773956
e001__kmeans_k20,e001,all_independent,49,187,15,0.0,6.04634690284729,kmeans,,,,20,0.0
e001__kmeans_k40,e001,all_independent,49,187,15,0.0,6.04634690284729,kmeans,,,,40,0.0
e001__kmeans_k80,e001,all_independent,49,187,15,0.0,6.04634690284729,kmeans,,,,80,0.0
e002__hdb_mcs20_ms0_eom,e002,all_independent,49,187,15,0.2,20.092086791992188,hdbscan,20.0,,eom,7,0.03206388206388206
e002__hdb_mcs20_ms0_leaf,e002,all_independent,49,187,15,0.2,20.092086791992188,hdbscan,20.0,,leaf,50,0.6386977886977887
e002__hdb_mcs20_ms10_eom,e002,all_independent,49,187,15,0.2,20.092086791992188,hdbscan,20.0,10.0,eom,4,0.0017199017199017199
e002__hdb_mcs20_ms10_leaf,e002,all_independent,49,187,15,0.2,20.092086791992188,hdbscan,20.0,10.0,leaf,64,0.5825552825552825
e002__hdb_mcs50_ms0_eom,e002,all_independent,49,187,15,0.2,20.092086791992188,hdbscan,50.0,,eom,4,0.019164619164619166
e002__hdb_mcs50_ms0_leaf,e002,all_independent,49,187,15,0.2,20.092086791992188,hdbscan,50.0,,leaf,25,0.6316953316953317
e002__hdb_mcs50_ms10_eom,e002,all_independent,49,187,15,0.2,20.092086791992188,hdbscan,50.0,10.0,eom,2,0.0
e002__hdb_mcs50_ms10_leaf,e002,all_independent,49,187,15,0.2,20.092086791992188,hdbscan,50.0,10.0,leaf,32,0.49803439803439803
e002__hdb_mcs100_ms0_eom,e002,all_independent,49,187,15,0.2,20.092086791992188,hdbscan,100.0,,eom,4,0.034766584766584764
e002__hdb_mcs100_ms0_leaf,e002,all_independent,49,187,15,0.2,20.092086791992188,hdbscan,100.0,,leaf,8,0.5109336609336609
e002__hdb_mcs100_ms10_eom,e002,all_independent,49,187,15,0.2,20.092086791992188,hdbscan,100.0,10.0,eom,5,0.028992628992628992
e002__hdb_mcs100_ms10_leaf,e002,all_independent,49,187,15,0.2,20.092086791992188,hdbscan,100.0,10.0,leaf,18,0.45343980343980345
e002__hdb_mcs200_ms0_eom,e002,all_independent,49,187,15,0.2,20.092086791992188,hdbscan,200.0,,eom,3,0.06339066339066339
e002__hdb_mcs200_ms0_leaf,e002,all_independent,49,187,15,0.2,20.092086791992188,hdbscan,200.0,,leaf,5,0.41326781326781326
e002__hdb_mcs200_ms10_eom,e002,all_independent,49,187,15,0.2,20.092086791992188,hdbscan,200.0,10.0,eom,2,0.0
e002__hdb_mcs200_ms10_leaf,e002,all_independent,49,187,15,0.2,20.092086791992188,hdbscan,200.0,10.0,leaf,11,0.46916461916461916
e002__kmeans_k20,e002,all_independent,49,187,15,0.2,20.092086791992188,kmeans,,,,20,0.0
e002__kmeans_k40,e002,all_independent,49,187,15,0.2,20.092086791992188,kmeans,,,,40,0.0
e002__kmeans_k80,e002,all_independent,49,187,15,0.2,20.092086791992188,kmeans,,,,80,0.0
e003__hdb_mcs20_ms0_eom,e003,all_independent,49,187,30,0.0,33.57527017593384,hdbscan,20.0,,eom,7,0.004791154791154792
e003__hdb_mcs20_ms0_leaf,e003,all_independent,49,187,30,0.0,33.57527017593384,hdbscan,20.0,,leaf,52,0.5406633906633906
e003__hdb_mcs20_ms10_eom,e003,all_independent,49,187,30,0.0,33.57527017593384,hdbscan,20.0,10.0,eom,25,0.14557739557739557
e003__hdb_mcs20_ms10_leaf,e003,all_independent,49,187,30,0.0,33.57527017593384,hdbscan,20.0,10.0,leaf,70,0.5197788697788698
e003__hdb_mcs50_ms0_eom,e003,all_independent,49,187,30,0.0,33.57527017593384,hdbscan,50.0,,eom,4,0.0
e003__hdb_mcs50_ms0_leaf,e003,all_independent,49,187,30,0.0,33.57527017593384,hdbscan,50.0,,leaf,27,0.5148648648648648
e003__hdb_mcs50_ms10_eom,e003,all_independent,49,187,30,0.0,33.57527017593384,hdbscan,50.0,10.0,eom,4,0.0
e003__hdb_mcs50_ms10_leaf,e003,all_independent,49,187,30,0.0,33.57527017593384,hdbscan,50.0,10.0,leaf,37,0.48452088452088454
e003__hdb_mcs100_ms0_eom,e003,all_independent,49,187,30,0.0,33.57527017593384,hdbscan,100.0,,eom,4,0.003071253071253071
e003__hdb_mcs100_ms0_leaf,e003,all_independent,49,187,30,0.0,33.57527017593384,hdbscan,100.0,,leaf,16,0.5251842751842751
e003__hdb_mcs100_ms10_eom,e003,all_independent,49,187,30,0.0,33.57527017593384,hdbscan,100.0,10.0,eom,4,0.0
e003__hdb_mcs100_ms10_leaf,e003,all_independent,49,187,30,0.0,33.57527017593384,hdbscan,100.0,10.0,leaf,23,0.4402948402948403
e003__hdb_mcs200_ms0_eom,e003,all_independent,49,187,30,0.0,33.57527017593384,hdbscan,200.0,,eom,4,0.003316953316953317
e003__hdb_mcs200_ms0_leaf,e003,all_independent,49,187,30,0.0,33.57527017593384,hdbscan,200.0,,leaf,7,0.47493857493857494
e003__hdb_mcs200_ms10_eom,e003,all_independent,49,187,30,0.0,33.57527017593384,hdbscan,200.0,10.0,eom,4,0.0
e003__hdb_mcs200_ms10_leaf,e003,all_independent,49,187,30,0.0,33.57527017593384,hdbscan,200.0,10.0,leaf,11,0.30982800982800984
e003__kmeans_k20,e003,all_independent,49,187,30,0.0,33.57527017593384,kmeans,,,,20,0.0
e003__kmeans_k40,e003,all_independent,49,187,30,0.0,33.57527017593384,kmeans,,,,40,0.0
e003__kmeans_k80,e003,all_independent,49,187,30,0.0,33.57527017593384,kmeans,,,,80,0.0
e004__hdb_mcs20_ms0_eom,e004,all_independent,49,187,30,0.2,47.94250154495239,hdbscan,20.0,,eom,3,0.0009828009828009828
e004__hdb_mcs20_ms0_leaf,e004,all_independent,49,187,30,0.2,47.94250154495239,hdbscan,20.0,,leaf,45,0.6229729729729729
e004__hdb_mcs20_ms10_eom,e004,all_independent,49,187,30,0.2,47.94250154495239,hdbscan,20.0,10.0,eom,3,0.0002457002457002457
e004__hdb_mcs20_ms10_leaf,e004,all_independent,49,187,30,0.2,47.94250154495239,hdbscan,20.0,10.0,leaf,60,0.6256756756756757
e004__hdb_mcs50_ms0_eom,e004,all_independent,49,187,30,0.2,47.94250154495239,hdbscan,50.0,,eom,4,0.036117936117936116
e004__hdb_mcs50_ms0_leaf,e004,all_independent,49,187,30,0.2,47.94250154495239,hdbscan,50.0,,leaf,21,0.6264127764127764
e004__hdb_mcs50_ms10_eom,e004,all_independent,49,187,30,0.2,47.94250154495239,hdbscan,50.0,10.0,eom,2,0.00012285012285012285
e004__hdb_mcs50_ms10_leaf,e004,all_independent,49,187,30,0.2,47.94250154495239,hdbscan,50.0,10.0,leaf,29,0.5593366093366093
e004__hdb_mcs100_ms0_eom,e004,all_independent,49,187,30,0.2,47.94250154495239,hdbscan,100.0,,eom,4,0.045454545454545456
e004__hdb_mcs100_ms0_leaf,e004,all_independent,49,187,30,0.2,47.94250154495239,hdbscan,100.0,,leaf,9,0.5984029484029484
e004__hdb_mcs100_ms10_eom,e004,all_independent,49,187,30,0.2,47.94250154495239,hdbscan,100.0,10.0,eom,2,0.00012285012285012285
e004__hdb_mcs100_ms10_leaf,e004,all_independent,49,187,30,0.2,47.94250154495239,hdbscan,100.0,10.0,leaf,16,0.4472972972972973
e004__hdb_mcs200_ms0_eom,e004,all_independent,49,187,30,0.2,47.94250154495239,hdbscan,200.0,,eom,3,0.05196560196560197
e004__hdb_mcs200_ms0_leaf,e004,all_independent,49,187,30,0.2,47.94250154495239,hdbscan,200.0,,leaf,5,0.3843980343980344
e004__hdb_mcs200_ms10_eom,e004,all_independent,49,187,30,0.2,47.94250154495239,hdbscan,200.0,10.0,eom,2,0.00012285012285012285
e004__hdb_mcs200_ms10_leaf,e004,all_independent,49,187,30,0.2,47.94250154495239,hdbscan,200.0,10.0,leaf,10,0.43439803439803437
e004__kmeans_k20,e004,all_independent,49,187,30,0.2,47.94250154495239,kmeans,,,,20,0.0
e004__kmeans_k40,e004,all_independent,49,187,30,0.2,47.94250154495239,kmeans,,,,40,0.0
e004__kmeans_k80,e004,all_independent,49,187,30,0.2,47.94250154495239,kmeans,,,,80,0.0
e005__hdb_mcs20_ms0_eom,e005,all_independent,49,187,60,0.0,62.86248278617859,hdbscan,20.0,,eom,8,0.019533169533169532
e005__hdb_mcs20_ms0_leaf,e005,all_independent,49,187,60,0.0,62.86248278617859,hdbscan,20.0,,leaf,47,0.5619164619164619
e005__hdb_mcs20_ms10_eom,e005,all_independent,49,187,60,0.0,62.86248278617859,hdbscan,20.0,10.0,eom,23,0.20454545454545456
e005__hdb_mcs20_ms10_leaf,e005,all_independent,49,187,60,0.0,62.86248278617859,hdbscan,20.0,10.0,leaf,58,0.5523341523341523
e005__hdb_mcs50_ms0_eom,e005,all_independent,49,187,60,0.0,62.86248278617859,hdbscan,50.0,,eom,7,0.025675675675675677
e005__hdb_mcs50_ms0_leaf,e005,all_independent,49,187,60,0.0,62.86248278617859,hdbscan,50.0,,leaf,24,0.508968058968059
e005__hdb_mcs50_ms10_eom,e005,all_independent,49,187,60,0.0,62.86248278617859,hdbscan,50.0,10.0,eom,8,0.02592137592137592
e005__hdb_mcs50_ms10_leaf,e005,all_independent,49,187,60,0.0,62.86248278617859,hdbscan,50.0,10.0,leaf,31,0.44975429975429976
e005__hdb_mcs100_ms0_eom,e005,all_independent,49,187,60,0.0,62.86248278617859,hdbscan,100.0,,eom,3,0.0036855036855036856
e005__hdb_mcs100_ms0_leaf,e005,all_independent,49,187,60,0.0,62.86248278617859,hdbscan,100.0,,leaf,15,0.44606879606879607
e005__hdb_mcs100_ms10_eom,e005,all_independent,49,187,60,0.0,62.86248278617859,hdbscan,100.0,10.0,eom,5,0.010319410319410319
e005__hdb_mcs100_ms10_leaf,e005,all_independent,49,187,60,0.0,62.86248278617859,hdbscan,100.0,10.0,leaf,20,0.41117936117936116
e005__hdb_mcs200_ms0_eom,e005,all_independent,49,187,60,0.0,62.86248278617859,hdbscan,200.0,,eom,3,0.007616707616707617
e005__hdb_mcs200_ms0_leaf,e005,all_independent,49,187,60,0.0,62.86248278617859,hdbscan,200.0,,leaf,7,0.5137592137592137
e005__hdb_mcs200_ms10_eom,e005,all_independent,49,187,60,0.0,62.86248278617859,hdbscan,200.0,10.0,eom,5,0.010319410319410319
e005__hdb_mcs200_ms10_leaf,e005,all_independent,49,187,60,0.0,62.86248278617859,hdbscan,200.0,10.0,leaf,11,0.40626535626535626
e005__kmeans_k20,e005,all_independent,49,187,60,0.0,62.86248278617859,kmeans,,,,20,0.0
e005__kmeans_k40,e005,all_independent,49,187,60,0.0,62.86248278617859,kmeans,,,,40,0.0
e005__kmeans_k80,e005,all_independent,49,187,60,0.0,62.86248278617859,kmeans,,,,80,0.0
e006__hdb_mcs20_ms0_eom,e006,all_independent,49,187,60,0.2,77.57897448539734,hdbscan,20.0,,eom,6,0.052948402948402945
e006__hdb_mcs20_ms0_leaf,e006,all_independent,49,187,60,0.2,77.57897448539734,hdbscan,20.0,,leaf,43,0.655036855036855
e006__hdb_mcs20_ms10_eom,e006,all_independent,49,187,60,0.2,77.57897448539734,hdbscan,20.0,10.0,eom,3,0.0068796068796068794
e006__hdb_mcs20_ms10_leaf,e006,all_independent,49,187,60,0.2,77.57897448539734,hdbscan,20.0,10.0,leaf,50,0.6519656019656019
e006__hdb_mcs50_ms0_eom,e006,all_independent,49,187,60,0.2,77.57897448539734,hdbscan,50.0,,eom,5,0.12321867321867322
e006__hdb_mcs50_ms0_leaf,e006,all_independent,49,187,60,0.2,77.57897448539734,hdbscan,50.0,,leaf,21,0.664987714987715
e006__hdb_mcs50_ms10_eom,e006,all_independent,49,187,60,0.2,77.57897448539734,hdbscan,50.0,10.0,eom,2,0.005773955773955774
e006__hdb_mcs50_ms10_leaf,e006,all_independent,49,187,60,0.2,77.57897448539734,hdbscan,50.0,10.0,leaf,26,0.5515970515970516
e006__hdb_mcs100_ms0_eom,e006,all_independent,49,187,60,0.2,77.57897448539734,hdbscan,100.0,,eom,3,0.03366093366093366
e006__hdb_mcs100_ms0_leaf,e006,all_independent,49,187,60,0.2,77.57897448539734,hdbscan,100.0,,leaf,8,0.6232186732186732
e006__hdb_mcs100_ms10_eom,e006,all_independent,49,187,60,0.2,77.57897448539734,hdbscan,100.0,10.0,eom,2,0.005773955773955774
e006__hdb_mcs100_ms10_leaf,e006,all_independent,49,187,60,0.2,77.57897448539734,hdbscan,100.0,10.0,leaf,18,0.43316953316953316
e006__hdb_mcs200_ms0_eom,e006,all_independent,49,187,60,0.2,77.57897448539734,hdbscan,200.0,,eom,3,0.06302211302211302
e006__hdb_mcs200_ms0_leaf,e006,all_independent,49,187,60,0.2,77.57897448539734,hdbscan,200.0,,leaf,5,0.401965601965602
e006__hdb_mcs200_ms10_eom,e006,all_independent,49,187,60,0.2,77.57897448539734,hdbscan,200.0,10.0,eom,3,0.02407862407862408
e006__hdb_mcs200_ms10_leaf,e006,all_independent,49,187,60,0.2,77.57897448539734,hdbscan,200.0,10.0,leaf,8,0.4511056511056511
e006__kmeans_k20,e006,all_independent,49,187,60,0.2,77.57897448539734,kmeans,,,,20,0.0
e006__kmeans_k40,e006,all_independent,49,187,60,0.2,77.57897448539734,kmeans,,,,40,0.0
e006__kmeans_k80,e006,all_independent,49,187,60,0.2,77.57897448539734,kmeans,,,,80,0.0
e007__hdb_mcs20_ms0_eom,e007,all_independent,49,187,120,0.0,92.1380684375763,hdbscan,20.0,,eom,2,0.0
e007__hdb_mcs20_ms0_leaf,e007,all_independent,49,187,120,0.0,92.1380684375763,hdbscan,20.0,,leaf,43,0.5767813267813268
e007__hdb_mcs20_ms10_eom,e007,all_independent,49,187,120,0.0,92.1380684375763,hdbscan,20.0,10.0,eom,8,0.020024570024570025
e007__hdb_mcs20_ms10_leaf,e007,all_independent,49,187,120,0.0,92.1380684375763,hdbscan,20.0,10.0,leaf,56,0.563022113022113
e007__hdb_mcs50_ms0_eom,e007,all_independent,49,187,120,0.0,92.1380684375763,hdbscan,50.0,,eom,2,0.0
e007__hdb_mcs50_ms0_leaf,e007,all_independent,49,187,120,0.0,92.1380684375763,hdbscan,50.0,,leaf,23,0.553071253071253
e007__hdb_mcs50_ms10_eom,e007,all_independent,49,187,120,0.0,92.1380684375763,hdbscan,50.0,10.0,eom,2,0.0
e007__hdb_mcs50_ms10_leaf,e007,all_independent,49,187,120,0.0,92.1380684375763,hdbscan,50.0,10.0,leaf,29,0.4673218673218673
e007__hdb_mcs100_ms0_eom,e007,all_independent,49,187,120,0.0,92.1380684375763,hdbscan,100.0,,eom,2,0.0
e007__hdb_mcs100_ms0_leaf,e007,all_independent,49,187,120,0.0,92.1380684375763,hdbscan,100.0,,leaf,12,0.5006142506142506
e007__hdb_mcs100_ms10_eom,e007,all_independent,49,187,120,0.0,92.1380684375763,hdbscan,100.0,10.0,eom,4,0.010073710073710074
e007__hdb_mcs100_ms10_leaf,e007,all_independent,49,187,120,0.0,92.1380684375763,hdbscan,100.0,10.0,leaf,19,0.4535626535626536
e007__hdb_mcs200_ms0_eom,e007,all_independent,49,187,120,0.0,92.1380684375763,hdbscan,200.0,,eom,4,0.08132678132678132
e007__hdb_mcs200_ms0_leaf,e007,all_independent,49,187,120,0.0,92.1380684375763,hdbscan,200.0,,leaf,7,0.5
e007__hdb_mcs200_ms10_eom,e007,all_independent,49,187,120,0.0,92.1380684375763,hdbscan,200.0,10.0,eom,4,0.010073710073710074
e007__hdb_mcs200_ms10_leaf,e007,all_independent,49,187,120,0.0,92.1380684375763,hdbscan,200.0,10.0,leaf,11,0.4409090909090909
e007__kmeans_k20,e007,all_independent,49,187,120,0.0,92.1380684375763,kmeans,,,,20,0.0
e007__kmeans_k40,e007,all_independent,49,187,120,0.0,92.1380684375763,kmeans,,,,40,0.0
e007__kmeans_k80,e007,all_independent,49,187,120,0.0,92.1380684375763,kmeans,,,,80,0.0
e008__hdb_mcs20_ms0_eom,e008,all_independent,49,187,120,0.2,106.71887588500977,hdbscan,20.0,,eom,15,0.3109336609336609
e008__hdb_mcs20_ms0_leaf,e008,all_independent,49,187,120,0.2,106.71887588500977,hdbscan,20.0,,leaf,35,0.6563882063882064
e008__hdb_mcs20_ms10_eom,e008,all_independent,49,187,120,0.2,106.71887588500977,hdbscan,20.0,10.0,eom,4,0.07985257985257985
e008__hdb_mcs20_ms10_leaf,e008,all_independent,49,187,120,0.2,106.71887588500977,hdbscan,20.0,10.0,leaf,45,0.6656019656019656
e008__hdb_mcs50_ms0_eom,e008,all_independent,49,187,120,0.2,106.71887588500977,hdbscan,50.0,,eom,2,0.020884520884520884
e008__hdb_mcs50_ms0_leaf,e008,all_independent,49,187,120,0.2,106.71887588500977,hdbscan,50.0,,leaf,19,0.6893120393120393
e008__hdb_mcs50_ms10_eom,e008,all_independent,49,187,120,0.2,106.71887588500977,hdbscan,50.0,10.0,eom,4,0.07985257985257985
e008__hdb_mcs50_ms10_leaf,e008,all_independent,49,187,120,0.2,106.71887588500977,hdbscan,50.0,10.0,leaf,26,0.6003685503685504
e008__hdb_mcs100_ms0_eom,e008,all_independent,49,187,120,0.2,106.71887588500977,hdbscan,100.0,,eom,2,0.018058968058968058
e008__hdb_mcs100_ms0_leaf,e008,all_independent,49,187,120,0.2,106.71887588500977,hdbscan,100.0,,leaf,9,0.5998771498771499
e008__hdb_mcs100_ms10_eom,e008,all_independent,49,187,120,0.2,106.71887588500977,hdbscan,100.0,10.0,eom,4,0.07985257985257985
e008__hdb_mcs100_ms10_leaf,e008,all_independent,49,187,120,0.2,106.71887588500977,hdbscan,100.0,10.0,leaf,16,0.564004914004914
e008__hdb_mcs200_ms0_eom,e008,all_independent,49,187,120,0.2,106.71887588500977,hdbscan,200.0,,eom,3,0.09348894348894349
e008__hdb_mcs200_ms0_leaf,e008,all_independent,49,187,120,0.2,106.71887588500977,hdbscan,200.0,,leaf,4,0.192997542997543
e008__hdb_mcs200_ms10_eom,e008,all_independent,49,187,120,0.2,106.71887588500977,hdbscan,200.0,10.0,eom,4,0.07985257985257985
e008__hdb_mcs200_ms10_leaf,e008,all_independent,49,187,120,0.2,106.71887588500977,hdbscan,200.0,10.0,leaf,9,0.4657248157248157
e008__kmeans_k20,e008,all_independent,49,187,120,0.2,106.71887588500977,kmeans,,,,20,0.0
e008__kmeans_k40,e008,all_independent,49,187,120,0.2,106.71887588500977,kmeans,,,,40,0.0
e008__kmeans_k80,e008,all_independent,49,187,120,0.2,106.71887588500977,kmeans,,,,80,0.0
e009__hdb_mcs20_ms0_eom,e009,measured_only,39,154,15,0.0,120.13505411148071,hdbscan,20.0,,eom,46,0.38058968058968057
e009__hdb_mcs20_ms0_leaf,e009,measured_only,39,154,15,0.0,120.13505411148071,hdbscan,20.0,,leaf,61,0.5726044226044226
e009__hdb_mcs20_ms10_eom,e009,measured_only,39,154,15,0.0,120.13505411148071,hdbscan,20.0,10.0,eom,56,0.37997542997543
e009__hdb_mcs20_ms10_leaf,e009,measured_only,39,154,15,0.0,120.13505411148071,hdbscan,20.0,10.0,leaf,79,0.5352579852579853
e009__hdb_mcs50_ms0_eom,e009,measured_only,39,154,15,0.0,120.13505411148071,hdbscan,50.0,,eom,10,0.16093366093366093
e009__hdb_mcs50_ms0_leaf,e009,measured_only,39,154,15,0.0,120.13505411148071,hdbscan,50.0,,leaf,24,0.5743243243243243
e009__hdb_mcs50_ms10_eom,e009,measured_only,39,154,15,0.0,120.13505411148071,hdbscan,50.0,10.0,eom,9,0.030343980343980344
e009__hdb_mcs50_ms10_leaf,e009,measured_only,39,154,15,0.0,120.13505411148071,hdbscan,50.0,10.0,leaf,35,0.4685503685503685
e009__hdb_mcs100_ms0_eom,e009,measured_only,39,154,15,0.0,120.13505411148071,hdbscan,100.0,,eom,3,0.01167076167076167
e009__hdb_mcs100_ms0_leaf,e009,measured_only,39,154,15,0.0,120.13505411148071,hdbscan,100.0,,leaf,13,0.4979115479115479
e009__hdb_mcs100_ms10_eom,e009,measured_only,39,154,15,0.0,120.13505411148071,hdbscan,100.0,10.0,eom,6,0.05257985257985258
e009__hdb_mcs100_ms10_leaf,e009,measured_only,39,154,15,0.0,120.13505411148071,hdbscan,100.0,10.0,leaf,20,0.50995085995086
e009__hdb_mcs200_ms0_eom,e009,measured_only,39,154,15,0.0,120.13505411148071,hdbscan,200.0,,eom,4,0.1167076167076167
e009__hdb_mcs200_ms0_leaf,e009,measured_only,39,154,15,0.0,120.13505411148071,hdbscan,200.0,,leaf,7,0.5411547911547911
e009__hdb_mcs200_ms10_eom,e009,measured_only,39,154,15,0.0,120.13505411148071,hdbscan,200.0,10.0,eom,5,0.047788697788697786
e009__hdb_mcs200_ms10_leaf,e009,measured_only,39,154,15,0.0,120.13505411148071,hdbscan,200.0,10.0,leaf,12,0.4656019656019656
e009__kmeans_k20,e009,measured_only,39,154,15,0.0,120.13505411148071,kmeans,,,,20,0.0
e009__kmeans_k40,e009,measured_only,39,154,15,0.0,120.13505411148071,kmeans,,,,40,0.0
e009__kmeans_k80,e009,measured_only,39,154,15,0.0,120.13505411148071,kmeans,,,,80,0.0
e010__hdb_mcs20_ms0_eom,e010,measured_only,39,154,15,0.2,134.17989778518677,hdbscan,20.0,,eom,14,0.13943488943488944
e010__hdb_mcs20_ms0_leaf,e010,measured_only,39,154,15,0.2,134.17989778518677,hdbscan,20.0,,leaf,45,0.6866093366093367
e010__hdb_mcs20_ms10_eom,e010,measured_only,39,154,15,0.2,134.17989778518677,hdbscan,20.0,10.0,eom,37,0.38636363636363635
e010__hdb_mcs20_ms10_leaf,e010,measured_only,39,154,15,0.2,134.17989778518677,hdbscan,20.0,10.0,leaf,61,0.6320638820638821
e010__hdb_mcs50_ms0_eom,e010,measured_only,39,154,15,0.2,134.17989778518677,hdbscan,50.0,,eom,7,0.16474201474201475
e010__hdb_mcs50_ms0_leaf,e010,measured_only,39,154,15,0.2,134.17989778518677,hdbscan,50.0,,leaf,17,0.7318181818181818
e010__hdb_mcs50_ms10_eom,e010,measured_only,39,154,15,0.2,134.17989778518677,hdbscan,50.0,10.0,eom,2,0.004422604422604423
e010__hdb_mcs50_ms10_leaf,e010,measured_only,39,154,15,0.2,134.17989778518677,hdbscan,50.0,10.0,leaf,26,0.5762899262899263
e010__hdb_mcs100_ms0_eom,e010,measured_only,39,154,15,0.2,134.17989778518677,hdbscan,100.0,,eom,5,0.16486486486486487
e010__hdb_mcs100_ms0_leaf,e010,measured_only,39,154,15,0.2,134.17989778518677,hdbscan,100.0,,leaf,10,0.6240786240786241
e010__hdb_mcs100_ms10_eom,e010,measured_only,39,154,15,0.2,134.17989778518677,hdbscan,100.0,10.0,eom,2,0.004422604422604423
e010__hdb_mcs100_ms10_leaf,e010,measured_only,39,154,15,0.2,134.17989778518677,hdbscan,100.0,10.0,leaf,18,0.5681818181818182
e010__hdb_mcs200_ms0_eom,e010,measured_only,39,154,15,0.2,134.17989778518677,hdbscan,200.0,,eom,2,0.11363636363636363
e010__hdb_mcs200_ms0_leaf,e010,measured_only,39,154,15,0.2,134.17989778518677,hdbscan,200.0,,leaf,3,0.6916461916461917
e010__hdb_mcs200_ms10_eom,e010,measured_only,39,154,15,0.2,134.17989778518677,hdbscan,200.0,10.0,eom,5,0.08771498771498772
e010__hdb_mcs200_ms10_leaf,e010,measured_only,39,154,15,0.2,134.17989778518677,hdbscan,200.0,10.0,leaf,10,0.5121621621621621
e010__kmeans_k20,e010,measured_only,39,154,15,0.2,134.17989778518677,kmeans,,,,20,0.0
e010__kmeans_k40,e010,measured_only,39,154,15,0.2,134.17989778518677,kmeans,,,,40,0.0
e010__kmeans_k80,e010,measured_only,39,154,15,0.2,134.17989778518677,kmeans,,,,80,0.0
e011__hdb_mcs20_ms0_eom,e011,measured_only,39,154,30,0.0,147.89925909042358,hdbscan,20.0,,eom,13,0.022235872235872235
e011__hdb_mcs20_ms0_leaf,e011,measured_only,39,154,30,0.0,147.89925909042358,hdbscan,20.0,,leaf,55,0.5706388206388207
e011__hdb_mcs20_ms10_eom,e011,measured_only,39,154,30,0.0,147.89925909042358,hdbscan,20.0,10.0,eom,15,0.022972972972972974
e011__hdb_mcs20_ms10_leaf,e011,measured_only,39,154,30,0.0,147.89925909042358,hdbscan,20.0,10.0,leaf,73,0.5783783783783784
e011__hdb_mcs50_ms0_eom,e011,measured_only,39,154,30,0.0,147.89925909042358,hdbscan,50.0,,eom,8,0.04152334152334152
e011__hdb_mcs50_ms0_leaf,e011,measured_only,39,154,30,0.0,147.89925909042358,hdbscan,50.0,,leaf,26,0.5950859950859951
e011__hdb_mcs50_ms10_eom,e011,measured_only,39,154,30,0.0,147.89925909042358,hdbscan,50.0,10.0,eom,10,0.03587223587223587
e011__hdb_mcs50_ms10_leaf,e011,measured_only,39,154,30,0.0,147.89925909042358,hdbscan,50.0,10.0,leaf,33,0.5046683046683047
e011__hdb_mcs100_ms0_eom,e011,measured_only,39,154,30,0.0,147.89925909042358,hdbscan,100.0,,eom,5,0.04668304668304668
e011__hdb_mcs100_ms0_leaf,e011,measured_only,39,154,30,0.0,147.89925909042358,hdbscan,100.0,,leaf,13,0.48316953316953315
e011__hdb_mcs100_ms10_eom,e011,measured_only,39,154,30,0.0,147.89925909042358,hdbscan,100.0,10.0,eom,6,0.06855036855036856
