gene_id	gene_name
TGGT1_228240	N/A
TGGT1_228250	N/A
TGGT1_228270	N/A
TGGT1_228280	N/A
TGGT1_228290	N/A
TGGT1_228300	N/A
TGGT1_228310	N/A
TGGT1_228320	N/A
TGGT1_228330	N/A
TGGT1_228340	N/A
TGGT1_228350	N/A
TGGT1_228360	N/A
TGGT1_228370	N/A
TGGT1_228380	N/A
TGGT1_228390	N/A
TGGT1_228395	N/A
TGGT1_228400	N/A
TGGT1_228410	N/A
TGGT1_228420	N/A
TGGT1_228430	N/A
TGGT1_228440	N/A
TGGT1_228460	N/A
TGGT1_228470	N/A
TGGT1_228490	N/A
TGGT1_228500	N/A
TGGT1_228510	N/A
TGGT1_228620	N/A
TGGT1_228630	N/A
TGGT1_228640	N/A
TGGT1_228660	N/A
TGGT1_228670	N/A
TGGT1_228680	N/A
TGGT1_228690	N/A
TGGT1_228710	N/A
TGGT1_228720	N/A
TGGT1_228730	N/A
TGGT1_228750	N/A
TGGT1_228760	N/A
TGGT1_228770	N/A
TGGT1_228780	N/A
TGGT1_228990	N/A
TGGT1_229000	N/A
TGGT1_229005	N/A
TGGT1_229010	N/A
TGGT1_229020	N/A
TGGT1_229030	N/A
TGGT1_229140	N/A
TGGT1_229150	N/A
TGGT1_229160	N/A
TGGT1_229170	N/A
TGGT1_229180	N/A
TGGT1_229190	N/A
TGGT1_229200	N/A
TGGT1_229210	N/A
TGGT1_229220	N/A
TGGT1_229230	N/A
TGGT1_229240	N/A
TGGT1_229250A	N/A
TGGT1_229250B	N/A
TGGT1_229260	N/A
TGGT1_229270	N/A
TGGT1_229280	N/A
TGGT1_229290	N/A
TGGT1_229300	N/A
TGGT1_229310	N/A
TGGT1_229320	N/A
TGGT1_229330	N/A
TGGT1_229340	N/A
TGGT1_229350	N/A
TGGT1_229360	N/A
TGGT1_229370	N/A
TGGT1_229380	N/A
TGGT1_229390	N/A
TGGT1_229405	N/A
TGGT1_229420	N/A
TGGT1_229440	N/A
TGGT1_229450	N/A
TGGT1_229460	N/A
TGGT1_229470	N/A
TGGT1_229480	N/A
TGGT1_229490	N/A
TGGT1_229500	N/A
TGGT1_229620	N/A
TGGT1_229630	N/A
TGGT1_229640	N/A
TGGT1_229650	N/A
TGGT1_229660	N/A
TGGT1_229670	N/A
TGGT1_229680	N/A
TGGT1_229690	N/A
TGGT1_229700	N/A
TGGT1_229710	N/A
TGGT1_229720	N/A
TGGT1_229730	N/A
TGGT1_229740	N/A
TGGT1_229750	N/A
TGGT1_229760	N/A
TGGT1_229770	N/A
TGGT1_229780	N/A
TGGT1_229790	N/A
TGGT1_229800	N/A
TGGT1_229900	N/A
TGGT1_229910	N/A
TGGT1_229915	N/A
TGGT1_229920	N/A
TGGT1_229930	N/A
TGGT1_229940	N/A
TGGT1_229950	N/A
TGGT1_229990	N/A
TGGT1_230000	N/A
TGGT1_230010	N/A
TGGT1_230020	N/A
TGGT1_230030	N/A
TGGT1_230040	N/A
TGGT1_230050	N/A
TGGT1_230060	N/A
TGGT1_230070	N/A
TGGT1_230080	N/A
TGGT1_230100	N/A
TGGT1_230110	N/A
TGGT1_230118	N/A
TGGT1_230130	N/A
TGGT1_230135	N/A
TGGT1_230140	N/A
TGGT1_230150	N/A
TGGT1_230160	N/A
TGGT1_230170	N/A
TGGT1_230180	N/A
TGGT1_230190	N/A
TGGT1_230200	N/A
TGGT1_230205	N/A
TGGT1_230210	N/A
TGGT1_230220	N/A
TGGT1_230230	N/A
TGGT1_230340	N/A
TGGT1_230350	N/A
TGGT1_230380	N/A
TGGT1_230400	N/A
TGGT1_230410	N/A
TGGT1_230420	N/A
TGGT1_230430	N/A
TGGT1_230440	N/A
TGGT1_230450	N/A
TGGT1_230460	N/A
TGGT1_230470	N/A
TGGT1_230480	N/A
TGGT1_230490	N/A
TGGT1_230500	N/A
TGGT1_230510	N/A
TGGT1_230520	N/A
TGGT1_230535	N/A
TGGT1_230555	N/A
TGGT1_230570	N/A
TGGT1_230580	N/A
TGGT1_230590	N/A
TGGT1_230598	N/A
TGGT1_230602	N/A
TGGT1_230605	N/A
TGGT1_230610	N/A
TGGT1_230630	N/A
TGGT1_230640	N/A
TGGT1_230650	N/A
TGGT1_230660	N/A
TGGT1_230663	N/A
TGGT1_230667	N/A
TGGT1_230670	N/A
TGGT1_230690	N/A
TGGT1_230700	N/A
TGGT1_230705	N/A
TGGT1_230710	N/A
TGGT1_230820	N/A
TGGT1_230830	N/A
TGGT1_230840	N/A
TGGT1_230850	N/A
TGGT1_230860	N/A
TGGT1_230870	N/A
TGGT1_230880	N/A
TGGT1_230890	N/A
TGGT1_230900	N/A
TGGT1_230905	N/A
TGGT1_230910	N/A
TGGT1_230920	N/A
TGGT1_230940	N/A
TGGT1_230950	N/A
TGGT1_230960	N/A
TGGT1_230970	N/A
TGGT1_230980	N/A
TGGT1_230990	N/A
TGGT1_231000	N/A
TGGT1_231010	N/A
TGGT1_231020	N/A
TGGT1_231030	N/A
TGGT1_231040	N/A
TGGT1_231055	N/A
TGGT1_231060	N/A
TGGT1_231070	N/A
TGGT1_231080	N/A
TGGT1_231090	N/A
TGGT1_231100	N/A
TGGT1_231110	N/A
TGGT1_231120	N/A
TGGT1_231125	N/A
TGGT1_231130	N/A
TGGT1_231140	N/A
TGGT1_231150	N/A
TGGT1_231160	N/A
TGGT1_231170	N/A
TGGT1_231175	N/A
TGGT1_231180	N/A
TGGT1_231190	N/A
TGGT1_231200	N/A
TGGT1_231210	N/A
TGGT1_231215	N/A
TGGT1_231220	N/A
TGGT1_231230	N/A
TGGT1_231280	N/A
TGGT1_231350	N/A
TGGT1_231360	N/A
TGGT1_231370	N/A
TGGT1_231380	N/A
TGGT1_231390	N/A
TGGT1_231400A	N/A
TGGT1_231400B	N/A
TGGT1_231410	N/A
TGGT1_231420	N/A
TGGT1_231430	N/A
TGGT1_231440	N/A
TGGT1_231450	N/A
TGGT1_231460	N/A
TGGT1_231470	N/A
TGGT1_231480	N/A
TGGT1_231590	N/A
TGGT1_231600	N/A
TGGT1_231605	N/A
TGGT1_231610	N/A
TGGT1_231620	N/A
TGGT1_231625	N/A
TGGT1_231630	N/A
TGGT1_231640	N/A
TGGT1_231750	N/A
TGGT1_231770	N/A
TGGT1_231780	N/A
TGGT1_231790	N/A
TGGT1_231800	N/A
TGGT1_231815	N/A
TGGT1_231840	N/A
TGGT1_231850	N/A
TGGT1_231860	N/A
TGGT1_231865	N/A
TGGT1_231870	N/A
TGGT1_231880	N/A
TGGT1_231890	N/A
TGGT1_231900	N/A
TGGT1_231910	N/A
TGGT1_231920	N/A
TGGT1_231930	N/A
TGGT1_231940	N/A
TGGT1_231950	N/A
TGGT1_231960	N/A
TGGT1_231970	N/A
TGGT1_231980	N/A
TGGT1_231990	N/A
TGGT1_231991	N/A
TGGT1_231992	N/A
TGGT1_231994	N/A
TGGT1_231998	N/A
TGGT1_232000	N/A
TGGT1_232010	N/A
TGGT1_232020	N/A
TGGT1_232030	N/A
TGGT1_232035	N/A
TGGT1_232040	N/A
TGGT1_232050	N/A
TGGT1_232060	N/A
TGGT1_232080	N/A
TGGT1_232090	N/A
TGGT1_232100	N/A
TGGT1_232120	N/A
TGGT1_232130	N/A
TGGT1_232140	N/A
TGGT1_232150	N/A
TGGT1_232160	N/A
TGGT1_232170	N/A
TGGT1_232180	N/A
TGGT1_232190	N/A
TGGT1_232200	N/A
TGGT1_232210	N/A
TGGT1_232220	N/A
TGGT1_232230	N/A
TGGT1_232240	N/A
TGGT1_232250	N/A
TGGT1_232260	N/A
TGGT1_232270	N/A
TGGT1_232280	N/A
TGGT1_232290	N/A
TGGT1_232300	N/A
TGGT1_232310	N/A
TGGT1_232320	N/A
TGGT1_232340	N/A
TGGT1_232350	N/A
TGGT1_232360	N/A
TGGT1_232370	N/A
TGGT1_232380	N/A
TGGT1_232390	N/A
TGGT1_232400	N/A
TGGT1_232410	N/A
TGGT1_232420	N/A
TGGT1_232430	N/A
TGGT1_232440	N/A
TGGT1_232450	N/A
TGGT1_232475	N/A
TGGT1_232500	N/A
TGGT1_232510	N/A
TGGT1_232520	N/A
TGGT1_232530	N/A
TGGT1_232540	N/A
TGGT1_232550	N/A
TGGT1_232560	N/A
TGGT1_232580	N/A
TGGT1_232590	N/A
TGGT1_232600	N/A
TGGT1_232610	N/A
TGGT1_232620	N/A
TGGT1_232630	N/A
TGGT1_232640	N/A
TGGT1_232650	N/A
TGGT1_232655	N/A
TGGT1_232660	N/A
TGGT1_232670	N/A
TGGT1_232680	N/A
TGGT1_232690	N/A
TGGT1_232700	N/A
TGGT1_232710	N/A
TGGT1_232720	N/A
TGGT1_232730	N/A
TGGT1_232740	N/A
TGGT1_232750	N/A
TGGT1_232760	N/A
TGGT1_232770	N/A
TGGT1_232780	N/A
TGGT1_232800	N/A
TGGT1_232815	N/A
TGGT1_232830	N/A
TGGT1_232840	N/A
TGGT1_232950	N/A
TGGT1_232955	N/A
TGGT1_232960	N/A
TGGT1_232970	N/A
TGGT1_232980	N/A
TGGT1_233000	N/A
TGGT1_233010	N/A
TGGT1_233020	N/A
TGGT1_233030	GAP70
TGGT1_233040	N/A
TGGT1_233065	N/A
TGGT1_233080	N/A
TGGT1_233090	N/A
TGGT1_233100	N/A
TGGT1_233110	IMPDH
TGGT1_233120	N/A
TGGT1_233130	N/A
TGGT1_233140	N/A
TGGT1_233150	N/A
TGGT1_233153	N/A
TGGT1_233157	N/A
TGGT1_233160	N/A
TGGT1_233170	N/A
TGGT1_233180	N/A
TGGT1_233190	N/A
TGGT1_233200	N/A
TGGT1_233210	N/A
TGGT1_233220	N/A
TGGT1_233230	N/A
TGGT1_233245	N/A
TGGT1_233260	N/A
TGGT1_233270	N/A
TGGT1_233280	N/A
TGGT1_233290	N/A
TGGT1_233300	N/A
TGGT1_233310	N/A
TGGT1_233320	N/A
TGGT1_233330	N/A
TGGT1_233340	N/A
TGGT1_233350	N/A
TGGT1_233360	N/A
TGGT1_233370	N/A
TGGT1_233380	N/A
TGGT1_233390	N/A
TGGT1_233400	N/A
TGGT1_233405	N/A
TGGT1_233410	N/A
TGGT1_233430	N/A
TGGT1_233450	SRS1
TGGT1_233460	SAG1
TGGT1_233470	N/A
TGGT1_233480	SRS2
TGGT1_233490	N/A
TGGT1_233500	N/A
TGGT1_233510	N/A
TGGT1_233520	N/A
TGGT1_233530	N/A
TGGT1_233540	N/A
TGGT1_233550A	N/A
TGGT1_233550B	N/A
TGGT1_233610	N/A
TGGT1_233670	N/A
TGGT1_233680	N/A
TGGT1_233695	N/A
TGGT1_233710	N/A
TGGT1_233720	N/A
TGGT1_233735	N/A
TGGT1_233760	N/A
TGGT1_233770A	N/A
TGGT1_233770B	N/A
TGGT1_233780	N/A
TGGT1_233790	N/A
TGGT1_233792	N/A
TGGT1_233810	N/A
TGGT1_233820	N/A
TGGT1_233830	N/A
TGGT1_233838	N/A
TGGT1_233842	N/A
TGGT1_233850	N/A
TGGT1_233860	N/A
TGGT1_233870	N/A
TGGT1_233890	N/A
TGGT1_233905	N/A
TGGT1_233920	N/A
TGGT1_233925	N/A
TGGT1_233930	N/A
TGGT1_233940	N/A
TGGT1_233950	N/A
TGGT1_233960	N/A
TGGT1_234165	N/A
TGGT1_234180	N/A
TGGT1_234190	N/A
TGGT1_234200	N/A
TGGT1_234220	N/A
TGGT1_234230	N/A
TGGT1_234250	N/A
TGGT1_234260	N/A
TGGT1_234270	N/A
TGGT1_234280	N/A
TGGT1_234300	N/A
TGGT1_234310	N/A
TGGT1_234340	N/A
TGGT1_234350	N/A
TGGT1_234360	N/A
TGGT1_234370	N/A
TGGT1_234380	N/A
TGGT1_234390	N/A
TGGT1_234400	N/A
TGGT1_234410	N/A
TGGT1_234420	N/A
TGGT1_234430	N/A
TGGT1_234440	N/A
TGGT1_234450	N/A
TGGT1_234460	N/A
TGGT1_234470	N/A
TGGT1_234490	N/A
TGGT1_234505	N/A
TGGT1_234507	N/A
TGGT1_234510	N/A
TGGT1_234520	N/A
TGGT1_234530	N/A
TGGT1_234540	N/A
TGGT1_234550	N/A
TGGT1_234560	N/A
TGGT1_234570	N/A
TGGT1_234580	N/A
TGGT1_234590	N/A
TGGT1_234600	N/A
TGGT1_234610	N/A
TGGT1_234640	N/A
TGGT1_234670	N/A
TGGT1_234900	N/A
TGGT1_234930	N/A
TGGT1_234940	N/A
TGGT1_234950	N/A
TGGT1_234970	N/A
TGGT1_234980	N/A
TGGT1_234990	N/A
TGGT1_235000	N/A
TGGT1_235010	N/A
TGGT1_235020	N/A
TGGT1_235130	N/A
TGGT1_235140	N/A
TGGT1_235150	N/A
TGGT1_235160	N/A
TGGT1_235170	N/A
TGGT1_235183	N/A
TGGT1_235187A	N/A
TGGT1_235187B	N/A
TGGT1_235190	N/A
TGGT1_235200	N/A
TGGT1_235315	N/A
TGGT1_235340	N/A
TGGT1_235350	N/A
TGGT1_235360	N/A
TGGT1_235370	N/A
TGGT1_235380	N/A
TGGT1_235390	N/A
TGGT1_235398	N/A
TGGT1_235402	N/A
TGGT1_235420	N/A
TGGT1_235430	N/A
TGGT1_235440	N/A
TGGT1_235450	N/A
TGGT1_235460	N/A
TGGT1_235470	N/A
TGGT1_235478	N/A
TGGT1_235490	N/A
TGGT1_235500	N/A
TGGT1_235515	N/A
TGGT1_235540	N/A
TGGT1_235550	N/A
TGGT1_235560	N/A
TGGT1_235580	N/A
TGGT1_235590	N/A
TGGT1_235600	N/A
TGGT1_235610	N/A
TGGT1_235620	N/A
TGGT1_235635	N/A
TGGT1_235640	N/A
TGGT1_235650	N/A
TGGT1_235660	N/A
TGGT1_235670	N/A
TGGT1_235680	N/A
TGGT1_235690	N/A
TGGT1_235700	N/A
TGGT1_235710	N/A
TGGT1_235720	N/A
TGGT1_235730	N/A
TGGT1_235740	N/A
TGGT1_235750	N/A
TGGT1_235860	N/A
TGGT1_235870	N/A
TGGT1_235875	N/A
TGGT1_235880	N/A
TGGT1_235890	N/A
TGGT1_235905	N/A
TGGT1_235920	N/A
TGGT1_235930	N/A
TGGT1_235940	N/A
TGGT1_235950	N/A
TGGT1_235960	N/A
TGGT1_235970	N/A
TGGT1_235980	N/A
TGGT1_235990	N/A
TGGT1_236000	N/A
TGGT1_236010	N/A
TGGT1_236020	N/A
TGGT1_236030	N/A
TGGT1_236040	N/A
TGGT1_236050	N/A
TGGT1_236060	N/A
TGGT1_236070	N/A
TGGT1_236080	N/A
TGGT1_236110	N/A
TGGT1_236120	N/A
TGGT1_236130	N/A
TGGT1_236140	N/A
TGGT1_236150	N/A
TGGT1_236160	N/A
TGGT1_236190	N/A
TGGT1_236200	N/A
TGGT1_236210	N/A
TGGT1_236220	N/A
TGGT1_236240	N/A
TGGT1_236250	N/A
TGGT1_236260	N/A
TGGT1_236270	N/A
TGGT1_236280	N/A
TGGT1_236290	N/A
TGGT1_236400	N/A
TGGT1_236510	N/A
TGGT1_236520	N/A
TGGT1_236530	N/A
TGGT1_236540	N/A
TGGT1_236550	N/A
TGGT1_236560	N/A
TGGT1_236570	N/A
TGGT1_236580	N/A
TGGT1_236595	N/A
TGGT1_236620	N/A
TGGT1_236630	N/A
TGGT1_236640	N/A
TGGT1_236650	N/A
TGGT1_236660	N/A
TGGT1_236670A	N/A
TGGT1_236670B	N/A
TGGT1_236780	N/A
TGGT1_236790	N/A
TGGT1_236800	N/A
TGGT1_236820	N/A
TGGT1_236830	N/A
TGGT1_236840	N/A
TGGT1_236850	N/A
TGGT1_236860	N/A
TGGT1_236870	N/A
TGGT1_236880	N/A
TGGT1_236890	N/A
TGGT1_236900	N/A
TGGT1_236910	N/A
TGGT1_236920	N/A
TGGT1_236930	N/A
TGGT1_236940	N/A
TGGT1_236950	N/A
TGGT1_236960	N/A
TGGT1_236970	N/A
TGGT1_236975	N/A
TGGT1_236980	N/A
TGGT1_236990	N/A
TGGT1_237000	N/A
TGGT1_237010	N/A
TGGT1_237015	N/A
TGGT1_237020	N/A
TGGT1_237045	N/A
TGGT1_237060	N/A
TGGT1_237070	N/A
TGGT1_237080	N/A
TGGT1_237090	N/A
TGGT1_237100	N/A
TGGT1_237110	N/A
TGGT1_237140	N/A
TGGT1_237150	N/A
TGGT1_237160	N/A
TGGT1_237170	N/A
TGGT1_237180	N/A
TGGT1_237190	N/A
TGGT1_237195	N/A
TGGT1_237200	N/A
TGGT1_237210	N/A
TGGT1_237220	N/A
TGGT1_237230	N/A
TGGT1_237240	N/A
TGGT1_237250	N/A
TGGT1_237260	N/A
TGGT1_237270	N/A
TGGT1_237280	N/A
TGGT1_237290	N/A
TGGT1_237410	N/A
TGGT1_237425	N/A
TGGT1_237450	N/A
TGGT1_237460	N/A
TGGT1_237470	N/A
TGGT1_237480	N/A
TGGT1_237490	N/A
TGGT1_237500	N/A
TGGT1_237510	N/A
TGGT1_237520	N/A
TGGT1_237530	N/A
TGGT1_237540	N/A
TGGT1_237550	N/A
TGGT1_237560	N/A
TGGT1_237570	N/A
TGGT1_237585	N/A
TGGT1_237600	N/A
TGGT1_237700	N/A
TGGT1_237800	N/A
TGGT1_237820	N/A
TGGT1_237830	N/A
TGGT1_237835	N/A
TGGT1_237840	N/A
TGGT1_237860	N/A
TGGT1_237870	N/A
TGGT1_237880	N/A
TGGT1_237890	N/A
TGGT1_237893	N/A
TGGT1_237894	N/A
TGGT1_238000	N/A
TGGT1_238010	N/A
TGGT1_238020	N/A
TGGT1_238040A	N/A
TGGT1_238040B	N/A
TGGT1_238050	N/A
TGGT1_238060	N/A
TGGT1_238070	N/A
TGGT1_238073	N/A
TGGT1_238077	N/A
TGGT1_238080	N/A
TGGT1_238100	N/A
TGGT1_238110	N/A
TGGT1_238130	N/A
TGGT1_238140	N/A
TGGT1_238150	N/A
TGGT1_238160	N/A
TGGT1_238165	N/A
TGGT1_238170	N/A
TGGT1_238180	N/A
TGGT1_238190	N/A
TGGT1_238200	N/A
TGGT1_238210	N/A
TGGT1_238220	N/A
TGGT1_238230	N/A
TGGT1_238240	N/A
TGGT1_238250	N/A
TGGT1_238260	N/A
TGGT1_238270	N/A
TGGT1_238380	N/A
TGGT1_238390	N/A
TGGT1_238400	N/A
TGGT1_238410	N/A
TGGT1_238420	N/A
TGGT1_238440	N/A
TGGT1_238460	N/A
TGGT1_238470	N/A
TGGT1_238480	N/A
TGGT1_238490	N/A
TGGT1_238500	N/A
TGGT1_238505	N/A
TGGT1_238510	N/A
TGGT1_238850	N/A
TGGT1_238860	N/A
TGGT1_238870	N/A
TGGT1_238880	N/A
TGGT1_238895	N/A
TGGT1_238915	N/A
TGGT1_238930	N/A
TGGT1_238940	N/A
TGGT1_238950	N/A
TGGT1_238960	N/A
TGGT1_238970	N/A
TGGT1_238980	N/A
TGGT1_238995	N/A
TGGT1_239010	N/A
TGGT1_239020	N/A
TGGT1_239050	N/A
TGGT1_239070	N/A
TGGT1_239080	N/A
TGGT1_239083	N/A
TGGT1_239087	N/A
TGGT1_239090	N/A
TGGT1_239100	N/A
TGGT1_239110	N/A
TGGT1_239130	N/A
TGGT1_239250	N/A
TGGT1_239260	N/A
TGGT1_239270	N/A
TGGT1_239290	N/A
TGGT1_239300	N/A
TGGT1_239310	N/A
TGGT1_239320	N/A
TGGT1_239330	N/A
TGGT1_239340	N/A
TGGT1_239350	N/A
TGGT1_239365	N/A
TGGT1_239400	N/A
TGGT1_239410	N/A
TGGT1_239420	N/A
TGGT1_239430	N/A
TGGT1_239440	N/A
TGGT1_239475	N/A
TGGT1_239480	N/A
TGGT1_239490	N/A
TGGT1_239500	N/A
TGGT1_239510	N/A
TGGT1_239520	N/A
TGGT1_239530	N/A
TGGT1_239540	N/A
TGGT1_239550	N/A
TGGT1_239560	N/A
TGGT1_239570	N/A
TGGT1_239580	N/A
TGGT1_239590	N/A
TGGT1_239600	N/A
TGGT1_239610	N/A
TGGT1_239620	N/A
TGGT1_239630	N/A
TGGT1_239640	N/A
TGGT1_239650	N/A
TGGT1_239660	N/A
TGGT1_239670	N/A
TGGT1_239680	N/A
TGGT1_239690	N/A
TGGT1_239700	N/A
TGGT1_239710	N/A
TGGT1_239720	N/A
TGGT1_239730	N/A
TGGT1_239740	N/A
TGGT1_239748	N/A
TGGT1_239752	N/A
TGGT1_239755	N/A
TGGT1_239760	N/A
TGGT1_239770	N/A
TGGT1_239780	N/A
TGGT1_239790	N/A
TGGT1_239795	N/A
TGGT1_239800	N/A
TGGT1_239810	N/A
TGGT1_239820	N/A
TGGT1_239830	N/A
TGGT1_239855	N/A
TGGT1_239870	N/A
TGGT1_239880	N/A
TGGT1_239885	N/A
TGGT1_239890	N/A
TGGT1_239910	N/A
TGGT1_239930	N/A
TGGT1_240050	N/A
TGGT1_240060	N/A
TGGT1_240070	N/A
TGGT1_240080	N/A
TGGT1_240090	N/A
TGGT1_240200	N/A
TGGT1_240210	N/A
TGGT1_240220	N/A
TGGT1_240230	N/A
TGGT1_240240	N/A
TGGT1_240243	N/A
TGGT1_240247	N/A
TGGT1_240250	N/A
TGGT1_240255	N/A
TGGT1_240260	N/A
TGGT1_240270	N/A
TGGT1_240280	N/A
TGGT1_240285	N/A
TGGT1_240290	N/A
TGGT1_240295	N/A
TGGT1_240300	N/A
TGGT1_240310A	N/A
TGGT1_240310B	N/A
TGGT1_240325	N/A
TGGT1_240330A	N/A
TGGT1_240330B	N/A
TGGT1_240340A	N/A
TGGT1_240340B	N/A
TGGT1_240360	N/A
TGGT1_240365	N/A
TGGT1_240370	N/A
TGGT1_240380	N/A
TGGT1_240390	N/A
TGGT1_240400	N/A
TGGT1_240410	N/A
TGGT1_240430	N/A
TGGT1_240440	N/A
TGGT1_240450	N/A
TGGT1_240460	N/A
TGGT1_240470	N/A
TGGT1_240480	N/A
TGGT1_240490	N/A
TGGT1_240500	N/A
TGGT1_240510	N/A
TGGT1_240520	N/A
TGGT1_240525	N/A
TGGT1_240530	N/A
TGGT1_240540	N/A
TGGT1_240550	N/A
TGGT1_240560	N/A
TGGT1_240570	N/A
TGGT1_240575	N/A
TGGT1_240580	N/A
TGGT1_240590	N/A
TGGT1_240600	N/A
TGGT1_240610	N/A
TGGT1_240620	N/A
TGGT1_240630	N/A
TGGT1_240640	N/A
TGGT1_240650	N/A
TGGT1_240660	N/A
TGGT1_240670	N/A
TGGT1_240680	N/A
TGGT1_240690	N/A
TGGT1_240700	N/A
TGGT1_240710	N/A
TGGT1_240730	N/A
TGGT1_240740	N/A
TGGT1_240755	N/A
TGGT1_240770	N/A
TGGT1_240780	N/A
TGGT1_240790	N/A
TGGT1_240800	N/A
TGGT1_240810	N/A
TGGT1_240820	N/A
TGGT1_240830	N/A
TGGT1_240840	N/A
TGGT1_240850	N/A
TGGT1_240860	N/A
TGGT1_240870	N/A
TGGT1_240880	N/A
TGGT1_240890	N/A
TGGT1_240900	N/A
TGGT1_240910	N/A
TGGT1_240920	N/A
TGGT1_240930	N/A
TGGT1_240950	N/A
TGGT1_240960	N/A
TGGT1_240970	N/A
TGGT1_240980	N/A
TGGT1_240990	N/A
TGGT1_241000	N/A
TGGT1_241010	N/A
TGGT1_241130	N/A
TGGT1_241140	N/A
TGGT1_241150	N/A
TGGT1_241155	N/A
TGGT1_241160	N/A
TGGT1_241165	N/A
TGGT1_241170	N/A
TGGT1_241175	N/A
TGGT1_241180	N/A
TGGT1_241240	N/A
TGGT1_241300	N/A
TGGT1_241310	N/A
TGGT1_241610	N/A
TGGT1_241710	N/A
TGGT1_241820	N/A
TGGT1_241830	N/A
TGGT1_241840	N/A
TGGT1_241850	N/A
TGGT1_241860	N/A
TGGT1_241870	N/A
TGGT1_241880	N/A
TGGT1_241890	N/A
TGGT1_242000	N/A
TGGT1_242010	N/A
TGGT1_242020	N/A
TGGT1_242030	N/A
TGGT1_242040	N/A
TGGT1_242055	N/A
TGGT1_242070	N/A
TGGT1_242080	N/A
TGGT1_242090	N/A
TGGT1_242100	N/A
TGGT1_242240	N/A
TGGT1_242260	N/A
TGGT1_242270	N/A
TGGT1_242290	N/A
TGGT1_242300	N/A
TGGT1_242310	N/A
TGGT1_242320	N/A
TGGT1_242330	N/A
TGGT1_242340	N/A
TGGT1_242350	N/A
TGGT1_242360	N/A
TGGT1_242370	N/A
TGGT1_242380	N/A
TGGT1_242390	N/A
TGGT1_242400	N/A
TGGT1_242415	LSD1
TGGT1_242435	N/A
TGGT1_242460	N/A
TGGT1_242570	N/A
TGGT1_242580	N/A
TGGT1_242590	N/A
TGGT1_242600	N/A
TGGT1_242610	N/A
TGGT1_242625	N/A
TGGT1_242640	N/A
TGGT1_242650	N/A
TGGT1_242660	N/A
TGGT1_242670	N/A
TGGT1_242680	N/A
TGGT1_242700	N/A
TGGT1_242710	N/A
TGGT1_242720	N/A
TGGT1_242730	N/A
TGGT1_242740	N/A
TGGT1_242750	N/A
TGGT1_242760	N/A
TGGT1_242770	N/A
TGGT1_242780	N/A
TGGT1_242790A	N/A
TGGT1_242790B	N/A
TGGT1_242800	N/A
TGGT1_242810	N/A
TGGT1_242820	N/A
TGGT1_242830	N/A
TGGT1_242840	N/A
TGGT1_242845	N/A
TGGT1_242850	N/A
TGGT1_242860	N/A
TGGT1_242870	N/A
TGGT1_242880	N/A
TGGT1_242890	N/A
TGGT1_242900	N/A
TGGT1_243100	N/A
TGGT1_243110	N/A
TGGT1_243130	N/A
TGGT1_243140	N/A
TGGT1_243150	N/A
TGGT1_243160	N/A
TGGT1_243170	N/A
TGGT1_243180	N/A
TGGT1_243190	N/A
TGGT1_243200	N/A
TGGT1_243210	N/A
TGGT1_243220	N/A
TGGT1_243240	N/A
TGGT1_243250	N/A
TGGT1_243265	N/A
TGGT1_243280A	N/A
TGGT1_243280B	N/A
TGGT1_243290	N/A
TGGT1_243298	N/A
TGGT1_243302	N/A
TGGT1_243310	N/A
TGGT1_243330	N/A
TGGT1_243340	N/A
TGGT1_243350	N/A
TGGT1_243355	N/A
TGGT1_243360	N/A
TGGT1_243370	N/A
TGGT1_243378	N/A
TGGT1_243382	N/A
TGGT1_243390	N/A
TGGT1_243400	N/A
TGGT1_243410	N/A
TGGT1_243420	N/A
TGGT1_243430	N/A
TGGT1_243440	N/A
TGGT1_243450	N/A
TGGT1_243460	N/A
TGGT1_243465	N/A
TGGT1_243470	N/A
TGGT1_243480	N/A
TGGT1_243482	N/A
TGGT1_243490	N/A
TGGT1_243500	N/A
TGGT1_243510	N/A
TGGT1_243520	N/A
TGGT1_243530	N/A
TGGT1_243540	N/A
TGGT1_243545	N/A
TGGT1_243550	N/A
TGGT1_243560	N/A
TGGT1_243570	N/A
TGGT1_243580	N/A
TGGT1_243590	N/A
TGGT1_243600	N/A
TGGT1_243610	N/A
TGGT1_243615	N/A
TGGT1_243620	N/A
TGGT1_243635	N/A
TGGT1_243655	N/A
TGGT1_243670	N/A
TGGT1_243680	N/A
TGGT1_243690	N/A
TGGT1_243700	N/A
TGGT1_243710	N/A
TGGT1_243720	N/A
TGGT1_243730	N/A
TGGT1_243740	N/A
TGGT1_243750	N/A
TGGT1_243760	N/A
TGGT1_243770	N/A
TGGT1_243780	N/A
TGGT1_243790	N/A
TGGT1_243800	N/A
TGGT1_243900	N/A
TGGT1_243910	N/A
TGGT1_243920	N/A
TGGT1_243930	N/A
TGGT1_243940	N/A
TGGT1_243950	N/A
TGGT1_243960	N/A
TGGT1_243970	N/A
TGGT1_243980	N/A
TGGT1_243990	N/A
TGGT1_244000	N/A
TGGT1_244010	N/A
TGGT1_244015	N/A
TGGT1_244020	N/A
TGGT1_244030	N/A
TGGT1_244040	N/A
TGGT1_244050	N/A
TGGT1_244060	N/A
TGGT1_244070	N/A
TGGT1_244080	N/A
TGGT1_244090	N/A
TGGT1_244100	N/A
TGGT1_244110	N/A
TGGT1_244120	N/A
