gene_id	bzsub_A_expr	bzsub_B_expr	bzsub_C_expr	bzsub_D_expr	bzsub_E_expr
TGME49_215560	0.006839693766	0.00651054366	0.01418718648	0.03884770082	0.01232801807
TGME49_458380	0.1095173982	0.1497666046	0.1177851004	0.1635744516	0.171521995
TGME49_229030	0.05670183411	0.004562158516	0.02553620598	0.1197123433	0.02451094498
TGME49_290190	0.1265527105	0.08412991224	0.08295471566	0.1309186221	0.2118711569
TGME49_248420	0.1890071893	0.1014378543	0.1836407811	0.2185526042	0.06548093466
TGME49_215170	0.0588885697	0.05237959232	0.04722407482	0.1422279329	0.2473177453
TGME49_216780	0.08901074542	0.04937275259	0.1639763098	0.1914836821	0.01036805374
TGME49_270710	0.165163574	0.2464230581	0.1453090833	0.2676227531	0.123408319
TGME49_255960	0.007219508951	0.0161331118	0.02273571696	0.01656265129	0
TGME49_235750	0.04409000166	0.08130357276	0.04288538467	0.08892729274	0.05885434728
TGME49_255170	0.007353697236	0.0181728437	0.01529661656	0.02444502537	0
TGME49_460620	0.07320618555	0.08983280361	0.08333954137	0.1279999264	0.1567871009
TGME49_287040	1.334425659	2.802378199	0.8143173786	0.2932424471	0.5491668106
TGME49_294690	0.4437195592	0.5681720342	0.3593111094	0.1346575021	0.3630000351
TGME49_213670	0.01293199122	0.00630241098	0.02125411923	0.05644178379	0.1056820145
TGME49_250750	0.05091886922	0.07094839484	0.07753922972	0.1021694503	0
TGME49_310440	0.09021407867	0.03187199635	0.06116191592	0.09628108645	0.1893896286
TGME49_312510	0.03292177507	0.02661218387	0.09322386982	0.04383026441	0.01389444862
TGME49_226240	0.03172228304	0.06333278426	0.03578917496	0.06366671511	0.04978599009
TGME49_271110	0.01314361537	0.03488307035	0.01885420254	0.03438904515	0
TGME49_227650	0.01234644701	0	0.004332535471	0.04836345784	0.2273768976
TGME49_279330	0.06674331602	0.1170135439	0.05438822364	0.1116674322	0.08946924606
TGME49_306600	0.1330486362	0.1739668174	0.1481516557	0.2181836981	0.09180686964
TGME49_321630	0.1444681523	0.2156307773	0.1821236608	0.06867121131	0.3443992298
TGME49_231850	0.6838073567	0.3865265149	0.7086732338	1.220159777	1.793339408
TGME49_258508	0.01392369025	0.01550278111	0.03273342585	0.03143132388	0.01524043281
TGME49_216950	0.08906002544	0.08073188233	0.06290065774	0.04587994628	0.03206247099
TGME49_281675	0.3748240983	0.3215089541	0.5226194193	0.1022709649	0.02485934801
TGME49_233130	0.01347243781	0.02191615729	0.02697579689	0.06197498159	0
TGME49_263750	0.04783926932	0.04019280164	0.0937239505	0.09223340594	0.01408090045
TGME49_249270	0.4257596446	0.1277417128	0.5263538692	0.98040624	0.7961052743
TGME49_225850	0.1259006625	0.1500512711	0.1839892737	0.1781779276	0.05545772698
TGME49_300690	1.26281885	1.287782782	1.308022589	0.8304889844	0.6878911661
TGME49_292975	0.02499060887	0.03913736272	0.05107669065	0.04613564825	0.01358240244
TGME49_315420	0.01627388297	0.01606110599	0.02998369625	0.0712398409	0
TGME49_301890	0.7635755434	0.5690428016	0.6950962478	1.01327455	0.3932076074
TGME49_266260	0.02167775113	0.03995419171	0.03331707112	0.0613694541	0.01129521284
TGME49_306680	0.1162124602	0.09788126508	0.1517414439	0.2312082541	0.1728993536
TGME49_312820	0.02875614346	0.033245622	0.04580776702	0.0663418979	0.05628437505
TGME49_206670	0.5320154835	0.5126915267	0.4615824279	0.491524444	0.2400156146
TGME49_460110	0.5561886348	0.4420423525	0.4668337615	0.6311844862	0.6344846464
TGME49_276120	0.02018770808	0.004873040002	0.01643310874	0.01200597928	0
TGME49_311030	0.05380554221	0.05523331851	0.1078697185	0.06855028103	0.02575803724
TGME49_302009	0.2533227357	0.2465382032	0.275189786	0.09305890045	0.0959126716
TGME49_309180	0.01954203374	0.01343893995	0.004791566056	0.01061379676	0.01457549449
TGME49_297790	0.1127915576	0.15759298	0.1197781598	0.190569587	0.06879979221
TGME49_292235	0.02557714832	0.03661336178	0.02829831129	0.08317453839	0.04484424016
TGME49_291180	0.2936959675	0.2751327834	0.3436558672	0.3949940298	0.5742459325
TGME49_309610	0.05035969362	0.02441620795	0.03300414916	0.06631422218	0
TGME49_214100	0.3800286426	0.3025712728	0.397165873	0.2648397065	0.2226654399
TGME49_257050	0.02512867942	0.07434181051	0.02133463336	0.03226562576	0.02587413708
TGME49_226680	0.083725791	0.05719277955	0.0697043529	0.1220327831	0.6826743888
TGME49_278550	0.01845626952	0.04428809629	0.02255155278	0.04459436599	0.01496471156
TGME49_226790	0.02179292176	0.02786172524	0.0208257983	0.09459316636	0.03599025285
TGME49_262980	0.0468672344	0.05805023839	0.06734721385	0.08694727593	0.09745274763
TGME49_306280	0.3185143796	0.2844852249	0.2801370435	0.649309898	0.5504309652
TGME49_284040	0.06799873286	0.03299944006	0.0593731817	0.07179351118	0.01575351087
TGME49_232180	0.02296971541	0.05078817568	0.03609966378	0.02996999162	0.0368820647
TGME49_306730	0.02658861211	0.01053838316	0.05155373129	0.08081342617	0.07124300358
TGME49_244670	0.1096505216	0.0984451889	0.1436360084	0.2268293273	0.07425048936
TGME49_309950	0.04225028353	0.09078182882	0.05570809324	0.06373058023	0
TGME49_319900	0.0474387067	0.09035194245	0.03066315754	0.02167356592	0.3838462796
TGME49_310430	0.1185242664	0.1363779959	0.1306791088	0.2277099565	0.1413595663
TGME49_216410	0.04889200132	0.01205213195	0.04348992415	0.05713353339	0
TGME49_207750	0.1653584969	0.3054816108	0.1616764249	0.1274296708	0.05343324945
TGME49_254020	0.02066423425	0.05976373701	0.02440586991	0.02135634619	0
TGME49_238080	0.03235695031	0.04351452778	0.04533041712	0.09790144495	0.04874354767
TGME49_207910	0.09145205853	0.1390844335	0.1049890984	0.1250064107	0.01459668958
TGME49_264970	0.1265384135	0.1609220388	0.1689428528	0.1834783268	0.09258851798
TGME49_253440	0.4723894958	0.478293598	0.4153246651	0.3614989164	0.303311708
TGME49_304520	0.168606447	0.1377776749	0.1214146921	0.1760292458	0.1169445246
TGME49_246150	0.175748623	0.2657052965	0.273352573	0.09141214462	0.01259871983
TGME49_226290	0.3407897146	0.3727072942	0.2825075742	0.1066382383	0.5389360534
TGME49_248520	0.05709351125	0.02627535072	0.07314394268	0.09022919019	0.4244891297
TGME49_243990	0.03878691799	0.07349162032	0.04183489921	0.07217351957	0.02798354846
TGME49_247330	0.04729324249	0.03404334842	0.02992121247	0.02735541572	0.01082513095
TGME49_272200	0.00784372874	0.01014799257	0.03592145238	0.02320736858	0.01269120559
TGME49_222800	0.04672188667	0.02891370293	0.02130546489	0.0435498601	0.05057609887
TGME49_280375	0.009421763162	0.03825217072	0.01488228061	0.01240746439	0
TGME49_213069	0.0092916656	0.008709963512	0.01867748088	0.05164090177	0.01048869957
TGME49_201800	0.3949739984	0.2428580749	0.3797906535	0.476685052	0.3210499186
TGME49_254650	0.4219168707	0.414150277	0.3678952383	0.2822628402	0.3845165623
TGME49_288360	1.190290895	1.259521552	1.282786411	0.7078530665	0.2778487011
TGME49_237020	0.009461875198	0.01152334195	0.02179439556	0.04241648126	0.01448473704
TGME49_243480	0.04525136703	0.02064995088	0.03129470751	0.05049562996	0.01217990511
TGME49_212260	0.2179744823	0.2716975829	0.2550541154	0.2792727491	0.1261340151
TGME49_246670	0.01044359487	0.01537733314	0.01376583927	0.05015742949	0
TGME49_227010	0.07474597238	0.1318237795	0.1251295299	0.03984489076	0.01448473704
TGME49_310770	0.1914908235	0.1795215471	0.2555017355	0.3328974732	0.07620066159
TGME49_232090	0	0.00504847142	0.01147729712	0	0
TGME49_262910	0	0.009935237545	0	0.008008570721	0
TGME49_299110	0	0.004992060579	0.002317756383	0.004769021226	0.03385289531
TGME49_260340	0	0.008962622399	0.004283435831	0.004436339641	0
TGME49_273478	0	0.008846539619	0	0.01320360214	0
TGME49_202960	0	0.006171678901	0	0	0.05776033232
TGME49_204390	0	0.00238748614	0.006657057552	0.008109423271	0
TGME49_209470	0	0	0.006989171745	0.01447355038	0
TGME49_213748	0	0.004867603891	0.005696654472	0.008932157766	0
TGME49_221275	0	0	0.004834327866	0.01737613175	0.0156464242
TGME49_229300	0	0.006155367208	0.006906680185	0.004260810446	0
TGME49_230340	0	0.004953110953	0	0.004133429254	0.05325596312
TGME49_230910	0	0.001970687104	0.006884504348	0.01374940378	0
TGME49_240260	0	0	0.009499894165	0.008013050537	0.0127005609
TGME49_243370	0	0	0.004267607975	0.01878496984	0
TGME49_254485	0	0.004394241543	0.0091586151	0.003551935643	0
TGME49_259150	0	0.002562897941	0.00671777738	0.01049295249	0
TGME49_259850	0	0.007343224386	0.004106314164	0.005882427076	0
TGME49_306890	0	0	0.006528139688	0.01553701944	0
TGME49_233460	0	0.01500633394	0	0.009605116041	0
TGME49_260150	0	0.002218446673	0.007141064781	0.01038126077	0
TGME49_240080	0.05265435485	0.05949977186	0.09685690256	0.06575502316	0.03414026559
TGME49_224940	0.0852948416	0.004969788208	0.07344560674	0.1317702855	0.1012482181
TGME49_246740	0.08547024021	0.051290985	0.07388842537	0.2203003772	0.3093208124
TGME49_263860	0.02557303512	0.06340302315	0.04018132403	0.03337098372	0.01129521284
TGME49_312640	0.119992624	0.09184240248	0.1499302567	0.2474448676	0.2312218062
TGME49_247050	0.1770077273	0.1785117519	0.1935875841	0.3235008214	0.2196829395
TGME49_221522	0.05785564665	0.028995701	0.1000613526	0.1354076212	0.131303473
TGME49_249330	0.04155249748	0.02466659867	0.01413882377	0.0429279358	0.04570563389
TGME49_252990	0.03810963586	0.06957316212	0.04865449068	0.01258601564	0.1472840086
TGME49_230420	0.1407095046	0.1140226869	0.2156902402	0.2489760276	0.03493117081
TGME49_284620	0.02904431392	0.03583042605	0.06674698558	0.05003837039	0.01263317669
TGME49_202490	0.1935712165	0.04184610939	0.2224708405	0.234685814	0.1913333367
TGME49_244040	0.03205161212	0.04376090443	0.05304583898	0.07407468298	0.01430167064
TGME49_257330	0.02300391255	0.01450865142	0.01146468002	0.01009420792	0.02459461515
TGME49_459240	0.04025037933	0.02723610684	0.02016574542	0.03087625684	0.02525715903
TGME49_273920	0.02199921023	0.01327685651	0.01617954116	0.009321139851	0
TGME49_267390	0.01159327475	0.03626127507	0.01111135174	0.04264702996	0
TGME49_314570	0.1108355957	0.1368674811	0.1471541261	0.1607608652	0.1088884264
TGME49_243680	0.07383273912	0.04042147949	0.1667428673	0.09671093491	0.03796666521
TGME49_310630	0.03187985643	0.02221295117	0.04175400885	0.1084155807	0.0708180993
TGME49_230220	0.06991878723	0.02305609164	0.05751243304	0.07780540744	0.05274143436
TGME49_304990	0.1164984669	0.05684784049	0.1242988804	0.1076568291	0.05237974747
TGME49_256900	0.01229262485	0.02960493368	0.02985306797	0.02560641457	0
TGME49_210360	0.09890008478	0.1664325797	0.1406394045	0.07057567171	0.05705271728
TGME49_266880	0.01337075277	0.02831590642	0.02995596279	0.01716861732	0.01648236494
TGME49_310270	0.02424827972	0.03092051114	0.05801765386	0.05376499325	0
TGME49_255215	0.002437508341	0.00687343745	0.008348954765	0.01668754082	0.04279678654
TGME49_276900	0.02985296574	0.05178240809	0.04361880926	0.05852441083	0.02343673687
TGME49_268810	0.01278364358	0.02828485325	0.01814889975	0.0318574461	0.02120071024
TGME49_269775	0.02527117162	0.009036697482	0.008588364809	0.02096040772	0.05659773901
TGME49_232100	0.003084917136	0.01209347829	0.009316114706	0.0223693535	0
TGME49_305315	0.002971959385	0.009498465412	0.007389307108	0.02816090987	0
TGME49_245995	0.002966944342	0.01324875265	0.006621316544	0.0219625645	0
TGME49_459970	0.01279135972	0.02322591743	0.02275359375	0.03529118912	0.02872791613
TGME49_318640	0.003368160548	0.009385744807	0.01190127704	0.01990180866	0
TGME49_321410	0.09854479478	0.09327792802	0.1048946941	0.2289060894	0.1372429826
TGME49_272290	0.003337159526	0.002302288385	0.01162198213	0.02993416804	0.01169612297
TGME49_214630	0.05779447815	0.01839389324	0.02617006823	0.07069966779	0.1120789581
TGME49_254135	0.03870733082	0.06480087638	0.05642659437	0.07683144031	0.01496471156
TGME49_227335	0.02506069558	0.002502892551	0.0113674969	0.03908041874	0.01317951064
TGME49_255740	0.06606954148	0.07574318751	0.09443887718	0.121495346	0.04416313946
TGME49_278260	0.003392503188	0.009111918574	0.01195533301	0.0204878473	0
TGME49_269620	0.003362622512	0.01620760601	0.006749616026	0.004095952833	0.04068340327
TGME49_246140	0.01336168879	0.02474643118	0.02919196922	0.03194232104	0.01249469277
TGME49_220920	0.01346169851	0.02763333445	0.02290289849	0.03451088158	0
TGME49_234625	0.003493848994	0.007403799279	0.01149928234	0.02327660713	0
TGME49_208020	0.2119394175	0.1510780344	0.2737430457	0.06578773355	0.03703875599
TGME49_310118	0.05868443058	0.03235162264	0.03436164523	0.06947665094	0
TGME49_283710	0.006106828255	0.004582717303	0.02575359396	0.01730158808	0.009396425141
TGME49_214750	0.08824906925	0.1157604233	0.1168896859	0.1451465404	0.02422715862
TGME49_272383	0.003749569864	0.002018704563	0.01937188057	0.0179858472	0
TGME49_224830	0.006719348568	0.009994686926	0.01909819079	0.03054911352	0
TGME49_216740	0.02930491137	0.04200863337	0.04784118955	0.07294862504	0
TGME49_229340	0.03029436904	0.008692409157	0.01356828054	0.03968039972	0
TGME49_236150	0.01420004158	0.001963127573	0.008883852077	0.008152045679	0
TGME49_240940	0.01367852765	0.006078072244	0.009423961588	0	0
TGME49_316480	0.003754881641	0.01330114333	0.006365292302	0.01138719012	0.02488046601
TGME49_226565	0.003710544096	0.008876123817	0.01106246651	0.01345722359	0.012644722
TGME49_214820	0.1385227294	0.1979479919	0.133310689	0.2344605566	0.08825924633
TGME49_214370	0.02975895872	0.0490168737	0.03609848459	0.06070990404	0.05690311414
TGME49_214160	0.02734294614	0.01442010206	0.01728914915	0.01701446998	0
TGME49_255390	0.006038489335	0.004827624361	0.01367146786	0.04534167192	0
TGME49_318675	0.130729586	0.1463945567	0.07465648889	0.09227732812	0.05808490399
TGME49_215370	0.006791841683	0.01196646822	0.02606067509	0.01344527231	0
TGME49_232310	0.01372541005	0.02107131946	0.03765053255	0.01966057797	0
TGME49_241860	0.006869827288	0.01225863737	0.009570398207	0.04124814402	0.01206898291
TGME49_314470	0.03781578262	0.06328651682	0.05775475548	0.05514222887	0.03564269694
TGME49_240400	0.006764154605	0.0183934214	0.01532628829	0.01624660025	0
TGME49_262640	0.4748090502	0.5206093956	0.4035932726	0.7700002429	0.6211274356
TGME49_458630	0.01278873083	0.007214555495	0.004822187849	0.009448759642	0
TGME49_288730	0.01367053374	0.0171159588	0.02552380048	0.02811730807	0.06244836563
TGME49_265005	0.00708850545	0.02100602981	0.009506253685	0.03035115793	0
TGME49_219485	0.0179546326	0.06863302439	0.01857230566	0.01443588494	0.007727326511
TGME49_313480	0.006936720239	0.01715690025	0.01222360373	0	0.08545386315
TGME49_213380	0.03336220165	0.01159359745	0.02087515487	0.01781694411	0.073098675
TGME49_212130	0.1382571847	0.08054076843	0.1093325145	0.178375614	0.1346058739
TGME49_311280	0.03048616809	0.002490190939	0.01451592125	0.05065354673	0.01549867895
TGME49_254840	0.00724465416	0	0.0144232569	0.01646985941	0.1271024709
TGME49_219780	0.01288048498	0.007160071485	0.006280519132	0.004542121536	0
TGME49_229220	0.01220294251	0.009564357397	0.006568108935	0	0
TGME49_267875	0.009981619545	0.001919458474	0	0.01456991895	0.02828806472
TGME49_310160	0.01339133043	0.00394907915	0.009959022015	0.004808583629	0
TGME49_227450	0.5010164442	0.375844221	0.5207109919	0.4380922022	0.444289662
TGME49_232620	0.01149863246	0.002435586484	0.007297224371	0.003736805969	0.03279464244
TGME49_243590	0.01405607682	0.02285875654	0.0194527926	0.04657143442	0
TGME49_286650	0.0640746268	0.07015446798	0.04200101691	0.1750249339	0.216572713
TGME49_223600	0.02150709732	0.0328978905	0.04189698166	0.04607868328	0.03799399386
TGME49_249930	0.01435987857	0.02549362396	0.01612878682	0.04452681341	0.01276185419
TGME49_293320	0.1862102242	0.2266022566	0.1993020936	0.1993404035	0.3485122209
TGME49_260630	0.1068378525	0.0700844852	0.07939426615	0.1014522841	0.1440768167
TGME49_233710	0.01419451889	0.02470039922	0.02024497716	0.03452054229	0.02833547723
TGME49_209150	0.1244593575	0.06209702098	0.1003374185	0.08282659601	0.3449265435
TGME49_203020	0.0261615545	0.04052767929	0.04848236489	0.04893208181	0.01217990511
TGME49_203610	0.3056928815	0.3796537778	0.3116313598	0.4497472241	0.114714497
TGME49_225690	0.0544910228	0.04113027713	0.04997449991	0.02372348542	0.639910152
TGME49_239250	0.1165193363	0.07936280501	0.06860650728	0.1460154756	0.09095805594
TGME49_226780	0.02219470407	0.02733807028	0.03774667594	0.05703273204	0.07091633951
TGME49_206380	0.03775236472	0.04715421499	0.06837654282	0.05649148825	0.05957251567
TGME49_225480	0.02890352447	0.009740519782	0.01606835301	0.02398747114	0.04984183315
TGME49_243410	0.03226671408	0.006792697134	0.02052778975	0.04169873223	0.02015260892
TGME49_253870	0.01530063999	0.01426546789	0.02384484116	0.06662027188	0.05975412297
TGME49_291810	0.111649647	0.06757421339	0.1180681616	0.2698651919	0.2531732101
TGME49_273885	0.02653415719	0.03916980389	0.05125335484	0.04277196574	0.01542226073
TGME49_217790	0.01591170069	0.02269143673	0.02244514884	0.06072651748	0.01297080135
TGME49_240970	0.01529663299	0.01158324713	0.03862363769	0.06091898528	0
TGME49_248980	0.07075400674	0.07503991725	0.1077236449	0.1113613101	0.09435924418
TGME49_273770	0.6901614779	0.7011584139	0.5840488092	0.633122423	0.4015952927
TGME49_270450	0.05619042189	0.02544424361	0.03451529462	0.06876316065	0.0331358281
TGME49_249010	0.02661609057	0.04346181411	0.03797128789	0.04525565568	0.04574403357
TGME49_271860	0.01879038538	0.01434198878	0.04803325203	0.05416869139	0.0127005609
TGME49_207590	0.01914042806	0.04279547384	0.02266137815	0.01633136732	0.1220410397
TGME49_319360	0.1280552679	0.1120009276	0.1007987241	0.09192466648	0.01504187394
TGME49_298960	0.01594045717	0.008147705306	0.02757554487	0.06796547553	0.03845296319
TGME49_286090	3.824000927	4.122110398	3.979316037	3.687651808	3.421571184
TGME49_267030	0.01739858845	0.0231664344	0.03698629886	0.04039415339	0.01566410774
TGME49_234510	0.1794617995	0.1694984226	0.224946775	0.3130542375	0.1315643917
TGME49_242890	0.02249478598	0.02140723374	0.04660889768	0.05787528429	0.01500313622
TGME49_261022	0.01732717493	0.01527902592	0.02816595915	0.06613000594	0.02813597604
TGME49_266030	0.3407680579	0.3556996866	0.2975423702	0.2197006738	0.1533402048
TGME49_300980	0.01983840101	0.08366319637	0.008587810507	0.005988328461	0
TGME49_269180	0.0181425689	0.03881231744	0.01849532963	0.04345913886	0.05667074261
TGME49_268590	0.02798088019	0.07567939347	0.0351700372	0.002017193679	0.02845796989
TGME49_314295	0.07603678888	0.09695278789	0.101633124	0.1166496134	0.04988464389
TGME49_249020	0.01953251957	0.02151779102	0.03107325623	0.065139022	0.03125449129
TGME49_289760	0.01542265668	0.03473481659	0.01417978457	0.008455520465	0.1243498058
TGME49_271280	0.04393461009	0.0737852381	0.04308469508	0.1088096406	0.02441159142
TGME49_227290	0.2214507584	0.2965069949	0.2318951163	0.3113675354	0.1025694228
TGME49_313870	0.0955943283	0.1390429735	0.09452789878	0.1400528263	0.09584936327
TGME49_312670	0.01807345552	0.0334238241	0.02310749289	0.0334854109	0.02979625972
TGME49_200385	0.3333450005	0.227768753	0.3309935108	0.3388652811	0.1553121491
TGME49_262930	0.224456282	0.07912961847	0.1458653212	0.3879067955	0.4688424202
TGME49_273660	0.0228433734	0.03374872577	0.04857665097	0.03703612382	0.01259871983
TGME49_301300	0.05026571217	0.02772717758	0.05141782789	0.1511178831	0.1855332964
TGME49_220540	0.07215167393	0.1335351126	0.1154752997	0.02327770948	0.03052270135
TGME49_217480	0.06348973337	0.09954597813	0.08738264296	0.06509079087	0.0948607566
TGME49_202070	0.05112579833	0.02811826759	0.04346718767	0.04300059997	0
TGME49_313010	0.1907071754	0.2060381368	0.2059529782	0.2992593678	0.3185815675
TGME49_234520	0.3934922379	0.3275847164	0.3679781015	0.3403339918	0.2513867332
TGME49_234220	0.06397558881	0.0396960951	0.05937720344	0.03963040856	0.06326881937
TGME49_264430	0.06675984974	0.04516638816	0.0684275659	0.01654395767	0.07406248254
TGME49_275870	0.04521499911	0.07803651046	0.05596159268	0.08244894774	0.01025093044
TGME49_277920	0.6906840842	0.8580227758	0.8580457477	0.482452625	0.126389187
TGME49_301270	0.3597709123	0.2694143817	0.32284718	0.3633163588	0.3449792684
TGME49_264050	0.04005308614	0.04062800631	0.04437888806	0.05152279526	0.2515612592
TGME49_224670	0.05347583691	0.05034543458	0.02221883129	0.03787979891	0.04815610687
TGME49_308930	0.065959238	0.04166388247	0.1066228624	0.1867575846	0.02936593835
TGME49_215700	0.05434964835	0.02648815399	0.04332043638	0.04783415997	0.0294494486
TGME49_289320	0.05648754162	0.07121274177	0.04469885697	0.159034313	0.124072617
TGME49_264790	0.07159977607	0.08302491361	0.08991256408	0.1497837612	0.02495555723
TGME49_268200	0.06544012857	0.02771673546	0.06472671383	0.05856601556	0.02509991087
TGME49_248860	0.04261615149	0.08820062233	0.02725426989	0.073125524	0.02634751427
TGME49_299200	0.1565034774	0.08521028403	0.1398694771	0.1472548465	0.2093144236
TGME49_223855	0.2151805073	0.265657784	0.3349620698	0.161959609	0
TGME49_320630	0.1395321198	0.1649786305	0.1210878884	0.2655878085	0.1458898989
TGME49_320592	0.1323079837	0.1516344781	0.1871026584	0.1535106377	0.09904496672
TGME49_295690	0.03246707161	0.0380550406	0.04472188943	0.1016853178	0
TGME49_202410	0.132334933	0.0745096386	0.09291949837	0.1749800035	0.150051662
TGME49_267120	0.07654845699	0.09750478745	0.07939370327	0.1403284201	0.09930285432
TGME49_309190	0.17693451	0.1630466117	0.1228770989	0.1531351492	0.08119989101
TGME49_220890	0.315551371	0.5533772156	0.3006358877	0.2070438754	0.07528944081
TGME49_310310	0.068368414	0.1034912311	0.1093600394	0.06474907031	0
TGME49_260790	0.06737597771	0.08044675589	0.09156223778	0.1221338137	0.01014991745
TGME49_226280	0.05170890211	0.02614480735	0.07047889031	0.1879311835	0
TGME49_270805	0.009807350408	0.02885973513	0.02558774729	0.003570382326	0
TGME49_301430	0.04325853356	0.03911468669	0.06510237647	0.100304509	0.0675154006
TGME49_266380	0.03784706584	0.03836152648	0.06156922192	0.07611764448	0.0276336255
TGME49_225010	0.06868037554	0.07558714671	0.1030831754	0.1077373166	0.1038664872
TGME49_236820	0.04808573892	0.03040729677	0.02882088044	0.04857514528	0.02542290033
TGME49_294800	2.214107599	2.674949364	2.37813077	1.720803456	0.7847132341
TGME49_284630	0.07483483705	0.1144343359	0.1122464052	0.05996960618	0.07023469009
TGME49_286790	0.01016491952	0.007261553163	0.02599424871	0.03486019567	0.03040397217
TGME49_226830	0.461613312	0.3450566737	0.4755273056	0.4757121577	0.2686505069
TGME49_305180	0.09797908641	0.05189063757	0.1458949428	0.2263472816	0.1719849907
TGME49_242830	0.02820163528	0.04531713205	0.03547034388	0.07284591516	0.03071341343
TGME49_244580	0.01029997306	0.01460996927	0.01981350937	0.02779916291	0.03169444662
TGME49_309200	0.04905394003	0.03018845201	0.04199572225	0.02278326305	0.04103578652
TGME49_250850	0.0986515632	0.1313799639	0.1234125363	0.1272309494	0.105167488
TGME49_312520	0.05470185498	0.064365832	0.05037532919	0.155149385	0.01802647487
TGME49_297900	0.3255541604	0.3745656877	0.3829546585	0.4373714702	0.1308716959
TGME49_301480	0.04944461688	0.102141107	0.0720521333	0.02538293224	0.03102649376
TGME49_305530	0.01087242054	0.02728438881	0.01159593736	0.0313341158	0
TGME49_217850	0.06183236138	0.02525679462	0.05508746863	0.04872044359	0.03282128197
TGME49_286010	0.4869490316	0.5397835405	0.6591656648	0.4554175793	0.1262899551
TGME49_202630	0.09503468607	0.1192294375	0.122369867	0.1200608241	0.1780710644
TGME49_201210	0.02437183609	0.0450183808	0.04676128749	0.04399171074	0
TGME49_258390	0.2311641809	0.2401295047	0.2632156407	0.3978093497	0.1396364692
TGME49_257150	0.02542736585	0.04698435937	0.03957113051	0.03737785184	0.0381127936
TGME49_329800	0.03877175064	0.062146758	0.06666153912	0.04735320906	0.01569075523
TGME49_208540	0.03063683854	0.08194987211	0.02476712296	0.03564810138	0.01337106244
TGME49_249680	0.1659358998	0.2384193374	0.1972554771	0.2058997676	0.03561567278
TGME49_263810	0.08624515069	0.07790191141	0.1140763741	0.1844803277	0.09769050909
TGME49_458010	0.02999969236	0.03834048839	0.04859165414	0.05423005879	0.04659197324
TGME49_248240	0.07146820929	0.1345043144	0.09104174199	0.05220414483	0
TGME49_293270	0.08835170536	0.06749253026	0.0701389753	0.05472247971	0.04441273167
TGME49_278440	0.2620125478	0.2858026573	0.2967823136	0.3853760889	0.1993209221
TGME49_244100	0.1033982402	0.1435734179	0.09431504744	0.2058605985	0.06500511916
TGME49_240870	0.1165818105	0.10513606	0.1146926244	0.2232360588	0.4054706551
TGME49_227430	0.09266450836	0.0273391708	0.05132395674	0.1967969775	0.05280428751
TGME49_213910	0.05480630503	0.06870169129	0.08155731592	0.08679298465	0.05792334555
TGME49_297100	0.1355590074	0.15677547	0.1649912384	0.1930988461	0.1703500527
TGME49_277490	0.02577973402	0.0532984332	0.04547405818	0.0207537513	0.02607233465
TGME49_266366	0.248574945	0.3842154098	0.2430689384	0.2557320586	0.1776061987
TGME49_236930	0.04391436508	0.02867297263	0.06022850654	0.1263369676	0.1070218835
TGME49_230850	0.3601490932	0.4986191718	0.4151341831	0.1557026501	0.6700283621
TGME49_247000	0.1471380508	0.09656470125	0.1800334543	0.3196738709	0.2627696314
TGME49_257500	0.0130660083	0.02275439888	0.02090727881	0.04171998418	0
TGME49_215230	0.0657643145	0.03659027592	0.1150237027	0.1184244222	0.1816951212
TGME49_272180	0.01314951621	0.0171608549	0.02362471101	0.05070713952	0
TGME49_231840	0.01598932143	0	0.01539725282	0.004787144235	0.02159940854
TGME49_265060	0.01323028533	0.00500660915	0.0373210208	0.05056970974	0
TGME49_221350	0.0514531223	0.04633008067	0.07238172525	0.1223426018	0.01025093044
TGME49_208040	0.02317795422	0.0192683218	0.05449452327	0.04813969889	0.01232801807
TGME49_230960	0.1002004826	0.1165481618	0.1231279119	0.1814746147	0.01454038013
TGME49_249490	0.02639651176	0.01616417647	0.05736127681	0.04658771827	0.07216300406
TGME49_247320	0.02242975433	0.02661097651	0.04109736506	0.0608020492	0.02731397144
TGME49_215090	0.1053845845	0.1125482902	0.1765639621	0.1314832815	0.04200175617
TGME49_210230	0.08037509501	0.09818177772	0.1332570615	0.08422771613	0.03570281819
TGME49_216170	0.09691478682	0.04583189574	0.07991528471	0.1321153547	0.01674061414
TGME49_224935	0.1389079536	0.108350962	0.1547025703	0.251575636	0.3677431878
TGME49_460310	0.01372281071	0.02622127301	0.01596923458	0.03987126401	0.01358809815
TGME49_207970	0.01670890061	0	0.0138421196	0.01439228277	0
TGME49_215580	0.01520260886	0.001812254865	0.009345868734	0.004971861579	0.04480057217
TGME49_202800	0.01650345998	0.02106782777	0.02882820376	0.0517705856	0.0224437031
TGME49_228770	0.07885570186	0.08972389949	0.1012706933	0.1514194987	0.05937298531
TGME49_270655	0.0166903269	0.002460869801	0.01154226781	0.01573279958	0
TGME49_211220	0.02366925685	0.02320632325	0.03745700808	0.06571875728	0.03326501887
TGME49_268650	0.0239706523	0.0422846405	0.04950868313	0.01242178431	0.01322664538
TGME49_271190	0.01566019767	0.01633955077	0.02692028998	0.04836324245	0.04899722845
TGME49_218260	3.288066977	3.172669877	3.33771571	3.198653546	3.628965457
