Gene ID	Score
TGME49_239310	38.6056
TGME49_244290	29.9826
TGME49_266810	38.8682
TGME49_265810	50.0627
TGME49_279360	40.0077
TGME49_264752	20.2244
TGME49_210360	28.3425
TGME49_500062	15.6852
TGME49_290620	40.539
TGME49_290970	14.7311
TGME49_306320	45.1774
TGME49_240870	41.1643
TGME49_293690	53.5191
TGME49_293220	33.5214
TGME49_293560	66.6167
TGME49_245440	4.8973
TGME49_246210	10.0692
TGME49_249300	61.448
TGME49_249310	32.6466
TGME49_249380	24.3264
TGME49_277685	47.1143
TGME49_213072	35.3153
TGME49_310118	19.2834
TGME49_311880	60.0714
TGME49_313570	45.2782
TGME49_313690	46.4522
TGME49_313810	46.6734
TGME49_316590	62.2412
TGME49_260670	42.1416
TGME49_253060	40.1391
TGME49_253910	51.8924
TGME49_254940	46.1641
TGME49_312250	39.0186
TGME49_313380	33.4526
TGME49_231840	10.3654
TGME49_313930	35.5153
TGME49_230950	41.3844
TGME49_207940	33.9967
TGME49_268430	33.4146
TGME49_209500	75.3917
TGME49_204360	5.9968
TGME49_202975	18.7502
TGME49_202740	34.3284
TGME49_281520	42.1357
TGME49_234220	19.3847
TGME49_235630	53.0193
TGME49_237190	35.5995
TGME49_214620	32.6459
TGME49_214960	73.7529
TGME49_235620	31.4752
TGME49_214840	140.0799
TGME49_221310	19.0236
TGME49_238980	4.6329
TGME49_265190	37.1997
TGME49_242270	16.5713
TGME49_243730	98.1849
TGME49_300380	23.771
TGME49_217540	62.998
TGME49_247460	35.3367
TGME49_285210	13.0929
TGME49_310290	32.3803
TGME49_311200	80.1699
TGME49_262550	38.5157
TGME49_259590	36.7412
TGME49_258730	38.4409
TGME49_257150	38.1346
TGME49_500115	118.7748
TGME49_253880	32.2479
TGME49_213460	13.6099
TGME49_500070	10.4338
TGME49_285480	24.5441
TGME49_307070	13.0221
TGME49_229720	33.3462
TGME49_312310	34.0037
TGME49_500143	5.6715
TGME49_215990	21.4659
TGME49_262940	11.7684
TGME49_271800	79.6808
TGME49_259960	10.6229
TGME49_256840	14.2096
TGME49_269660	44.2858
TGME49_269750	30.8258
TGME49_208400	35.5332
TGME49_209140	61.5802
TGME49_212250	66.811
TGME49_234680	29.5868
TGME49_235360	35.8241
TGME49_500297	10.4749
TGME49_236960	22.5544
TGME49_207120	12.5499
TGME49_202440	19.423
TGME49_202080	36.8353
TGME49_281400	30.0692
TGME49_220880	48.6558
TGME49_223030	53.2782
TGME49_297990	13.9203
TGME49_298030	34.5129
TGME49_320650	35.3569
TGME49_301380	33.0733
TGME49_223050	26.8747
TGME49_297400	101.8202
TGME49_238380	44.9583
TGME49_243310	43.5334
TGME49_265420	10.5061
TGME49_287960	72.8289
TGME49_289120	38.1805
TGME49_289610	57.5492
TGME49_290650	11.0891
TGME49_291640	48.1677
TGME49_292160	36.0865
TGME49_293310	52.0261
TGME49_294020	31.042
TGME49_203980	54.672
TGME49_201160	80.917
TGME49_227270	27.1781
TGME49_226910	65.6191
TGME49_226590	37.2797
TGME49_226330	15.7014
TGME49_223485	36.6918
TGME49_237270	6.7633
TGME49_226480	22.061
TGME49_234617	13.6431
TGME49_236670	83.5873
TGME49_214230	26.0449
TGME49_215270	8.7295
TGME49_215360	45.1979
TGME49_319540	60.2803
TGME49_240470	55.541
TGME49_244430	36.1767
TGME49_265000	34.3723
TGME49_266260	32.9294
TGME49_305590	41.0842
TGME49_265860	39.6402
TGME49_288245	21.7364
TGME49_289760	46.735
TGME49_210450	34.9883
TGME49_210370	45.0095
TGME49_293830	2.9073
TGME49_295390	30.9429
TGME49_247610	43.6091
TGME49_249390	76.7518
TGME49_249970	60.4109
TGME49_251680	63.7211
TGME49_312390	20.864
TGME49_259160	9.9807
TGME49_218900	13.8535
TGME49_247020	57.1467
TGME49_249980	5.5293
TGME49_253650	63.1034
TGME49_253850	40.7146
TGME49_254625	108.1402
TGME49_312240	39.0186
TGME49_315570	59.8136
TGME49_316710	69.0153
TGME49_272650	54.4289
TGME49_256965	48.9397
TGME49_263530	27.2035
TGME49_272490	36.7643
TGME49_270280	100.358
TGME49_209060	28.4995
TGME49_500295	4.6062
TGME49_208530	50.1156
TGME49_226790	26.6039
TGME49_500289	46.0966
TGME49_228400	40.6596
TGME49_212300	54.6747
TGME49_214140	116.8314
TGME49_203358	46.8904
TGME49_203020	29.2649
TGME49_201810	83.753
TGME49_201380	70.1038
TGME49_222870	50.9033
TGME49_301450	26.8495
TGME49_243480	26.6856
TGME49_289615	28.3922
TGME49_288510	50.8292
TGME49_288520	25.8202
TGME49_500310	6.7866
TGME49_305230	25.7226
TGME49_226060	40.6138
TGME49_215120	49.193
TGME49_320150	51.7137
TGME49_211390	31.5399
TGME49_267510	54.2688
TGME49_305510	29.1291
TGME49_240250	49.5974
TGME49_500126	16.8988
TGME49_293490	49.3754
TGME49_296020	67.4734
TGME49_295990	58.5799
TGME49_295662	29.0382
TGME49_307750	3.1511
TGME49_500200	23.1831
TGME49_309410	11.415
TGME49_315520	45.9056
TGME49_259190	31.966
TGME49_500179	48.9397
TGME49_256800	2.5615
TGME49_306920	36.8475
TGME49_312470	35.3085
TGME49_216920	41.3632
TGME49_233760	46.1512
TGME49_500145	6.4034
TGME49_255420	44.7627
TGME49_232710	53.9152
TGME49_263785	35.9375
TGME49_273300	3.8163
TGME49_270360	45.9315
TGME49_207620	35.979
TGME49_228250	31.9124
TGME49_281640	21.8132
TGME49_211150	27.4161
TGME49_267350	27.7214
TGME49_289570	35.9409
TGME49_266366	60.138
TGME49_500366	30.4209
TGME49_243600	52.4546
TGME49_246120	85.8715
TGME49_246220	50.517
TGME49_220190	55.9753
TGME49_309120	52.0916
TGME49_310510	42.7124
TGME49_219230	4.4136
TGME49_219080	10.3899
TGME49_217724	4.1192
TGME49_307260	17.6109
TGME49_261410	39.4374
TGME49_260250	53.4946
TGME49_255180	18.8236
TGME49_212937	28.8252
TGME49_253755	20.3842
TGME49_286750	36.9963
TGME49_309030	44.7145
TGME49_310055	133.9011
TGME49_230122	31.5603
TGME49_314515	39.8233
TGME49_273410	17.414
TGME49_270720	11.1748
TGME49_255300	47.6211
TGME49_200320	59.5278
TGME49_500380	8.2547
TGME49_271375	53.7729
TGME49_270520	53.3972
TGME49_270520	53.3972
TGME49_200320	59.5278
TGME49_209940	62.4539
TGME49_208030	98.1976
TGME49_225530	32.7901
TGME49_214850	27.7521
TGME49_215010	52.3111
TGME49_214780	73.2483
TGME49_215460	38.093
TGME49_205470	60.9273
TGME49_319900	26.0776
TGME49_301270	58.0623
TGME49_221990	41.5348
TGME49_320000	13.7447
TGME49_317720	39.5776
TGME49_221200	51.556
TGME49_288340	47.9546
TGME49_306450	10.5619
TGME49_500132	13.4449
TGME49_243298	40.8872
TGME49_294740	30.9308
TGME49_219370	6.5718
TGME49_500264	4.2383
TGME49_248350	6.5895
TGME49_277240	46.8895
TGME49_311075	47.0979
TGME49_253070	14.9277
TGME49_278630	46.8087
TGME49_500259	13.6131
TGME49_232220	46.3891
TGME49_315440	67.9799
TGME49_315470	17.5368
TGME49_316320	7.0376
TGME49_259690	31.1127
TGME49_233770	50.2915
TGME49_269425	12.2923
TGME49_269170	3.0004
TGME49_234530	73.0987
TGME49_214980	75.5505
TGME49_227150	44.5627
TGME49_226980	31.6794
TGME49_234622	45.9098
TGME49_215260	59.8188
TGME49_204490	49.0638
TGME49_301160	17.7086
TGME49_291130	3.3939
TGME49_291940	31.8145
TGME49_288680	58.1333
TGME49_305070	5.5185
TGME49_217370	8.3516
TGME49_250910	38.7574
TGME49_277910	45.5411
TGME49_262720	111.6749
TGME49_500108	7.9288
TGME49_219682	37.1197
TGME49_217730	35.8989
TGME49_275700	11.7457
TGME49_249880	38.0337
TGME49_279000	32.2261
TGME49_252310	26.4611
TGME49_310460	39.529
TGME49_311360	41.707
TGME49_313990	7.1345
TGME49_216275	31.5415
TGME49_270010	31.7281
TGME49_209290	50.2711
TGME49_207665	14.1967
TGME49_208722	5.2534
TGME49_209590	19.7412
TGME49_215450	66.9121
TGME49_204050	63.659
TGME49_204380	61.1008
TGME49_279460	17.1751
TGME49_289830	28.6811
TGME49_238400	39.3104
TGME49_293550	66.6167
TGME49_295658	20.3485
TGME49_219280	43.7588
TGME49_218270	13.7767
TGME49_217870	71.9162
TGME49_246100	14.6035
TGME49_247025	73.5342
TGME49_278830	53.1679
TGME49_311765	32.8295
TGME49_216710	14.863
TGME49_261260	47.3489
TGME49_259168	9.9807
TGME49_219690	41.6626
TGME49_276230	58.3709
TGME49_500090	52.5911
TGME49_275830	42.2979
TGME49_314830	43.1242
TGME49_261980	39.8063
TGME49_259300	7.0027
TGME49_257310	30.8941
TGME49_230030	46.3413
TGME49_236540	72.9372
TGME49_236920	74.0294
TGME49_207210	22.2755
TGME49_206480	62.1266
TGME49_205150	39.9172
TGME49_210820	18.7109
TGME49_500279	66.075
TGME49_318450	29.4138
TGME49_211310	38.1056
TGME49_223095	18.8741
TGME49_241870	35.0601
TGME49_267080	33.157
TGME49_266470	46.4556
TGME49_290645	99.6208
TGME49_245520	29.5193
TGME49_278780	5.9801
TGME49_220230	38.1534
TGME49_315100	20.1202
TGME49_216930	41.3632
TGME49_261730	28.4525
TGME49_258980	38.9641
TGME49_219760	46.3408
TGME49_246080	60.5675
TGME49_254780	7.3395
TGME49_230140	55.4253
TGME49_311170	15.5855
TGME49_313030	30.7104
TGME49_258480	67.2606
TGME49_256770	47.9048
TGME49_270250	91.1263
TGME49_270170	76.2787
TGME49_209920	5.7574
TGME49_321560	21.6987
TGME49_223420	40.0309
TGME49_240570	51.0513
TGME49_289080	20.8848
TGME49_306650	36.1836
TGME49_210490	59.355
TGME49_244120	36.9904
TGME49_246040	40.2726
TGME49_315540	4.3064
TGME49_259070	13.7707
TGME49_300220	15.4926
TGME49_500186	50.4377
TGME49_276900	24.0755
TGME49_220480	42.1518
TGME49_314220	6.8866
TGME49_217220	42.8895
TGME49_261200	67.277
TGME49_257330	40.538
TGME49_233360	95.1892
TGME49_272415	29.0976
TGME49_269690	56.5354
TGME49_209900	10.4353
TGME49_215650	46.3629
TGME49_235950	25.0404
TGME49_205220	45.9878
TGME49_202460	37.4458
TGME49_288450	60.7635
TGME49_239030	21.0368
TGME49_243510	26.5069
TGME49_250740	59.7574
TGME49_309950	11.9118
TGME49_310050	3.465
TGME49_256650	4.2582
TGME49_256220	8.4453
TGME49_308096	19.8038
TGME49_500273	4.1521
TGME49_252250	24.8884
TGME49_254020	55.0666
TGME49_213940	45.0349
TGME49_254500	17.0315
TGME49_299190	37.8767
TGME49_308870	52.21
TGME49_229710	53.1021
TGME49_312410	13.4202
TGME49_272390	90.3226
TGME49_270910	16.0502
TGME49_500193	55.9947
TGME49_263030	39.9465
TGME49_270975	22.7949
TGME49_500113	29.5627
TGME49_223430	3.7719
TGME49_234930	29.7232
TGME49_235440	47.0554
TGME49_275320	11.9598
TGME49_203880	73.6929
TGME49_204280	57.1
TGME49_203682	22.1282
TGME49_203280	37.4819
TGME49_318640	32.1449
TGME49_223020	35.1503
TGME49_290290	38.6365
TGME49_256900	37.7144
TGME49_220440	12.1336
TGME49_287160	51.541
TGME49_315340	51.9377
TGME49_263470	35.5509
TGME49_263410	8.6311
TGME49_248470	71.1139
TGME49_285445	5.3707
TGME49_232250	65.902
TGME49_233710	58.6422
TGME49_263500	43.118
TGME49_270520	53.3972
TGME49_269840	45.8084
TGME49_207830	29.3463
TGME49_500317	7.5766
TGME49_262960	5.9626
TGME49_208200	56.2454
TGME49_234370	51.5982
TGME49_215550	10.5023
TGME49_202800	21.076
TGME49_319350	76.7611
TGME49_500023	32.1378
TGME49_240240	50.6139
TGME49_289960	23.4359
TGME49_219580	46.5578
TGME49_500237	6.987
TGME49_248677	9.6651
TGME49_278220	31.1536
TGME49_260480	37.6719
TGME49_256080	24.8726
TGME49_255250	42.3356
TGME49_252360	86.4134
TGME49_277895	36.252
TGME49_213410	34.6986
TGME49_260220	85.7855
TGME49_257120	43.2322
TGME49_500110	23.5595
TGME49_268800	5.9109
TGME49_273510	38.2062
TGME49_263170	36.6531
TGME49_207760	31.1777
TGME49_207370	102.3758
TGME49_227300	43.2662
TGME49_205662	8.0246
TGME49_243280	27.9991
TGME49_297820	3.6451
TGME49_223120	6.2578
TGME49_240790	36.4539
TGME49_266110	88.6165
TGME49_238450	5.0786
TGME49_239660	42.1363
TGME49_249350	63.5034
TGME49_500044	4.5412
TGME49_258010	33.5782
TGME49_257386	5.6428
TGME49_256090	28.1131
TGME49_307990	48.4199
TGME49_247260	24.3894
TGME49_220560	16.4327
TGME49_230135	55.4253
TGME49_230900	51.3517
TGME49_314450	39.9025
TGME49_259938	15.2152
TGME49_230705	45.9543
TGME49_500265	2.6185
TGME49_222240	57.7652
TGME49_266750	22.7165
TGME49_248140	48.9797
TGME49_307270	4.7009
TGME49_316200	59.8733
TGME49_255730	4.5927
TGME49_229650	22.5806
TGME49_230830	71.8897
TGME49_209950	86.3188
TGME49_209960	46.5317
TGME49_323110	10.1021
TGME49_209620	4.0391
TGME49_247410	64.3371
TGME49_248160	43.7809
TGME49_309885	37.3375
TGME49_259570	6.1244
TGME49_255960	20.5169
TGME49_300370	14.3886
TGME49_247940	15.8902
TGME49_277820	63.6479
TGME49_253150	46.4116
TGME49_262000	52.033
TGME49_233120	29.4988
TGME49_224870	19.7624
TGME49_215500	39.6784
TGME49_205450	28.1705
TGME49_203200	6.735
TGME49_203010	49.348
TGME49_267650	35.5385
TGME49_305170	33.0218
TGME49_239440	48.6632
TGME49_218800	31.2634
TGME49_212800	48.4838
TGME49_230180	65.4354
TGME49_232970	17.5866
TGME49_233930	36.1974
TGME49_216030	48.6046
TGME49_202070	42.2529
TGME49_288910	36.5414
TGME49_217480	55.582
TGME49_251770	63.1027
TGME49_213350	24.6413
TGME49_285665	14.6968
TGME49_261950	39.2346
TGME49_254750	13.218
TGME49_283720	35.5808
TGME49_313340	60.0841
TGME49_262825	40.1466
TGME49_500002	4.1447
TGME49_259200	36.5268
TGME49_269900	67.6493
TGME49_273520	34.1635
TGME49_209755	2.8044
TGME49_203800	5.2328
TGME49_266090	9.5532
TGME49_288260	37.2984
TGME49_210760	51.2714
TGME49_241310	4.7943
TGME49_249840	3.5543
TGME49_312630	35.5348
TGME49_313840	56.6267
TGME49_255460	16.9269
TGME49_230180	65.4354
TGME49_230960	41.5238
TGME49_314350	9.4143
TGME49_315560	55.0959
TGME49_262933	14.9585
TGME49_269800	38.0313
TGME49_263310	11.2204
TGME49_235690	33.9261
TGME49_215540	39.5629
TGME49_304640	25.4252
TGME49_238060	3.6921
TGME49_290678	12.1354
TGME49_218470	12.0263
TGME49_278990	53.0914
TGME49_313330	46.8555
TGME49_250930	3.8726
TGME49_309185	60.6849
TGME49_311670	36.3073
TGME49_313322	4.6581
TGME49_268350	2.9614
TGME49_208450	56.6002
TGME49_209640	38.1558
TGME49_205250	36.6342
TGME49_244110	46.57
TGME49_295640	148.3004
TGME49_218440	4.6815
TGME49_286120	49.7199
TGME49_313280	33.5212
TGME49_261850	38.879
TGME49_315345	11.1719
TGME49_260200	32.5436
TGME49_223440	31.9898
TGME49_223900	80.5655
TGME49_301300	23.5814
TGME49_301330	83.871
TGME49_320450	37.0099
TGME49_500097	21.1402
TGME49_315860	40.7983
TGME49_257560	33.9304
TGME49_232440	21.4402
TGME49_216335	5.8642
TGME49_232580	25.8741
TGME49_224140	10.4214
TGME49_265990	23.4911
TGME49_305498	2.6434
TGME49_294902	41.5903
TGME49_225570	5.8173
TGME49_320560	3.4325
TGME49_266740	7.9547
TGME49_315260	3.3119
TGME49_249030	81.355
TGME49_312930	22.6861
TGME49_212275	5.163
TGME49_215210	115.6911
TGME49_292150	8.2735
TGME49_242750	8.6062
TGME49_205402	9.8138
TGME49_266600	2.7361
TGME49_249330	45.5947
TGME49_276850	9.0039
TGME49_208470	14.9623
TGME49_500281	52.9211
TGME49_304670	59.8193
TGME49_203688	8.2598
TGME49_214940	108.038
TGME49_207100	30.6549
TGME49_227350	47.1972
TGME49_202880	39.9056
TGME49_202630	43.8355
TGME49_202370	56.3596
TGME49_282090	47.7557
TGME49_201390	70.1038
TGME49_282070	11.4816
TGME49_320490	89.4255
TGME49_319960	29.832
TGME49_239770	41.3384
TGME49_244910	8.8169
TGME49_264730	8.0534
TGME49_500327	43.533
TGME49_292280	5.2119
TGME49_500086	22.4625
TGME49_288320	23.7884
TGME49_221980	27.0033
TGME49_305820	27.4606
TGME49_306470	34.9922
TGME49_238490	19.0347
TGME49_243200	5.1596
TGME49_212735	70.4664
TGME49_294610	54.0094
TGME49_218520	89.7516
TGME49_218380	10.378
TGME49_217440	28.5929
TGME49_249770	45.6023
TGME49_213040	42.6724
TGME49_316255	64.2128
TGME49_215895	32.5199
TGME49_259890	41.0787
TGME49_500299	13.9283
TGME49_250060	29.9234
TGME49_212750	32.8075
TGME49_298980	40.1109
TGME49_285870	23.2673
TGME49_285720	30.7614
TGME49_309110	42.8468
TGME49_309360	9.9254
TGME49_313430	39.2627
TGME49_313980	7.1345
TGME49_315410	32.3066
TGME49_216870	11.2764
TGME49_274010	48.885
TGME49_273330	33.3096
TGME49_271145	44.2774
TGME49_270520	53.3972
TGME49_268630	41.3492
TGME49_232120	48.8673
TGME49_232730	44.8231
TGME49_233340	46.5646
TGME49_273690	29.0466
TGME49_263190	32.7233
TGME49_272000	44.2582
TGME49_270630	27.1522
TGME49_270520	53.3972
TGME49_200310	59.5278
TGME49_500425	39.8242
TGME49_304650	37.1924
TGME49_205690	15.8527
TGME49_203730	84.3816
TGME49_201870	22.283
TGME49_319935	4.1489
TGME49_222050	25.0625
TGME49_328550	9.4295
TGME49_224510	22.1657
TGME49_234450	40.1653
TGME49_235380	64.338
TGME49_235600	27.4431
TGME49_215165	9.9684
TGME49_211430	7.7952
TGME49_297980	13.9203
TGME49_239690	74.8771
TGME49_500056	15.3262
TGME49_244580	8.2954
TGME49_265270	113.3678
TGME49_267020	38.8218
TGME49_290200	22.1848
TGME49_290570	32.1677
TGME49_291370	44.3434
TGME49_306260	49.1503
TGME49_265410	48.9776
TGME49_240660	28.2169
TGME49_243340	23.2886
TGME49_294040	53.4924
TGME49_300230	35.5396
TGME49_248490	40.8196
TGME49_248750	43.7917
TGME49_248940	32.8989
TGME49_251930	10.4401
TGME49_286450	71.2895
TGME49_310520	42.5062
TGME49_312130	6.9981
TGME49_316100	19.7811
TGME49_261510	38.526
TGME49_257800	22.4889
TGME49_323300	7.5389
TGME49_308050	40.9582
TGME49_218130	21.5453
TGME49_245510	47.6074
TGME49_251440	29.7436
TGME49_212850	35.7773
TGME49_252370	58.2558
TGME49_252490	25.6428
TGME49_254220	48.4615
TGME49_254440	41.6578
TGME49_308820	53.2096
TGME49_310140	40.2708
TGME49_311790	34.8274
TGME49_233260	34.4473
TGME49_314890	27.5192
TGME49_315810	60.1915
TGME49_315910	30.4135
TGME49_316620	62.1978
TGME49_260630	51.1738
TGME49_257430	18.6824
TGME49_200410	49.218
TGME49_233880	21.938
TGME49_233920	8.4865
TGME49_272760	49.6169
TGME49_270330	106.1319
TGME49_269130	38.3819
TGME49_209170	80.4547
TGME49_321590	22.4001
TGME49_209160	23.5215
TGME49_209440	18.8057
TGME49_227610	15.1455
TGME49_500305	107.1471
TGME49_226090	23.3669
TGME49_225120	87.1961
TGME49_224180	65.2186
TGME49_223840	62.7564
TGME49_235890	11.4399
TGME49_236158	29.5695
TGME49_214783	73.2483
TGME49_224270	62.1609
TGME49_281620	57.4921
TGME49_210730	33.6543
TGME49_240780	9.8318
TGME49_242340	25.1058
TGME49_267790	34.8534
TGME49_266435	17.1152
TGME49_237810	4.0025
TGME49_223040	52.5724
TGME49_292390	4.4658
TGME49_306010	30.4999
TGME49_241000	70.3508
TGME49_244600	45.2527
TGME49_293200	30.9455
TGME49_294670	59.6818
TGME49_250670	14.5773
TGME49_277740	74.2905
TGME49_259840	17.4067
TGME49_218220	27.3747
TGME49_249170	33.1449
TGME49_278660	35.1775
TGME49_213660	45.5632
TGME49_273030	80.4801
TGME49_270570	38.0944
TGME49_258560	22.4898
TGME49_257010	17.3029
TGME49_233090	5.7741
TGME49_233870	21.938
TGME49_270520	53.3972
TGME49_268590	60.21
TGME49_200440	34.231
TGME49_264000	38.1408
TGME49_263250	35.7228
TGME49_234590	4.3319
TGME49_236950	22.5544
TGME49_500199	8.1683
TGME49_205590	35.3102
TGME49_205398	61.099
TGME49_280690	31.0705
TGME49_281610	24.1729
TGME49_318180	4.4893
TGME49_297310	8.3224
TGME49_319695	39.9967
TGME49_301222	38.9327
TGME49_242850	39.1887
TGME49_267070	45.6549
TGME49_265870	52.5017
TGME49_264880	31.8634
TGME49_288530	25.8202
TGME49_500099	18.237
TGME49_289940	47.5066
TGME49_290240	53.8008
TGME49_305330	76.8052
TGME49_241180	62.1835
TGME49_242110	15.857
TGME49_243302	43.5334
TGME49_244160	28.7401
TGME49_293870	57.2797
TGME49_294380	33.189
TGME49_311110	25.0522
TGME49_311450	17.9588
TGME49_216080	51.9608
TGME49_259230	45.7517
TGME49_307770	21.9734
TGME49_219790	52.6302
TGME49_218210	24.5441
TGME49_248950	28.8847
TGME49_278060	16.9269
TGME49_220330	11.4187
TGME49_252065	3.3627
TGME49_252465	25.4724
TGME49_253400	54.9663
TGME49_253690	91.8732
TGME49_286610	42.3985
TGME49_254870	40.6748
TGME49_285750	39.8693
TGME49_284550	64.1072
TGME49_309020	19.662
TGME49_309835	33.593
TGME49_311500	44.1995
TGME49_316600	62.2412
TGME49_216560	54.7333
TGME49_269160	7.0334
TGME49_268680	38.421
TGME49_268210	12.2198
TGME49_268020	11.5351
TGME49_229930	32.3349
TGME49_230690	23.733
TGME49_231400	29.2461
TGME49_232130	61.5979
TGME49_232360	60.7148
TGME49_273960	39.6139
TGME49_263840	70.9068
TGME49_273110	11.3414
TGME49_208810	33.9628
TGME49_321410	50.9416
TGME49_205360	7.1326
TGME49_202790	17.1175
TGME49_228395	4.8602
TGME49_240910	26.1666
TGME49_500337	55.2786
TGME49_288630	55.2974
TGME49_266910	63.2295
TGME49_210310	49.331
TGME49_305860	43.7783
TGME49_200590	17.9265
TGME49_227660	31.4726
TGME49_226000	22.9339
TGME49_211850	57.1986
TGME49_223000	35.5114
TGME49_211060	58.28
TGME49_221415	3.0305
TGME49_221840	9.3799
TGME49_223080	101.7076
TGME49_290720	43.5652
TGME49_306480	5.597
TGME49_238000	40.0871
TGME49_238100	32.3106
TGME49_293620	6.7263
TGME49_300300	34.1772
TGME49_308040	40.9582
TGME49_245432	79.4814
TGME49_247770	50.6446
TGME49_278890	12.6047
TGME49_220212	28.9102
TGME49_286030	40.4435
TGME49_308990	43.2773
TGME49_310200	29.698
TGME49_315400	6.5905
TGME49_316700	28.0373
TGME49_262900	34.3565
TGME49_259530	14.4343
TGME49_258225	20.5557
TGME49_218590	64.0973
TGME49_252200	6.308
TGME49_278080	34.7186
TGME49_275750	30.9596
TGME49_254720	81.4329
TGME49_285960	24.0398
TGME49_309000	32.6585
TGME49_311080	31.3059
TGME49_312350	22.8403
TGME49_231960	116.4757
TGME49_260190	32.5436
TGME49_270200	60.951
TGME49_272720	24.9098
TGME49_269680	35.3435
TGME49_500437	3.4406
TGME49_269320	29.5104
TGME49_321620	55.9323
TGME49_208070	52.2671
TGME49_209515	3.3842
TGME49_209710	35.7303
TGME49_225108	27.5984
TGME49_224070	21.2608
TGME49_236840	33.9176
TGME49_202520	56.1116
TGME49_202110	30.8171
TGME49_203760	33.4093
TGME49_202650	25.2731
TGME49_282055	60.0895
TGME49_201710	19.0762
TGME49_215020	28.7937
TGME49_228440	49.2069
TGME49_226850	83.8629
TGME49_221460	19.6708
TGME49_222300	31.5982
TGME49_222310	36.2014
TGME49_297430	46.9041
TGME49_265220	24.067
TGME49_265140	21.9114
TGME49_292340	49.2486
TGME49_306334	10.3017
TGME49_244030	3.1298
TGME49_293740	73.8403
TGME49_219130	18.179
TGME49_217810	58.9826
TGME49_220145	32.7606
TGME49_283810	44.2536
TGME49_313700	46.4522
TGME49_315610	104.3459
TGME49_316250	64.2128
TGME49_217160	82.3564
TGME49_219630	39.9901
TGME49_246730	41.5248
TGME49_249490	37.8861
TGME49_254830	24.9129
TGME49_312570	71.2697
TGME49_313130	44.1884
TGME49_314480	21.9359
TGME49_262120	77.605
TGME49_261390	98.236
TGME49_270520	53.3972
TGME49_500119	20.2957
TGME49_231750	38.441
TGME49_272360	9.1861
TGME49_208560	77.7945
TGME49_500164	24.5162
TGME49_280440	26.866
TGME49_202870	30.4932
TGME49_281650	81.5184
TGME49_237500	61.9159
TGME49_214410	4.2754
TGME49_221670	55.7289
TGME49_320770	10.3742
TGME49_500136	24.944
TGME49_318140	24.5699
TGME49_211600	73.464
TGME49_211050	4.4074
TGME49_500156	124.2725
TGME49_297650	86.6607
TGME49_239640	3.6768
TGME49_240950	20.727
TGME49_279370	61.996
TGME49_288640	36.8454
TGME49_289110	38.1805
TGME49_266920	81.9362
TGME49_266860	11.4943
TGME49_290330	14.1119
TGME49_291670	27.6107
TGME49_292245	38.1208
TGME49_243655	19.4859
TGME49_295090	45.4201
TGME49_500323	51.9216
TGME49_218870	21.5454
TGME49_246010	15.5051
TGME49_246600	57.2216
TGME49_278300	7.3962
TGME49_213830	43.1471
TGME49_217460	32.2813
TGME49_249520	3.4899
TGME49_500331	43.336
TGME49_250360	70.7116
TGME49_275798	23.6921
TGME49_252350	27.8156
TGME49_254650	39.7548
TGME49_286590	3.9985
TGME49_254680	38.6602
TGME49_232690	46.4984
TGME49_313540	37.4421
TGME49_216640	20.3293
TGME49_260520	75.6756
TGME49_270680	24.8518
TGME49_257945	4.3282
TGME49_500330	26.6868
TGME49_268260	53.5225
TGME49_232040	27.5045
TGME49_270520	53.3972
TGME49_263540	32.9016
TGME49_228420	27.0749
TGME49_226350	32.2229
TGME49_225000	53.076
TGME49_234450	40.1653
TGME49_234640	45.9098
TGME49_236880	63.9032
TGME49_227970	43.3232
TGME49_227420	57.5875
TGME49_226470	45.718
TGME49_304710	34.4319
TGME49_205170	25.533
TGME49_203685	12.351
TGME49_202720	32.218
TGME49_202390	107.8312
TGME49_201260	106.963
TGME49_211030	51.0002
TGME49_326500	6.8738
TGME49_239650	33.5102
TGME49_240330	11.3054
TGME49_291980	52.8925
TGME49_292300	29.2865
TGME49_305140	26.6
TGME49_289970	20.479
TGME49_244130	36.9904
TGME49_294820	22.2955
TGME49_280730	41.9903
TGME49_205710	47.2258
TGME49_203790	52.0266
TGME49_281675	18.9942
TGME49_224575	33.528
TGME49_223530	36.3192
TGME49_235640	33.2195
TGME49_237140	18.2434
TGME49_214910	28.3836
TGME49_228000	32.5063
TGME49_226270	37.6411
TGME49_225800	103.04
TGME49_212260	66.811
TGME49_320070	44.9718
TGME49_222430	43.2835
TGME49_206910	5.7989
TGME49_301390	33.0733
TGME49_222710	58.877
TGME49_239480	22.6412
TGME49_266930	50.2731
TGME49_290840	34.9229
TGME49_306540	29.8176
TGME49_265020	27.727
TGME49_238230	33.9397
TGME49_240620	6.2318
TGME49_242720	34.4499
TGME49_294285	50.3965
TGME49_246540	35.0805
TGME49_248673	104.9734
TGME49_308840	70.3343
TGME49_309160	8.2309
TGME49_310515	42.7124
TGME49_310720	53.8068
TGME49_313290	64.326
TGME49_216590	57.2828
TGME49_262610	72.4649
TGME49_261660	17.3871
TGME49_300310	42.014
TGME49_500401	20.671
TGME49_252880	43.2192
TGME49_278920	32.027
TGME49_275680	54.7193
TGME49_213100	29.1969
TGME49_229390	46.7654
TGME49_316900	33.3782
TGME49_273050	35.8071
TGME49_270780	39.879
TGME49_258540	61.1562
TGME49_229790	27.7408
TGME49_230100	16.4275
