gene_id	fit_complete_medium_2025	fit_no_glutamine	fit_no_glucose	fit_glucose_dependence	fit_glucose_dependence_fdr
TGGT1_321610	-0.2587255731	-0.6536646673	-0.02154942316	0.6486512191	0.5715461059
TGGT1_359700	-0.1360477799	-0.6012378995	0.03288180207	0.649221231	0.5456002431
TGGT1_262040	1.065631435	-0.480489173	0.2160385935	0.6492646012	0.328480611
TGGT1_243740	-0.9724042799	-0.6349296951	0.07734752075	0.6499353717	0.7079390037
TGGT1_260010	-0.5177779789	-0.8467866883	-0.1240081724	0.6502669337	0.8271854119
TGGT1_249980	-0.2043153066	-0.572551237	0.1067755256	0.6509859102	0.4326307098
TGGT1_315240	0.7851444084	-0.2205108409	0.4585483987	0.6515613746	0.1941308768
TGGT1_255880	-0.3589723261	-3.433600352	-2.790624787	0.6520674884	0.8853277096
TGGT1_310270	1.041042337	-2.418453704	-1.833286696	0.6524031384	0.8878210861
TGGT1_311310	-0.1379168164	-3.145830783	-2.806899746	0.652506247	0.9643156167
TGGT1_311060	-0.2439748206	-1.228180002	-0.5009065255	0.6525378708	0.8608165248
TGGT1_234600	-1.21406648	-0.2558289848	0.452976345	0.6526111386	0.6564220462
TGGT1_248480	-3.098553171	-1.683514581	-0.8664598199	0.6532428853	0.9707117618
TGGT1_232210	-3.197030698	-2.675740295	-1.525973945	0.6546084689	0.944120859
TGGT1_462966	-1.342099595	-0.8838350868	-0.1022349927	0.654618368	0.8567265928
TGGT1_212760	-0.8036940994	-1.171499781	-0.4662515271	0.6547318247	0.799439742
TGGT1_256780	0.4554734323	-0.1111719581	0.5343161994	0.6559211528	0.2162397235
TGGT1_209960	-0.533505085	-0.2945386156	0.3683783137	0.656407762	0.3255402563
TGGT1_263300	-2.67956162	-3.985078771	-3.710834996	0.6569826278	0.9769880206
TGGT1_222188	-0.8048543979	-0.5415014549	0.2099830803	0.6581847387	0.5998943862
TGGT1_201110	-1.903881266	-1.063057027	-0.2604732559	0.6584332013	0.6843180851
TGGT1_243560	1.166687391	-0.5252018512	0.1240025709	0.6594414663	0.1286815985
TGGT1_262460	-0.3356922735	-0.3303230277	0.284662797	0.6596669496	0.7859306197
TGGT1_277790	-1.39260814	-0.707130188	0.1082984653	0.6603250465	0.836002508
TGGT1_207910	0.6787182784	-2.729075575	-1.789953609	0.6605825037	0.8608165248
TGGT1_307800	0.6796790511	0.08615729931	0.7632667651	0.6618753625	0.3015018435
TGGT1_252380	0.1089033673	-0.5935291775	0.07619933116	0.6633292954	0.328480611
TGGT1_203990	0.4419331821	-0.3865956614	0.290092843	0.6645562127	0.2744752606
TGGT1_265010	0.1409815649	-0.5038444647	0.2433940588	0.6654186754	0.8437497539
TGGT1_228300	-0.5001261363	-0.1857304934	0.4853996779	0.6665344822	0.5524209097
TGGT1_265510	-0.9863585259	-1.444879784	-0.4240817324	0.6665700036	0.802115228
TGGT1_294440	-1.390771334	-0.770549664	0.25650964	0.6676473212	0.6823928456
TGGT1_289290	-0.006418968506	-1.122490712	-0.4732399737	0.6677123048	0.7706283066
TGGT1_255180	-1.054901614	-0.1479454786	0.5140145745	0.6681018441	0.7706283066
TGGT1_233890	-2.116283518	-2.112302298	-2.07081829	0.6686451472	0.9605307092
TGGT1_260220	1.156878768	-1.165684766	-0.4857571093	0.6692542991	0.2819389974
TGGT1_284620	0.8870313122	-0.08637861837	0.5861309514	0.6696773746	0.3678444748
TGGT1_217560	-1.775793106	-2.323100421	-1.171084866	0.6698215072	0.9349553435
TGGT1_285250	-3.918783716	-2.911153107	-2.45371274	0.6699576321	0.9700739233
TGGT1_408850	-0.3077374703	-0.5602652426	0.0616938766	0.6702204863	0.557817776
TGGT1_266300	-2.760884001	-0.8036701872	-0.01086697478	0.6705046572	0.6489190737
TGGT1_291820	-1.296180262	-0.4727063783	0.2252109817	0.6705769349	0.6402768106
TGGT1_222060	-0.9107336273	-0.4152615213	0.2928291786	0.6708870256	0.7723580521
TGGT1_295015	1.167393622	-0.1010323341	0.5650970249	0.6720530082	0.1286815985
TGGT1_310000	0.3059514082	-0.8769879061	-0.1901043512	0.6726488076	0.4046198332
TGGT1_270740	-2.652330445	-4.191079798	-3.931354695	0.6726490125	0.9772400151
TGGT1_286782	-1.807371979	-0.3821201666	0.4232176803	0.6731758171	0.7539417199
TGGT1_226940	-2.967055177	-2.259885386	-1.527578678	0.6747876019	0.9643156167
TGGT1_202630	-0.03252223187	-1.987781849	-1.282072697	0.6758995775	0.9556629846
TGGT1_292170	-3.12020535	-3.143724183	-2.561779812	0.6761300815	0.9426010943
TGGT1_263642	-0.9492315887	-1.164868714	-0.5097601222	0.6764369855	0.9091701754
TGGT1_232955	-0.1887684263	-0.1544451317	0.4998660209	0.6772690727	0.3891083906
TGGT1_202410	-1.148108834	0.002096134963	0.6729131874	0.6772787523	0.6864864365
TGGT1_300340	-1.825817908	-2.004001053	-1.409819661	0.6781164721	0.9591122917
TGGT1_261410	-2.086033662	-1.873789727	-1.204285741	0.6781291417	0.8389035219
TGGT1_281570	0.8571036413	-0.1893973925	0.5138060359	0.6783627085	0.2449686673
TGGT1_269980	-3.609582694	-3.828846565	-3.497782066	0.6787615732	0.9742882553
TGGT1_286620	-3.001919762	-3.903558976	-3.330837464	0.6789496419	0.9556629846
TGGT1_313520	-2.094804918	-3.815311771	-2.876775029	0.6793772777	0.9779081463
TGGT1_283720	-3.132627366	-4.212152809	-3.940724619	0.6807942302	0.9772400151
TGGT1_235360	-0.04428440614	-1.620180665	-0.7769523719	0.6809540224	0.9273830899
TGGT1_235710	-2.760653331	-1.860317562	-1.192792907	0.6817117333	0.9643156167
TGGT1_219790B	-2.816975689	-3.557078407	-3.2053212	0.6817787193	0.9778015928
TGGT1_276880	-0.03679925793	-0.2179980728	0.4632303666	0.6819757784	0.2710395579
TGGT1_316240	-0.07745878882	-2.164724637	-1.431889837	0.6835938177	0.8608165248
TGGT1_292960	1.36262104	-0.1735116008	0.5145252952	0.6840445021	0.09061294357
TGGT1_281575	0.5336490935	-0.6491940529	0.06511676864	0.6850933837	0.523553443
TGGT1_225250	-2.95214518	-5.238337829	-5.06126277	0.6852770628	0.9743728296
TGGT1_316890	0.2408578857	-0.2192042698	0.4883502879	0.6853769041	0.3855102407
TGGT1_277880	-0.2187146994	-1.347421673	-0.6532415066	0.6859602296	0.8608165248
TGGT1_357770	0.588480588	-0.5249031251	0.1680950422	0.6873309865	0.5366656622
TGGT1_259990	-0.8793585305	-3.618320743	-2.737555855	0.6874589734	0.9752846032
TGGT1_224650	1.485726549	-3.323383043	-2.861372525	0.6898811891	0.9643156167
TGGT1_262560	-2.574997421	-4.037053798	-3.37019663	0.6918926386	0.9700739233
TGGT1_239087	-1.461140986	-2.768859946	-2.370849182	0.6927462768	0.9676881486
TGGT1_220560	0.4046270981	-0.2610168316	0.4418645454	0.693204068	0.5867733513
TGGT1_209970	-2.344972926	-1.027730174	-0.4624005339	0.6932484891	0.8913511685
TGGT1_313820	-0.8605869276	-0.5186023265	0.279886358	0.6937388605	0.8377444219
TGGT1_229030	-1.901786306	-1.880259155	-1.603140728	0.69405591	0.9752846032
TGGT1_215080	0.6184414011	-0.7353484829	0.03315183047	0.6943758493	0.7746177807
TGGT1_270580	0.2890236983	-1.738072954	-0.5538799661	0.6956016532	0.9142509141
TGGT1_269210	-2.459920312	-1.713731116	-0.7374928547	0.6959736311	0.8929625475
TGGT1_243310	-2.645588201	-1.615593063	-0.8043726544	0.6962719017	0.8608165248
TGGT1_227930	0.2499191181	-0.8023304593	-0.09886851353	0.6963855982	0.6465637869
TGGT1_212250	0.07075387284	1.26727799	1.934663898	0.6964715494	0.288842414
TGGT1_211480	-2.967348965	-3.914704048	-3.433144328	0.696781844	0.9769880206
TGGT1_211370	-0.274820346	-0.5396071022	0.1552384678	0.6979442883	0.5286709726
TGGT1_264178B	-1.141863426	-0.1958451807	0.5684602609	0.6985512746	0.5331960659
TGGT1_271370	-3.458371231	-4.190517174	-3.805313099	0.6996981513	0.9751470249
TGGT1_314358	-1.860693351	-1.075939355	-0.3664080875	0.7000056593	0.8586418571
TGGT1_288455	0.9269901842	-0.1597524351	0.5732969263	0.7006929919	0.1512875909
TGGT1_320650	-1.343355496	-0.9923152055	-0.2446550017	0.7017664607	0.8091459355
TGGT1_232610	0.3640522995	-2.993773674	-2.106374864	0.7026332938	0.9520740664
TGGT1_271460	0.1746371125	-0.4048039914	0.3227291179	0.703119852	0.3266185645
TGGT1_310280	-0.1248489411	-2.27893571	-1.182554253	0.7032389288	0.9553938756
TGGT1_293280	0.4122592413	0.181696206	0.92461945	0.7039371232	0.3266185645
TGGT1_253140	-2.996231869	-2.251237071	-1.627304634	0.7041443684	0.9514215721
TGGT1_246970	-1.974279905	-3.292209879	-2.605375791	0.706740764	0.9700310419
TGGT1_318470	-1.922166512	-3.409780122	-2.266784318	0.7069781431	0.9591122917
TGGT1_214870	-0.564558812	-1.373112776	-0.6039570467	0.7077959569	0.7799821574
TGGT1_204480	-1.53636363	-0.412875074	0.3085177349	0.708057843	0.8882740277
TGGT1_233430	-0.8283554419	-0.2924813694	0.4270798252	0.7090720606	0.7986783219
TGGT1_319730	0.256403235	-0.7470814359	0.02210653846	0.7094028411	0.4745697422
TGGT1_218790	-2.435126063	-4.525818327	-4.271960904	0.7094130063	0.9769880206
TGGT1_264030	0.6554894698	-0.2475035045	0.474338683	0.7113668352	0.1710098957
TGGT1_267030	-2.328323496	-1.70124273	-0.3919537963	0.7116420681	0.9772400151
TGGT1_319850	-3.299307362	-4.053895741	-3.760663322	0.7117989428	0.9734108281
TGGT1_240430	-3.664945769	-1.878899454	-1.404114287	0.7120491352	0.9700310419
TGGT1_250060	-1.822230387	-1.189344789	-0.4397800823	0.7146104474	0.944120859
TGGT1_228340	-1.191201345	-1.420410395	-0.8454442674	0.7150902695	0.8083608556
TGGT1_247485	0.1668306475	-0.574003748	0.1478414499	0.7153329661	0.7522601457
TGGT1_212770	0.4014402371	-1.578887796	-1.030814792	0.7166898445	0.7721403934
TGGT1_257430	-2.0421288	-0.6804786388	0.07060546622	0.7192294117	0.7706283066
TGGT1_281640	-0.6909402198	-1.227663328	-0.4757129242	0.7199602507	0.8739545371
TGGT1_239330	-0.4318993801	-2.62844579	-2.679307144	0.7204396856	0.980594258
TGGT1_315810	-2.662618658	-2.963847791	-2.340762413	0.7218655046	0.9772400151
TGGT1_250830	-3.601514171	-2.578351262	-2.299562891	0.7233747703	0.9793376257
TGGT1_229280	-0.6775435188	-1.228115054	-0.3327091393	0.7235728384	0.516202042
TGGT1_203280	-4.229977925	-3.435108605	-2.833271154	0.7245095139	0.9894996004
TGGT1_288210	-2.092339761	-1.015211637	-0.223290669	0.7273314061	0.9142509141
TGGT1_287160	-0.7911201637	-0.8090010806	-0.08593689381	0.7277504101	0.8608165248
TGGT1_259190	-1.322123394	-2.711274226	-2.292308337	0.7285547277	0.9772400151
TGGT1_266120	0.5820915589	-0.3508497096	0.4554567859	0.7303824775	0.5738921277
TGGT1_259690	-0.2977591364	-4.007472869	-3.761997599	0.7306809538	0.9769880206
TGGT1_286810	0.04969121346	-0.4063530216	0.3456130575	0.732064765	0.465094798
TGGT1_222250	-1.731080455	-1.231117612	-0.3119628765	0.7329196671	0.8608165248
TGGT1_309000	-3.428169798	-3.793583994	-3.097963529	0.7332449625	0.9743539516
TGGT1_271420	-4.480136462	-3.079758947	-2.599157703	0.7340798729	0.969640755
TGGT1_321510	0.458886134	-0.2699877378	0.4920605982	0.7350870298	0.2056511743
TGGT1_255650	1.879758596	-3.506669276	-1.812949628	0.735452345	0.9142509141
TGGT1_297940	1.230195096	0.0001796101187	0.7271246725	0.7369546837	0.1057699111
TGGT1_234510	1.148429818	-0.9154484317	-0.1948021813	0.7374888921	0.2875012981
TGGT1_248720	0.1416969587	-0.3195283558	0.4493993582	0.7392996939	0.3201543283
TGGT1_249480	-2.97589652	-2.337370034	-1.70673724	0.739313063	0.9751470249
TGGT1_261500	-1.002346777	-1.515008091	-0.7462319404	0.7414856538	0.6457583557
TGGT1_219430	-0.8641292895	-3.066649042	-2.620761613	0.7420585027	0.9700739233
TGGT1_226780	-0.2227784228	-0.4333183279	0.3118939009	0.7427104152	0.2449177325
TGGT1_261000	-0.1172626393	-0.6183388461	0.135441068	0.7436132583	0.4046198332
TGGT1_244430	-2.411632149	-2.088991231	-1.045024832	0.7438390279	0.9280142336
TGGT1_297320	-1.934011475	-3.825524123	-3.73739791	0.7438827699	0.9851433533
TGGT1_290260	0.5316142325	0.4868162168	1.277084951	0.7445224123	0.1851702188
TGGT1_292035	-1.010624111	-2.780036947	-2.321850624	0.7448837044	0.9605307092
TGGT1_261540	-1.031657982	-0.9232158297	-0.3086962686	0.7463314984	0.9142509141
TGGT1_273280	0.2311277169	-0.6711620012	0.1685497232	0.7465802737	0.3776217358
TGGT1_272285	-0.139922572	-0.6636601331	0.1865752645	0.7474656802	0.7363637531
TGGT1_262140	-1.061286529	-1.796388152	-0.8323463059	0.7492374209	0.7785706902
TGGT1_204160	-2.325079706	-4.08719905	-3.855674828	0.7497979046	0.9751470249
TGGT1_260440	0.054195475	0.06498945356	1.011323016	0.7507106058	0.5721597792
TGGT1_320015	0.9193089127	-0.3562353398	0.4001506228	0.7526421383	0.1750183055
TGGT1_219710	-0.2642793283	-1.914705123	-1.11795418	0.7546775701	0.7428125605
TGGT1_229250A	-4.37934148	-2.135248089	-1.637225508	0.7585013317	0.9602173941
TGGT1_305260	0.2981301577	-0.4016262314	0.3493019541	0.7587811909	0.3314224731
TGGT1_264440	-3.37222707	-2.636910848	-1.93352477	0.7601259566	0.9700739233
TGGT1_240520	-0.9440122872	-1.731301098	-0.9629048587	0.7605412945	0.7108737896
TGGT1_221200B	0.7738272679	-0.1592407532	0.5485675187	0.7612667109	0.3916212525
TGGT1_242760	-1.844707373	-1.453658839	-0.4241105949	0.7619314248	0.5998943862
TGGT1_260160	1.122757906	-0.1241764995	0.645380306	0.7629842414	0.1880044955
TGGT1_226890	-2.848534693	-2.698475407	-2.18034218	0.7661496566	0.9742882553
TGGT1_205580	-0.960243055	-3.613331752	-3.320103222	0.7664028892	0.9762481403
TGGT1_297080	-0.008295211649	-0.2745180147	0.5361702829	0.7668636904	0.2559897347
TGGT1_280700	-0.5596297007	-1.546006893	-0.7273707688	0.766944037	0.7396658811
TGGT1_311280	-1.193951823	-1.268538595	-0.3303000867	0.7694769102	0.5456002431
TGGT1_278890	-1.584361827	-1.048503458	-0.009810707859	0.7709344218	0.8277676586
TGGT1_231940	-0.670588762	-1.302289472	-0.5497766491	0.7712144693	0.3781064932
TGGT1_247950	-1.488240882	-0.4048326183	0.4033597624	0.7717497441	0.4771070477
TGGT1_313390	-1.889120033	-2.064450905	-0.8299172572	0.7719323476	0.9294128032
TGGT1_298050	-0.9469661846	-2.350584247	-1.470991284	0.7728581429	0.699669594
TGGT1_240050	-0.3545553023	-0.1963205843	0.5828328919	0.7733930977	0.3304135804
TGGT1_265500	-0.4812988668	-1.863496841	-0.9856812671	0.7759212579	0.9591122917
TGGT1_222130	-2.770585293	-3.893153066	-3.401080437	0.7760195277	0.9556629846
TGGT1_254710	0.2895430217	-0.504132441	0.2418604935	0.7763403907	0.2559897347
TGGT1_216130	0.7916196847	-0.6823659955	0.122289657	0.7764283041	0.2613833853
TGGT1_280760	-3.23786478	-5.001115749	-4.751156812	0.7765157521	0.9700739233
TGGT1_226250	-3.638838873	-4.417283758	-4.07556616	0.7776188783	0.9622043687
TGGT1_223020	-2.940141385	-3.228505145	-2.768440161	0.7776728461	0.9643156167
TGGT1_254630	-2.25915142	-0.9152519487	-0.1120694311	0.7778431447	0.8570113183
TGGT1_312240	-1.193048932	-1.780704722	-0.8094900717	0.7779603449	0.9142509141
TGGT1_210840	-1.390569792	-1.584175825	-1.260900499	0.7791797316	0.9707117618
TGGT1_273300	0.1425394127	-0.3397413311	0.4262780319	0.7795421113	0.5998943862
TGGT1_242860	-0.6799798076	-0.5430686502	0.2327197763	0.7801238339	0.8389035219
TGGT1_253970	-0.7433815498	0.1048976077	0.8634412323	0.7807535193	0.8232879109
TGGT1_223810	-0.1431446269	-0.4504463011	0.4054136948	0.7808636147	0.5802519652
TGGT1_362210	-1.196704314	-0.5162033549	0.239515766	0.7811505553	0.7408515536
TGGT1_259200A	0.4064705336	-3.507093385	-2.264729527	0.7815430309	0.8951698769
TGGT1_273705	0.8198267656	-0.158222997	0.6309314956	0.7825954976	0.3239666275
TGGT1_214960	-0.5862060545	-0.5685811994	0.210913022	0.7828609561	0.6665692502
TGGT1_278518	0.8074190381	-0.8525943872	-0.03393305299	0.7831114002	0.551073508
TGGT1_278260	1.714102731	-0.4384319351	0.3657022331	0.7840239552	0.402458904
TGGT1_225890	-3.144028032	-2.345570938	-1.164285912	0.7845249718	0.9559690177
TGGT1_204150	0.4569235833	0.1534912311	0.9422255353	0.784627588	0.1025641023
TGGT1_244190	-0.5188198597	-0.5611421989	0.1690269744	0.7849930046	0.8676801905
TGGT1_252290	-2.884141708	-3.823449213	-3.530856093	0.7865939632	0.969640755
TGGT1_295040	-3.39132611	-4.16010943	-3.291198543	0.7911417231	0.9751470249
TGGT1_293680	-0.4372505139	-5.100717307	-4.621238686	0.792182463	0.9426010943
TGGT1_269075	-1.524471657	-0.6999824693	0.1629425015	0.7922565521	0.6665692502
TGGT1_289090	0.7171763871	-0.1283231668	0.6601402324	0.7929020757	0.08845127048
TGGT1_286560	-2.242124924	-2.416319304	-1.531092689	0.7944356391	0.9477884103
TGGT1_285850	0.1516030574	-0.4393755782	0.3506599166	0.7954655688	0.08902445826
TGGT1_218740	0.3949491076	-0.3818929159	0.5462719385	0.7959819041	0.2697517767
TGGT1_244120	0.5331650037	-0.06067818581	0.779869253	0.7963349311	0.1995765262
TGGT1_229690	-3.235277932	-4.403953815	-3.883911642	0.7964234392	0.9707117618
TGGT1_267360	0.2504010708	0.3927361755	1.184260262	0.7974780933	0.4472713859
TGGT1_311480	-0.485889729	-1.902363536	-0.9818658088	0.8002677618	0.5456002431
TGGT1_203120	1.230116154	-3.331464157	-2.799020281	0.8005248276	0.9605307092
TGGT1_248250	-1.717144064	-0.6148877024	0.2599953382	0.8030473085	0.7652581284
TGGT1_292300	-1.223445001	-0.8248278976	0.04652576049	0.8030561321	0.465094798
TGGT1_250730	-1.37489291	-2.326724472	-1.417897579	0.8052941878	0.9584598599
TGGT1_244280	0.9725570662	-0.6231818762	0.2548718161	0.8055730281	0.1102524065
TGGT1_211070	-0.257486198	-1.323861593	0.3711939659	0.805761946	0.9140639236
TGGT1_232450	-0.001100038491	-0.8861639223	-0.08431346964	0.8071273634	0.5953623843
TGGT1_225840	0.2881089137	-1.06610426	-0.2777782732	0.8072281253	0.6409135964
TGGT1_263810	0.5281163337	-0.3881507545	0.4105890977	0.8087633742	0.3575426848
TGGT1_269442	0.4657074524	-0.3747066964	0.454111672	0.8089793429	0.05748729777
TGGT1_235550	1.118002645	-0.6545374013	0.1712824599	0.8090560105	0.1995765262
TGGT1_244380	-3.78666223	-2.728011852	-2.378140742	0.8095409829	0.9734108281
TGGT1_270250	-3.406993069	-3.926693549	-3.68284476	0.8096336178	0.9707117618
TGGT1_227890	-2.83703107	-3.702987224	-3.273312117	0.8106799066	0.9591122917
TGGT1_221250	-2.426337964	-3.742231735	-3.081880835	0.8118702929	0.9349553435
TGGT1_409260	-1.310076122	-1.089983186	-0.2064006333	0.8127647784	0.7608273916
TGGT1_254510	-0.3566854145	0.1788852554	0.9877130142	0.8132471476	0.2267191674
TGGT1_214090	0.6599179469	-0.6512858402	0.1400347525	0.8150675228	0.2559897347
TGGT1_243930	-0.2074753789	-2.420439969	-1.590927408	0.8161773631	0.5912750238
TGGT1_246550	-1.161602543	-0.9974094633	-0.1247473733	0.8169509882	0.4046198332
TGGT1_261060	-1.45266474	-3.751791588	-2.327172941	0.8184059959	0.9298765407
TGGT1_244460	0.1978089602	-0.1999706735	0.6711116376	0.8186316905	0.3675835491
TGGT1_234190	-3.1500942	-3.616725144	-3.262710032	0.8192901141	0.9643156167
TGGT1_304700	-1.128748978	-1.147414578	-0.3030095754	0.8204174896	0.8150879388
TGGT1_252270	-2.929962873	-3.479129861	-2.50130306	0.8209392728	0.9174134037
TGGT1_263170	-1.12833907	-1.163760924	-0.2693633144	0.8231501381	0.8913511685
TGGT1_267750	1.0741627	-0.8384626037	-0.001909135577	0.8235300998	0.5684945343
TGGT1_245746A	0.3671621524	-0.5073095455	0.3894558223	0.8279555365	0.4196039093
TGGT1_258760	0.4406497104	-0.6181627277	0.4824847321	0.8280522882	0.7093297294
TGGT1_275740	-3.636023504	-3.793512333	-3.352203875	0.8284818231	0.9752298402
TGGT1_318510	-2.868250258	-4.52466614	-4.244432573	0.8291397881	0.9746254055
TGGT1_237150	-3.195844748	-4.210432846	-4.060174593	0.8293077613	0.9752298402
TGGT1_233850	0.2211149806	0.05722418261	0.9033168334	0.8328657175	0.07609435318
TGGT1_316635	-2.270758731	-1.99436951	-1.099277034	0.8330915286	0.9426010943
TGGT1_236800	0.5585788762	-1.512235439	-0.7016963791	0.8373668369	0.9062031777
TGGT1_201230	-1.222844015	-0.5154295622	0.3162285194	0.8389546931	0.8327803925
TGGT1_321290	-1.539654407	-3.10997805	-2.340800177	0.8390641725	0.9631835294
TGGT1_408980	-0.6259838432	-0.5198058581	0.2855028503	0.8401943613	0.6931314813
TGGT1_227940	1.162417897	-0.4884789466	0.3556628704	0.8408950534	0.07486002945
TGGT1_282190	0.1004109861	-1.671859608	-0.5959824739	0.8415750093	0.6665692502
TGGT1_284040	-3.237584901	-2.447958658	-1.478357477	0.8416250529	0.9591122917
TGGT1_227990	-1.46875961	-1.715796686	-0.7972530242	0.8426310765	0.9110407599
TGGT1_410660	0.3656446316	-0.4124979613	0.494601698	0.8450376815	0.393720162
TGGT1_298990	0.1516237714	-2.907609235	-2.085754085	0.847870735	0.9142509141
TGGT1_253380	-1.630297962	-2.875384311	-1.603290056	0.8497610237	0.8389035219
TGGT1_260200	0.9171288416	-2.217571148	-0.9195121483	0.8499805712	0.9000513561
TGGT1_248450	-0.07492388208	-1.91229481	-0.8825066592	0.8513705692	0.5802643332
TGGT1_293600	-2.435222818	-3.474202924	-2.233871933	0.8517110521	0.9264551665
TGGT1_213620	0.04234793941	-0.4990302298	0.3591761429	0.8523944527	0.06458809483
TGGT1_228200	0.140566534	-3.810422058	-3.285352834	0.8524831357	0.9591122917
TGGT1_215750	-2.28019623	-3.084123196	-2.625028711	0.8530529899	0.9591122917
TGGT1_222860	-0.3872444345	-2.496952581	-1.932095051	0.8556268936	0.9520740664
TGGT1_281580	-1.401743757	-0.5343514771	0.4873293728	0.8589908782	0.6292079
TGGT1_409540	-1.732944778	-1.369442318	-0.3476702736	0.8590109122	0.6665692502
TGGT1_309265	-1.831755516	-1.031427856	0.3646637009	0.8590146793	0.9142509141
TGGT1_306630	-1.720854326	-1.90916346	-0.883686296	0.8591827547	0.8913511685
TGGT1_247330	-2.454809925	-3.401554323	-2.929395116	0.8607422182	0.9585241564
TGGT1_204395	-0.7620023806	-0.8802597658	0.02192817794	0.8646046983	0.5676393263
TGGT1_221980	-0.6277476143	-1.144740823	-0.2959538147	0.8646469441	0.5955864252
TGGT1_246060	0.3662983575	-2.214883803	-1.630920242	0.8648545717	0.9591122917
TGGT1_220340	1.253132761	-0.7103155546	0.1547908402	0.8657528715	0.4945407711
TGGT1_243298	-0.7902479708	-0.6403864717	0.2140207258	0.8663023405	0.5148845739
TGGT1_245470	-0.1961382397	-2.210854319	-1.364840116	0.8663181004	0.4687930818
TGGT1_278960	-2.475237122	-0.864730778	0.2969396355	0.8668283593	0.6843180851
TGGT1_248560	0.1099575517	-0.793566705	0.08343841712	0.8668660116	0.3266185645
TGGT1_211720	1.037676791	-0.5709586974	0.268130599	0.8669747573	0.3678444748
TGGT1_274010	-1.263221845	-1.718703821	-0.4594403786	0.8670245767	0.7566086043
TGGT1_280770	-3.30418701	-3.000060136	-2.593076858	0.8675992752	0.9700310419
TGGT1_283590B	-0.8391140056	-2.263789875	-1.282336753	0.8678237369	0.9110407599
TGGT1_219760	-2.203890256	-1.205916973	-0.2504960341	0.868075582	0.9142509141
TGGT1_315150	1.105029108	0.2007598337	1.054883848	0.8700946706	0.08018481177
TGGT1_321520	-1.145102399	-1.964165152	-1.079964463	0.8711460379	0.8276620594
TGGT1_295105	-1.880071221	-1.075925842	-0.1492792438	0.872220842	0.8676801905
TGGT1_259070	-0.0878858671	-0.3000579205	0.5685954157	0.8724704011	0.5461816665
TGGT1_206600	-1.817217248	-5.202865388	-4.930535396	0.8726434268	0.9700739233
TGGT1_255970	-0.08184617957	-0.6997872785	0.1698015221	0.8728036601	0.3314224731
TGGT1_319570	-1.431998156	-1.659223959	-0.8053865996	0.8743004377	0.7869165173
TGGT1_270010	0.01217432999	-0.1776569477	0.654246803	0.8747114667	0.07266058623
TGGT1_277840	-0.5534663049	-1.412008114	-0.5391159492	0.8749995621	0.6321940123
TGGT1_462961	-0.6825624097	-0.9320100824	-0.02264643965	0.8753128435	0.5998943862
TGGT1_240730	-0.4841777578	-1.087809571	-0.2337941148	0.8763516092	0.6536537977
TGGT1_210260	1.103679197	-0.4938107066	0.3885336029	0.8767104131	0.1902026988
TGGT1_308920	0.03402195412	-3.367433212	-2.879495224	0.8767269111	0.9772400151
TGGT1_289640	-0.7673296044	-2.439302842	-1.958558039	0.8769221676	0.9142509141
TGGT1_290605	-3.355223028	-3.766551697	-3.40183321	0.8775218098	0.9635947382
TGGT1_255720	-2.029767219	-2.827736895	-2.042487761	0.8775408736	0.932942265
TGGT1_215090	-2.284944805	-1.279126026	-0.3758191427	0.8784539308	0.8277676586
TGGT1_244210	-0.5549931033	-3.118017087	-2.588744499	0.879016779	0.9591122917
TGGT1_263050	-1.131522318	-0.9016774643	0.1372537853	0.8794399221	0.7990498408
TGGT1_252210	-3.400680211	-4.352611659	-4.027877435	0.8804573759	0.9602173941
TGGT1_218500	-0.3646448986	-0.4358729841	0.3932507235	0.8814401829	0.5558080927
TGGT1_218780	0.5711404546	-0.3496688033	0.5914690472	0.8828512269	0.4200165582
TGGT1_238250	-2.007318498	-3.353146538	-3.095172511	0.8833006795	0.9602173941
TGGT1_208820	4.008389395	-2.988847079	-2.597608808	0.8837928326	0.9591122917
TGGT1_278630	-3.143863817	-2.132436348	-0.9272259651	0.8853648968	0.9591122917
TGGT1_242340	-4.052355834	-2.661162431	-1.896802391	0.885503728	0.9591122917
TGGT1_292080	1.308474338	-1.990007579	-1.324303778	0.8855818734	0.9280142336
TGGT1_293580	0.6939397319	-2.038625008	-0.7856738206	0.8856872347	0.8913511685
TGGT1_253910	0.5458477456	-0.813768388	0.1219260982	0.8862531371	0.4553924614
TGGT1_205750	-0.1271193946	-1.501500124	-0.5606267359	0.8872399734	0.5738921277
TGGT1_262825	-1.976384008	-1.300404729	-0.3340412856	0.8886227853	0.8608165248
TGGT1_270330	-3.079832534	-3.716862466	-2.725565287	0.8891056126	0.9142509141
TGGT1_314680	-3.03361432	-4.03871412	-3.771893847	0.8927057346	0.9734108281
TGGT1_304680	-1.461419097	-1.53487751	-0.4921439111	0.8930454769	0.6775656375
TGGT1_215710	-3.49797275	-3.286283888	-2.500362367	0.8955363604	0.9142509141
TGGT1_205380	-1.290201466	-1.897407633	-0.9417243627	0.8972509238	0.7012463868
TGGT1_203020	-1.011703492	-3.928585614	-3.41255214	0.8979485163	0.9455356329
TGGT1_265310	0.3052996761	-1.290329663	-0.3745708301	0.9005675551	0.4015866305
TGGT1_252880B	0.468996477	-2.09283998	-1.294151183	0.9012085029	0.8719745872
TGGT1_220570	0.09694800478	-0.871294729	0.01665646537	0.9013980746	0.3356503132
