gene_id,proposed,cluster,cluster_training_support,cluster_training_probability,evidence_status,nested_cv_precision,nested_cv_recall,nested_cv_f1
TGME49_319360,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_224770,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_304480,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_267160,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_320240,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_246110,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_321490,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_202210,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_278380,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_275380,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_281970,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_309300,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_271285,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
TGME49_278330,PM - peripheral 1,25,14,1.0,inferred_from_held_out_structure,0.5866666666666667,0.22222222222222224,0.3199267399267399
