target,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,seed,n_genes,n_features,n_clusters,noise_frac,mean_f1,best_f1,best_label,n_labels_scored,n_labels_recovered
stage_enriched_derived,expression_raw+published_screens+interactions,median,rank,50,0.25,60,42,3000,34,5,0.154,0.5665144613652888,0.671462829736211,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,60,42,3000,39,3,0.218,0.5659902851781812,0.6666666666666667,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features,median,rank,15,0.0,25,42,3000,21,16,0.10266666666666667,0.5623418683849921,0.6847237269772481,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features,median,rank,15,0.0,25,42,3000,21,16,0.10266666666666667,0.5623418683849921,0.6847237269772481,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features,median,rank,15,0.0,60,42,3000,21,4,0.01,0.5608941651384579,0.6673706441393875,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features,median,rank,15,0.0,60,42,3000,21,4,0.01,0.5608941651384579,0.6673706441393875,oocyst,3,1
stage_enriched_derived,fitness_screens+published_screens+interactions,median,rank,50,0.25,60,42,3000,24,4,0.33266666666666667,0.5606200470684309,0.6630434782608696,oocyst,3,1
stage_enriched_derived,expression_raw,median,rank,15,0.25,60,42,3000,18,2,0.07466666666666667,0.5598732991648673,0.6637362637362638,oocyst,3,1
stage_enriched_derived,expression_raw,median,rank,15,0.25,60,42,3000,18,2,0.07466666666666667,0.5598732991648673,0.6637362637362638,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens+interactions,median,rank,15,0.25,60,42,3000,30,6,0.15066666666666667,0.5582748857078443,0.6642246642246642,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features,median,rank,15,0.25,60,42,3000,21,2,0.0,0.5569697118140023,0.6638655462184874,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features,median,rank,15,0.25,60,42,3000,21,2,0.0,0.5569697118140023,0.6638655462184874,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features,median,rank,15,0.25,25,42,3000,21,2,0.0,0.5569697118140023,0.6638655462184874,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features,median,rank,15,0.25,25,42,3000,21,2,0.0,0.5569697118140023,0.6638655462184874,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features,median,rank,50,0.0,25,42,3000,21,2,0.0,0.5565596630746779,0.6631689401888773,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features,median,rank,50,0.0,60,42,3000,21,2,0.0,0.5565596630746779,0.6631689401888773,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features,median,rank,50,0.25,25,42,3000,21,2,0.0,0.5565596630746779,0.6631689401888773,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features,median,rank,50,0.25,60,42,3000,21,2,0.0,0.5565596630746779,0.6631689401888773,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features,median,rank,50,0.25,25,42,3000,21,2,0.0,0.5565596630746779,0.6631689401888773,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features,median,rank,50,0.0,60,42,3000,21,2,0.0,0.5565596630746779,0.6631689401888773,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features,median,rank,50,0.0,25,42,3000,21,2,0.0,0.5565596630746779,0.6631689401888773,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features,median,rank,50,0.25,60,42,3000,21,2,0.0,0.5565596630746779,0.6631689401888773,oocyst,3,1
stage_enriched_derived,expression_raw,median,rank,50,0.25,60,42,3000,18,2,0.07733333333333334,0.5559398599955001,0.6598173515981736,oocyst,3,1
stage_enriched_derived,expression_raw,median,rank,50,0.25,60,42,3000,18,2,0.07733333333333334,0.5559398599955001,0.6598173515981736,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens+interactions,median,rank,50,0.25,60,42,3000,30,6,0.178,0.5556253760936332,0.657601977750309,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,60,42,3000,39,3,0.029666666666666668,0.551392012962257,0.6533776301218163,oocyst,3,1
stage_enriched_derived,expression_raw+published_screens+interactions,median,rank,15,0.25,60,42,3000,34,5,0.106,0.5512731010512286,0.655011655011655,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens+interactions,median,rank,15,0.25,25,42,3000,30,7,0.10533333333333333,0.55066012669544,0.65,oocyst,3,1
stage_enriched_derived,expression_raw+published_screens,median,rank,15,0.25,25,42,3000,30,7,0.16566666666666666,0.5494561457192211,0.6438356164383562,oocyst,3,1
stage_enriched_derived,expression_raw+published_screens,median,rank,15,0.25,25,42,3000,30,7,0.16566666666666666,0.5494561457192211,0.6438356164383562,oocyst,3,1
stage_enriched_derived,fitness_screens+published_screens+interactions,median,rank,15,0.25,25,42,3000,24,7,0.15933333333333333,0.5479643118536732,0.6568627450980392,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,25,42,3000,39,6,0.16466666666666666,0.5445594006740103,0.6531130876747141,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens+interactions,median,rank,50,0.25,25,42,3000,30,6,0.118,0.542984538055448,0.6374407582938388,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens+protein_features,median,rank,15,0.0,25,42,3000,39,5,0.015,0.5425102034537301,0.6490649064906491,oocyst,3,1
stage_enriched_derived,fitness_screens+published_screens+protein_features,median,rank,15,0.25,25,42,3000,33,5,0.09066666666666667,0.5390791043887193,0.6414662084765177,oocyst,3,1
stage_enriched_derived,expression_raw+protein_features,median,rank,15,0.25,60,42,3000,31,2,0.009,0.5385362475746263,0.6398258977149075,oocyst,3,1
stage_enriched_derived,expression_raw+protein_features,median,rank,15,0.25,60,42,3000,31,2,0.009,0.5385362475746263,0.6398258977149075,oocyst,3,1
stage_enriched_derived,fitness_screens+published_screens+interactions,median,rank,50,0.0,60,42,3000,24,5,0.11366666666666667,0.5367780303028287,0.636986301369863,oocyst,3,1
stage_enriched_derived,expression_raw+published_screens+interactions,median,rank,50,0.25,25,42,3000,34,5,0.07766666666666666,0.5367659726882673,0.6398158803222095,oocyst,3,1
stage_enriched_derived,expression_raw+protein_features,median,rank,50,0.25,25,42,3000,31,2,0.0,0.5357680630660627,0.6366559485530546,oocyst,3,1
stage_enriched_derived,expression_raw+protein_features,median,rank,50,0.25,25,42,3000,31,2,0.0,0.5357680630660627,0.6366559485530546,oocyst,3,1
stage_enriched_derived,expression_raw+protein_features,median,rank,50,0.25,60,42,3000,31,2,0.0003333333333333333,0.5346585336344508,0.6351931330472104,oocyst,3,1
stage_enriched_derived,expression_raw+protein_features,median,rank,50,0.25,60,42,3000,31,2,0.0003333333333333333,0.5346585336344508,0.6351931330472104,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features+interactions,median,rank,15,0.0,60,42,3000,25,2,0.0,0.5340332036640144,0.6303162486368593,oocyst,3,1
