label,cluster,n_label,n_in_cluster,precision,recall,f1,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,target
substantive,9,453,92,0.08542246982358404,0.20309050772626933,0.12026143790849673,fitness_screens+published_screens+interactions,median,rank,15,0.25,25,attention_depth
focal,12,280,29,0.08238636363636363,0.10357142857142858,0.09177215189873418,fitness_screens+published_screens+interactions,median,rank,15,0.25,25,attention_depth
incidental,7,1732,981,0.258498023715415,0.5663972286374134,0.35498462095169175,fitness_screens+published_screens+interactions,median,rank,15,0.25,60,attention_depth
substantive,4,437,91,0.0856873822975518,0.20823798627002288,0.12141427618412276,fitness_screens+published_screens+interactions,median,rank,15,0.25,60,attention_depth
focal,5,263,29,0.08357348703170028,0.11026615969581749,0.09508196721311474,fitness_screens+published_screens+interactions,median,rank,15,0.25,60,attention_depth
incidental,20,1700,863,0.2448921679909194,0.5076470588235295,0.33039816232771824,fitness_screens+published_screens+interactions,median,rank,50,0.0,25,attention_depth
substantive,1,441,92,0.08494921514312095,0.20861678004535147,0.12073490813648292,fitness_screens+published_screens+interactions,median,rank,50,0.0,25,attention_depth
focal,12,264,16,0.1951219512195122,0.06060606060606061,0.09248554913294797,fitness_screens+published_screens+interactions,median,rank,50,0.0,25,attention_depth
incidental,8,1669,780,0.2405922270203578,0.46734571599760333,0.3176542455711668,fitness_screens+published_screens+interactions,median,rank,50,0.0,60,attention_depth
substantive,1,436,92,0.08487084870848709,0.21100917431192662,0.12105263157894737,fitness_screens+published_screens+interactions,median,rank,50,0.0,60,attention_depth
focal,2,260,31,0.08539944903581267,0.11923076923076924,0.09951845906902089,fitness_screens+published_screens+interactions,median,rank,50,0.0,60,attention_depth
incidental,10,1661,960,0.261295590636908,0.5779650812763396,0.3598875351452671,fitness_screens+published_screens+interactions,median,rank,50,0.25,25,attention_depth
substantive,1,422,91,0.08674928503336511,0.2156398104265403,0.12372535690006799,fitness_screens+published_screens+interactions,median,rank,50,0.25,25,attention_depth
focal,2,260,13,0.23636363636363636,0.05,0.08253968253968254,fitness_screens+published_screens+interactions,median,rank,50,0.25,25,attention_depth
