target,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,seed,n_genes,n_features,n_clusters,noise_frac,n_excluded,excluded,mean_f1,best_f1,best_label,n_labels_scored,n_labels_recovered
attention_depth,expression_raw+protein_features+interactions,median,rank,50,0.25,60,42,8140,35,13,0.1414004914004914,1,attention_depth,0.27417581752310194,0.34283598667160314,incidental,3,0
attention_depth,expression_summary+protein_features,median,rank,15,0.25,25,42,8140,17,3,0.0,1,attention_depth,0.2740079131213819,0.3471312130413936,incidental,3,0
attention_depth,expression_summary+protein_features,median,rank,15,0.25,60,42,8140,17,3,0.0,1,attention_depth,0.2740079131213819,0.3471312130413936,incidental,3,0
attention_depth,expression_summary+protein_features,median,rank,50,0.25,25,42,8140,17,2,0.0,1,attention_depth,0.27400719586023775,0.34708893154190656,incidental,3,0
attention_depth,expression_summary+protein_features,median,rank,50,0.25,60,42,8140,17,2,0.0,1,attention_depth,0.27400719586023775,0.34708893154190656,incidental,3,0
attention_depth,expression_summary+fitness_screens+protein_features,median,rank,50,0.25,25,42,8140,25,2,0.009213759213759214,1,attention_depth,0.2739701798322867,0.3472087770248467,incidental,3,0
attention_depth,expression_summary+fitness_screens+protein_features,median,rank,50,0.0,25,42,8140,25,2,0.0,1,attention_depth,0.27394354025800716,0.3469779341221618,incidental,3,0
attention_depth,expression_summary+fitness_screens+protein_features,median,rank,50,0.0,60,42,8140,25,2,0.0,1,attention_depth,0.27394354025800716,0.3469779341221618,incidental,3,0
attention_depth,fitness_screens+protein_features,median,rank,50,0.25,25,42,8140,21,2,0.0,1,attention_depth,0.2738735301202602,0.3470071827613727,incidental,3,0
attention_depth,fitness_screens+protein_features,median,rank,50,0.25,60,42,8140,21,2,0.0,1,attention_depth,0.2738735301202602,0.3470071827613727,incidental,3,0
attention_depth,fitness_screens+protein_features,median,rank,15,0.25,60,42,8140,21,2,0.0,1,attention_depth,0.273828522417637,0.34695180338333864,incidental,3,0
attention_depth,fitness_screens+protein_features,median,rank,15,0.25,25,42,8140,21,2,0.0,1,attention_depth,0.273828522417637,0.34695180338333864,incidental,3,0
attention_depth,expression_summary+fitness_screens+protein_features,median,rank,15,0.0,60,42,8140,25,2,0.0,1,attention_depth,0.273807397941989,0.34676903390914904,incidental,3,0
attention_depth,expression_summary+fitness_screens+protein_features,median,rank,15,0.0,25,42,8140,25,2,0.0,1,attention_depth,0.273807397941989,0.34676903390914904,incidental,3,0
attention_depth,expression_summary+fitness_screens+protein_features,median,rank,15,0.25,60,42,8140,25,2,0.00012285012285012285,1,attention_depth,0.27369834723796915,0.3467264286857692,incidental,3,0
attention_depth,expression_summary+fitness_screens+protein_features,median,rank,15,0.25,25,42,8140,25,2,0.0,1,attention_depth,0.2736875331310569,0.3466709346991037,incidental,3,0
attention_depth,expression_summary+expression_raw+interactions,median,rank,15,0.25,25,42,8140,26,4,0.007862407862407862,1,attention_depth,0.2735310860917626,0.34848819245199736,incidental,3,0
attention_depth,expression_raw+protein_features+interactions,median,rank,15,0.25,25,42,8140,35,23,0.08992628992628993,1,attention_depth,0.27288200899773385,0.3321610003907776,incidental,3,0
attention_depth,expression_summary+published_screens+protein_features,median,rank,50,0.0,25,42,8140,29,19,0.09029484029484029,1,attention_depth,0.2711433286916345,0.3335122562175702,incidental,3,0
attention_depth,fitness_screens+protein_features,median,rank,15,0.0,25,42,8140,21,19,0.05245700245700246,1,attention_depth,0.26990103697593865,0.3340272958593569,incidental,3,0
attention_depth,expression_summary+fitness_screens+interactions,median,rank,50,0.0,60,42,8140,16,3,0.0,1,attention_depth,0.2697142259976583,0.3346095834783618,incidental,3,0
attention_depth,expression_raw+fitness_screens+published_screens,median,rank,15,0.0,25,42,8140,38,12,0.06756756756756757,1,attention_depth,0.26962921556812447,0.32697648583595634,incidental,3,0
attention_depth,expression_summary+published_screens+protein_features,median,rank,15,0.0,60,42,8140,29,15,0.07125307125307126,1,attention_depth,0.269096290517455,0.33191489361702126,incidental,3,0
attention_depth,fitness_screens+published_screens+protein_features,median,rank,15,0.0,25,42,8140,33,29,0.12088452088452088,1,attention_depth,0.2688105605086345,0.33785985877240626,incidental,3,0
attention_depth,expression_summary+published_screens,median,rank,15,0.0,60,42,8140,16,3,0.0,1,attention_depth,0.2685487730781728,0.3288604898828541,incidental,3,0
