label,cluster,n_label,n_in_cluster,precision,recall,f1,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,target
S,1,237,152,0.3282937365010799,0.6413502109704642,0.4342857142857143,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,25,cellcycle_phase
G1a,0,44,27,0.06585365853658537,0.6136363636363636,0.11894273127753305,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,25,cellcycle_phase
G1b,0,94,57,0.13902439024390245,0.6063829787234043,0.22619047619047622,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,25,cellcycle_phase
C,0,264,144,0.35121951219512193,0.5454545454545454,0.42729970326409494,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,40,cellcycle_phase
M,1,234,137,0.2958963282937365,0.5854700854700855,0.39311334289813493,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,40,cellcycle_phase
S,1,237,152,0.3282937365010799,0.6413502109704642,0.4342857142857143,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,40,cellcycle_phase
G1a,0,44,27,0.06585365853658537,0.6136363636363636,0.11894273127753305,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,40,cellcycle_phase
G1b,0,94,57,0.13902439024390245,0.6063829787234043,0.22619047619047622,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,40,cellcycle_phase
C,0,264,144,0.35121951219512193,0.5454545454545454,0.42729970326409494,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,60,cellcycle_phase
M,1,234,137,0.2958963282937365,0.5854700854700855,0.39311334289813493,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,60,cellcycle_phase
S,1,237,152,0.3282937365010799,0.6413502109704642,0.4342857142857143,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,60,cellcycle_phase
G1a,0,44,27,0.06585365853658537,0.6136363636363636,0.11894273127753305,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,60,cellcycle_phase
G1b,0,94,57,0.13902439024390245,0.6063829787234043,0.22619047619047622,expression_raw+fitness_screens+protein_features,median,rank,50,0.0,60,cellcycle_phase
C,0,261,143,0.35396039603960394,0.5478927203065134,0.4300751879699248,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,25,cellcycle_phase
M,1,230,135,0.29540481400437635,0.5869565217391305,0.3930131004366812,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,25,cellcycle_phase
S,1,235,152,0.33260393873085337,0.6468085106382979,0.4393063583815029,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,25,cellcycle_phase
G1a,0,41,26,0.06435643564356436,0.6341463414634146,0.11685393258426968,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,25,cellcycle_phase
G1b,0,94,57,0.14108910891089108,0.6063829787234043,0.22891566265060237,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,25,cellcycle_phase
C,0,261,143,0.3548387096774194,0.5478927203065134,0.43072289156626503,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,40,cellcycle_phase
M,1,229,135,0.29605263157894735,0.5895196506550219,0.3941605839416058,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,40,cellcycle_phase
S,1,235,152,0.3333333333333333,0.6468085106382979,0.4399421128798843,expression_raw+fitness_screens+protein_features,median,rank,50,0.25,40,cellcycle_phase
